nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,110,95,124,135,146,159,183,221,199,205,191,208,174,135,151,198,201,168,142,113,141,110,92,87,""
02,87,99,124,178,213,202,209,216,197,212,156,214,201,188,198,180,149,139,133,96,102,89,73,74,""
03,70,70,88,117,153,164,181,246,267,220,171,213,198,202,149,170,151,147,119,103,87,83,67,66,""
04,66,84,95,145,142,189,215,218,214,207,185,188,158,155,157,187,177,158,127,146,138,104,26,66,""
05,68,84,100,144,152,173,197,212,208,180,187,193,205,170,163,229,192,190,142,128,116,115,92,115,""
06,92,129,145,188,180,255,251,254,246,200,215,221,261,195,169,237,195,185,147,107,120,97,103,94,""
07,92,115,112,154,164,182,191,216,214,257,264,274,185,166,142,191,215,167,160,98,108,89,68,92,""
08,86,114,141,148,174,190,207,228,251,207,193,161,177,187,177,195,213,166,124,100,62,100,73,89,""
09,75,90,90,94,132,115,160,154,148,149,131,218,128,152,170,160,132,135,95,101,97,89,75,68,""
10,72,93,112,112,125,114,138,200,173,146,165,188,202,203,173,173,172,137,94,104,89,60,40,73,""
11,74,90,133,146,147,145,165,179,137,188,115,134,128,147,138,182,158,141,135,109,79,69,50,56,""
12,65,70,104,144,130,132,165,150,155,179,169,182,162,111,129,149,163,142,111,121,93,90,76,60,""
13,90,98,120,116,148,177,209,189,220,187,176,142,140,136,169,180,184,143,114,84,84,80,86,80,""
14,82,121,111,151,178,176,147,178,227,220,215,167,182,158,117,144,142,93,119,94,95,59,66,62,""
15,71,85,78,93,138,130,142,156,164,169,168,144,162,111,126,151,154,138,-1,-1,-1,-1,88,73,""
16,66,76,-1,147,61,91,88,117,165,176,166,173,162,152,158,70,51,90,54,65,87,72,73,76,""
17,63,101,135,156,178,191,204,178,166,140,145,173,200,200,182,202,155,163,143,122,127,93,86,64,""
18,84,97,167,188,170,200,209,190,178,195,209,216,226,166,165,185,194,151,128,129,122,92,85,82,""
19,77,109,157,148,148,166,192,192,146,141,143,186,178,187,159,216,149,113,88,61,64,54,54,56,""
20,76,77,122,142,124,120,142,126,127,107,124,127,109,128,163,195,140,88,67,57,60,65,74,87,""
21,94,118,98,102,112,130,101,129,136,134,107,119,114,154,168,143,163,102,103,55,81,81,59,93,""
22,89,98,112,122,109,134,164,133,154,159,193,180,164,135,154,157,139,40,77,60,43,47,51,75,""
23,66,72,108,118,104,146,178,171,160,165,135,119,167,175,165,127,105,87,82,57,61,73,60,66,""
24,56,58,85,105,109,112,149,151,146,158,161,137,145,170,160,155,119,115,97,72,69,73,49,57,""
25,59,53,77,94,79,87,129,125,107,98,116,126,133,103,124,89,70,58,58,39,49,51,49,65,""
26,62,46,75,110,110,117,116,101,106,89,103,95,101,107,84,105,99,82,76,56,30,37,33,54,""
27,62,78,105,108,90,112,115,144,122,93,110,128,145,144,117,118,111,60,64,51,58,63,52,38,""
28,44,55,71,58,70,85,102,95,106,93,96,110,106,122,114,146,103,86,65,66,57,46,28,24,""
29,46,80,89,80,67,77,94,108,125,103,121,127,98,87,90,96,80,60,66,61,54,48,56,42,""
30,45,75,88,91,94,84,113,152,137,127,181,210,219,181,149,108,100,100,55,70,83,68,77,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
