Apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,-1,-1,2,-1,9,14,9,14,4,13,8,4,6,2,1,3,-1,1,7,5,10,8,4,42
2,28,-1,7,6,4,8,18,10,3,6,6,6,6,2,2,1,1,7,8,2,4,1,8,-1,-1
3,-1,-1,2,10,6,5,8,9,8,15,10,15,4,4,3,1,1,1,2,1,-1,1,-1,-1,-1
4,-1,-1,1,3,7,17,8,7,11,7,5,11,7,1,7,2,-1,3,1,3,2,2,-1,-1,-1
5,6,1,5,16,16,28,15,15,15,9,6,12,6,3,3,1,1,1,5,2,4,1,-1,-1,-1
6,25,-1,2,6,14,6,12,14,6,6,10,-1,2,1,2,1,-1,5,6,1,2,1,-1,-1,-1
7,-1,18,7,15,13,25,12,30,6,4,3,3,6,7,-1,1,-1,5,1,5,8,-1,-1,1
8,-1,-1,7,21,31,23,-1,15,20,15,3,12,1,3,2,9,-1,1,13,2,1,-1,6,-1,-1
9,-1,-1,5,10,11,21,6,9,11,11,5,11,7,4,1,2,6,4,1,1,6,1,-1,-1,-1
10,-1,-1,5,8,-1,-1,-1,18,10,10,7,16,4,3,4,2,1,15,15,3,5,8,2,-1,-1
11,-1,-1,2,4,10,26,58,29,20,20,8,10,9,8,4,1,1,4,3,4,1,-1,-1,-1,-1
12,-1,-1,2,6,16,18,14,18,21,15,11,26,9,3,5,2,1,1,3,1,4,1,-1,-1,-1
13,-1,-1,6,15,30,18,27,29,7,8,8,5,6,8,2,1,1,1,8,3,3,2,-1,-1,-1
14,5,-1,2,16,13,7,13,5,11,7,5,7,5,2,2,1,2,3,7,2,3,7,7,1
15,6,8,2,13,34,13,12,17,17,14,4,5,2,2,1,2,-1,2,13,1,11,-1,1,4
16,3,-1,7,16,15,7,15,13,25,12,9,5,1,6,5,2,1,-1,7,1,3,2,1,8
17,-1,-1,5,13,13,21,37,41,13,23,9,9,7,11,4,4,1,2,7,2,2,2,-1,3
18,-1,-1,1,10,20,11,17,17,9,11,9,17,14,4,3,1,4,12,15,3,4,2,-1,-1,-1
19,-1,1,5,11,9,18,4,2,5,14,6,11,9,5,3,6,2,1,3,6,14,3,1,-1,-1
20,1,-1,10,15,-1,15,20,36,22,20,8,8,3,5,2,5,1,1,4,2,4,2,-1,-1,-1
21,-1,-1,8,24,28,39,29,13,21,25,14,7,4,4,2,1,7,2,14,16,38,96,1,1
22,2,1,29,76,170,112,122,37,35,18,-1,14,6,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,-1,-1,7,22,52,39,11,18,14,7,19,9,2,3,12,2,-1,6,16,8,15,4,8,12
24,-1,-1,7,7,22,51,50,88,27,19,28,6,9,4,3,6,1,3,8,3,8,1,-1,-1,-1
25,-1,-1,-1,7,-1,-1,-1,24,11,11,27,7,6,7,6,3,-1,6,3,6,-1,1,4,-1,-1
26,-1,-1,11,7,-1,19,17,14,7,5,19,8,6,6,10,1,1,12,4,6,4,2,2,4
27,-1,-1,7,9,40,62,13,48,38,6,7,8,7,2,2,4,1,2,4,10,7,7,5,4
28,3,2,11,14,51,26,18,69,18,11,18,13,10,-1,-1,-1,15,2,-1,1,1,1,-1,-1,-1
29,-1,-1,2,6,13,23,8,8,10,-1,4,3,1,2,2,1,-1,1,-1,1,1,-1,-1,-1,-1
30,-1,-1,3,3,4,8,7,44,13,4,3,5,5,3,6,-1,-1,-1,-1,-1,-1,7,1,2
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
