jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,194,183,190,291,240,271,272,-1,268,-1,-1,-1,-1,-1,-1,168,117,88,150,120,85,102,157,122,""
02,157,225,241,226,285,303,237,361,-1,-1,-1,-1,177,192,110,-1,81,54,45,95,-1,-1,-1,78,""
03,238,250,271,298,285,280,-1,-1,-1,243,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,64,-1,127,""
04,186,220,233,234,277,270,253,238,202,238,216,203,216,270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
05,145,202,-1,217,251,219,259,277,218,263,305,231,196,156,137,132,60,50,-1,32,1,1,0,170,""
06,187,216,237,379,308,347,324,153,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,91,-1,59,117,121,""
07,201,180,257,262,256,222,226,148,-1,272,327,282,224,192,194,159,163,-1,-1,-1,-1,-1,-1,-1,""
08,183,273,331,327,308,272,-1,-1,-1,-1,-1,-1,-1,-1,223,174,176,-1,169,125,57,50,122,138,""
09,182,274,234,290,242,282,-1,-1,-1,-1,-1,206,199,187,211,-1,-1,175,55,44,54,56,106,160,""
10,229,264,267,254,270,242,260,161,210,191,202,-1,-1,46,72,64,68,54,246,-1,58,63,86,98,""
11,300,187,202,201,225,210,184,174,207,284,276,235,192,207,132,107,86,38,42,50,65,69,-1,79,""
12,173,238,235,212,255,216,220,217,221,231,245,190,144,128,99,88,58,48,33,104,78,66,140,194,""
13,249,257,244,296,295,306,321,-1,340,373,356,295,275,215,168,162,114,68,81,62,55,85,102,151,""
14,213,214,245,271,273,193,172,182,-1,128,195,184,176,124,125,101,89,64,-1,-1,160,75,108,141,""
15,130,205,194,209,195,201,177,-1,-1,233,-1,-1,-1,140,107,87,91,-1,-1,-1,-1,94,-1,-1,""
16,218,260,226,280,255,208,246,275,-1,-1,-1,162,164,136,-1,163,-1,-1,-1,-1,-1,-1,68,136,""
17,-1,-1,205,208,176,165,225,-1,-1,-1,-1,-1,152,117,-1,92,-1,113,-1,-1,-1,-1,-1,-1,""
18,180,212,230,201,201,176,167,152,-1,-1,-1,-1,-1,-1,-1,149,93,63,80,48,72,80,87,131,""
19,222,225,229,206,202,183,167,-1,241,111,163,126,89,80,99,121,83,64,154,98,99,87,87,138,""
20,158,209,233,264,199,189,170,176,232,211,218,200,133,140,126,108,88,74,63,75,78,81,140,161,""
21,194,202,210,181,212,219,200,183,159,152,139,145,-1,-1,119,111,70,80,58,59,82,79,119,141,""
22,188,220,256,198,238,189,168,151,-1,-1,-1,-1,208,122,129,83,74,65,52,67,142,114,120,136,""
23,182,255,262,320,270,240,213,-1,-1,19,230,165,160,153,121,103,75,76,94,106,93,112,148,177,""
24,187,241,260,298,243,237,227,194,189,191,177,131,-1,-1,106,131,86,56,68,-1,-1,-1,249,250,""
25,226,261,291,300,304,270,198,156,182,199,191,170,160,112,-1,105,87,81,52,63,71,74,133,200,""
26,248,307,326,348,351,297,194,-1,-1,-1,-1,-1,-1,112,116,62,68,63,56,48,-1,233,149,230,""
27,269,293,325,309,286,257,228,207,222,222,199,181,146,-1,-1,-1,183,-1,-1,82,120,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
