jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,40,59,55,52,49,50,60,66,97,95,97,52,60,65,81,45,33,29,19,20,16,21,33,""
02,38,62,77,80,66,68,77,69,95,101,111,132,87,27,19,17,11,11,18,15,13,37,15,30,""
03,41,64,74,80,78,61,87,79,63,135,80,84,66,45,36,25,26,1,33,16,13,18,13,34,""
04,62,69,55,54,72,62,60,68,71,53,40,60,39,26,15,29,49,68,104,55,0,2,132,36,""
05,43,65,62,72,49,54,56,65,53,47,76,64,44,29,19,9,21,15,6,7,12,9,17,29,""
06,39,43,53,56,48,48,52,58,93,89,96,95,63,57,75,34,23,14,7,20,20,24,19,32,""
07,46,65,74,66,61,66,52,57,39,52,76,69,54,40,28,20,21,14,8,34,63,41,27,27,""
08,127,92,54,70,54,62,65,69,60,92,100,112,63,55,122,37,18,13,11,14,12,15,17,27,""
09,45,60,61,60,58,53,64,51,38,104,55,52,58,51,36,32,20,30,16,10,11,20,21,40,""
10,57,79,84,80,82,69,82,81,88,90,82,74,61,62,53,43,30,17,12,16,16,19,21,39,""
11,58,91,90,84,100,95,116,86,63,51,76,62,60,30,42,24,18,10,5,2,12,8,28,35,""
12,41,84,92,94,83,83,102,67,67,51,47,57,69,46,27,26,20,24,11,11,14,17,19,38,""
13,53,69,100,112,81,83,82,81,99,87,84,69,62,56,33,9,2,17,12,7,4,16,33,33,""
14,49,62,91,83,77,81,73,66,63,59,70,71,59,46,38,30,34,11,15,8,10,147,39,37,""
15,57,75,67,67,66,69,63,57,62,68,54,75,100,61,32,15,30,8,34,132,165,19,36,33,""
16,73,62,59,69,71,64,77,83,62,64,70,80,65,45,41,43,57,28,23,5,95,38,37,43,""
17,61,109,88,103,87,98,74,79,66,80,36,94,85,53,47,42,27,27,66,17,18,35,38,0,""
18,33,56,61,73,68,67,55,68,62,68,70,48,50,44,32,23,28,17,16,20,20,25,21,34,""
19,43,62,78,78,85,63,47,70,57,58,66,38,50,40,38,23,18,17,10,13,8,16,20,39,""
20,45,58,76,76,76,65,80,60,70,55,78,61,56,50,37,36,31,13,23,17,10,76,33,33,""
21,53,81,78,63,69,69,76,64,56,49,49,56,53,52,42,26,18,17,12,22,13,22,33,43,""
22,50,79,100,105,76,78,104,79,63,41,66,64,82,54,42,28,19,22,12,20,12,23,25,58,""
23,58,97,86,89,80,77,102,77,63,67,58,46,31,29,38,17,30,17,16,16,18,15,28,48,""
24,69,87,97,94,97,92,106,77,72,76,71,66,57,42,27,30,34,23,12,14,17,24,23,31,""
25,61,84,97,129,78,88,98,75,59,48,56,51,55,34,31,29,23,23,11,9,19,22,23,43,""
26,65,90,105,113,117,99,100,98,100,81,76,75,44,57,21,20,6,34,16,23,15,15,43,52,""
27,80,107,110,103,116,113,106,74,52,48,61,46,47,33,39,24,16,17,20,5,7,17,29,41,""
28,79,112,124,125,100,108,106,69,81,76,85,89,70,63,71,31,21,16,15,14,7,23,31,64,""
29,91,132,159,146,124,131,101,92,65,90,93,84,67,38,52,26,22,16,14,9,9,19,33,57,""
30,90,136,138,95,112,100,93,85,93,64,76,86,64,53,50,33,27,23,11,15,22,20,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]z}lyahglIcf,`g'l,""
