mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,15,20,29,18,19,36,25,23,7,23,11,1,3,5,1,2,4,2,2,7,9,12,12,""
02,12,8,27,23,13,13,11,25,31,27,3,6,4,5,4,3,0,3,1,5,9,13,19,16,""
03,14,16,15,18,9,16,31,31,23,22,25,10,4,4,9,6,3,3,2,5,9,15,21,21,""
04,30,29,15,22,21,25,29,19,-1,28,13,11,4,4,0,4,2,1,5,4,7,17,13,18,""
05,21,19,11,21,24,17,16,18,48,18,10,4,5,3,6,5,7,3,7,8,12,16,18,18,""
06,19,18,17,18,13,18,27,22,17,22,14,8,11,4,8,6,2,1,4,5,6,8,5,12,""
07,10,14,17,21,22,10,10,15,30,12,7,2,7,4,14,2,7,4,2,5,4,14,17,25,""
08,23,10,17,20,13,12,12,27,32,16,23,3,7,5,3,2,5,2,4,4,6,10,11,17,""
09,17,7,14,12,16,15,8,18,8,19,14,4,6,6,6,1,0,3,4,3,8,11,22,12,""
10,24,12,13,13,11,14,18,22,33,30,11,8,3,4,1,0,9,0,3,3,6,18,17,17,""
11,19,19,18,20,14,14,29,14,18,14,11,7,8,5,4,3,2,1,5,4,10,9,12,17,""
12,14,28,20,18,20,23,14,24,-1,18,8,8,3,6,1,1,8,3,3,4,11,16,14,6,""
13,9,-1,6,25,19,16,14,13,22,22,6,5,2,9,3,3,3,4,6,3,7,9,26,17,""
14,14,36,19,18,17,5,15,13,18,18,16,12,3,4,3,4,0,3,5,4,3,14,19,28,""
15,15,12,21,21,23,24,17,26,27,31,19,9,4,2,5,5,2,1,1,8,10,10,12,13,""
16,16,17,17,11,10,7,15,15,9,9,11,8,6,4,3,4,1,22,3,9,16,17,14,21,""
17,12,15,20,14,17,19,41,32,27,24,19,19,7,8,3,3,2,0,4,7,9,10,15,29,""
18,12,10,26,9,14,14,12,15,30,17,17,8,3,4,4,4,4,3,4,6,9,12,14,20,""
19,12,13,20,21,12,43,37,36,20,17,11,17,2,1,1,1,3,0,2,2,11,15,24,22,""
20,10,13,17,20,25,23,16,35,41,20,18,5,1,1,2,1,6,5,14,16,12,-1,-1,-1,""
21,15,5,19,25,22,20,28,20,35,18,16,7,6,3,5,3,1,0,2,5,10,21,30,22,""
22,19,14,30,26,18,13,21,23,11,15,36,9,4,2,4,8,6,7,3,4,11,16,19,21,""
23,7,18,10,21,8,33,27,-1,37,24,12,4,6,4,2,5,10,1,3,3,9,9,25,14,""
24,19,25,7,12,22,10,17,33,28,13,13,4,7,5,6,3,2,2,10,8,6,13,18,18,""
25,27,27,13,21,22,23,23,20,23,24,6,2,3,-1,5,5,4,1,0,5,5,6,24,17,""
26,24,32,14,20,12,9,23,23,17,21,9,2,1,2,4,3,3,2,1,4,11,13,16,18,""
27,22,17,19,7,18,15,55,20,20,20,15,12,6,5,13,4,2,1,3,5,3,14,14,16,""
28,25,25,14,8,12,51,19,25,35,17,21,6,7,5,6,1,5,5,4,5,14,13,23,22,""
29,24,27,19,30,25,23,16,21,22,16,11,6,16,2,7,3,4,2,4,2,7,16,19,30,""
30,12,19,22,17,24,16,16,20,34,20,2,8,6,4,10,6,4,5,2,6,4,15,13,-1,""
31,21,15,10,30,13,38,18,13,30,28,15,11,11,5,6,5,5,0,1,7,5,8,-1,-1,""
