mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,19,26,28,20,24,29,23,23,32,31,35,31,12,11,6,5,7,3,2,11,9,3,12,""
02,11,12,22,19,21,19,14,16,20,16,22,31,24,14,8,9,11,5,8,10,4,9,14,13,""
03,13,29,44,37,34,26,13,21,14,10,12,11,11,6,4,0,3,1,1,3,4,4,8,8,""
04,9,13,11,14,2,11,8,4,11,12,11,10,9,11,10,3,1,1,3,4,1,6,11,6,""
05,11,11,15,18,14,15,23,15,-1,4,3,3,4,4,12,2,7,4,4,1,0,3,5,6,""
06,6,11,8,7,11,9,6,8,13,6,5,13,13,11,7,2,0,6,7,4,6,3,0,0,""
07,3,5,1,1,6,1,2,0,17,4,5,5,4,3,1,1,1,0,0,6,7,3,7,19,""
08,13,24,-1,25,20,35,30,27,14,8,9,18,20,19,10,12,7,10,12,22,7,10,20,25,""
09,33,37,25,33,29,39,31,39,16,19,12,52,49,43,50,23,25,8,4,3,7,8,10,15,""
10,12,13,20,8,16,16,12,17,15,11,32,23,33,12,7,4,3,3,2,9,4,6,10,6,""
11,15,12,16,16,27,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,2,20,12,43,37,22,16,4,0,0,3,1,0,1,3,0,""
14,3,2,2,6,6,1,3,1,4,1,8,7,47,41,24,12,7,1,2,1,0,1,4,3,""
15,3,2,4,7,5,2,9,7,4,8,8,8,14,9,13,3,9,2,0,5,2,1,2,3,""
16,7,5,9,6,11,4,2,7,5,8,9,4,6,4,6,1,0,3,3,1,2,2,2,1,""
17,3,3,3,1,3,3,5,7,6,7,6,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,1,9,1,4,3,2,5,6,2,5,2,1,1,3,2,1,0,0,1,1,2,1,""
20,1,3,1,5,4,5,0,5,7,5,4,4,2,6,4,1,1,1,2,4,0,1,1,7,""
21,6,5,4,5,2,5,3,6,1,7,9,13,5,9,3,8,3,2,0,0,0,1,1,4,""
22,1,5,8,4,5,14,9,5,2,4,11,3,3,3,0,0,0,0,1,0,1,2,3,1,""
23,4,4,3,7,5,7,3,4,1,4,3,4,9,0,1,2,1,1,0,0,2,3,0,0,""
24,1,1,1,0,3,1,4,0,1,0,2,9,6,5,2,1,0,1,0,2,0,1,0,0,""
25,1,0,2,4,2,2,0,4,5,2,0,4,1,0,0,2,2,2,1,2,4,4,4,6,""
26,6,2,7,4,29,32,25,4,5,8,6,4,4,2,2,3,0,0,1,0,2,3,9,4,""
27,7,9,6,6,8,12,9,11,6,9,12,6,7,3,3,5,4,3,3,1,0,1,5,0,""
28,5,8,8,7,3,3,5,7,4,6,6,4,3,0,4,2,2,1,0,1,3,2,6,2,""
29,3,6,13,22,29,23,22,11,27,18,3,10,10,7,10,1,1,1,4,2,0,1,1,2,""
30,-1,0,8,15,3,6,2,2,4,3,4,2,6,3,2,0,0,0,2,2,0,0,2,3,""
31,4,3,4,2,4,1,4,4,7,5,1,2,2,1,2,0,1,2,0,0,1,2,0,-1,""
