mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,15,7,3,5,1,23,36,36,39,14,44,44,19,24,11,38,47,44,13,24,16,14,1,""
02,12,6,0,1,1,9,23,48,69,90,29,15,16,37,15,10,7,50,19,8,13,14,19,3,""
03,13,14,2,4,15,4,10,103,79,52,12,7,24,7,14,4,4,14,0,3,2,3,3,1,""
04,1,1,2,2,3,2,14,30,18,60,15,27,36,13,10,2,6,29,10,11,23,14,8,19,""
05,7,8,5,3,4,11,32,24,9,20,24,4,8,8,9,2,9,16,0,5,1,20,4,3,""
06,23,0,3,2,5,3,10,2,6,1,14,20,1,20,21,6,13,47,26,14,3,20,3,9,""
07,23,7,5,3,1,12,13,21,17,31,14,23,38,22,14,14,23,24,0,41,28,18,15,4,""
08,10,6,0,1,1,3,13,7,11,24,8,12,16,26,5,3,18,19,26,27,18,18,3,13,""
09,6,6,3,0,6,3,18,9,1,6,12,0,5,3,8,5,16,23,11,16,17,28,18,2,""
10,16,3,4,5,3,2,16,7,2,2,1,3,2,3,5,2,10,28,4,0,6,11,3,3,""
11,0,2,0,0,2,14,21,10,1,21,24,5,6,1,3,4,10,23,15,5,26,14,16,18,""
12,11,0,6,1,2,2,21,13,6,4,8,11,6,25,21,8,15,27,6,12,15,11,13,7,""
13,12,0,0,0,0,14,17,19,4,21,5,25,3,13,9,20,9,35,7,19,8,10,9,7,""
14,0,8,5,1,7,13,29,15,23,27,18,16,18,12,13,13,18,34,7,9,43,10,17,1,""
15,8,4,2,7,1,9,28,10,31,45,22,39,50,56,24,16,22,46,11,20,8,27,17,18,""
16,8,7,1,1,2,4,9,11,1,8,1,10,3,8,12,1,11,7,7,12,5,11,15,7,""
17,13,11,6,0,2,5,15,7,0,8,15,15,10,2,10,3,11,15,14,1,6,6,2,2,""
18,0,2,1,2,1,12,29,16,0,3,13,8,6,5,4,2,14,26,7,9,16,7,10,19,""
19,5,8,3,5,3,4,20,22,3,7,18,10,11,13,19,2,33,21,8,11,11,17,10,3,""
20,8,1,1,4,1,3,13,2,3,0,14,28,11,16,4,5,10,37,13,27,18,18,16,10,""
21,16,5,1,3,4,1,17,25,10,25,22,18,18,13,11,8,22,20,8,13,27,11,6,3,""
22,11,2,2,0,2,4,16,7,21,18,27,31,56,18,12,10,25,22,13,8,20,22,9,2,""
23,6,2,1,1,1,0,15,8,0,0,6,1,6,6,1,3,7,22,1,10,18,23,3,11,""
24,7,5,4,4,5,6,28,12,9,2,21,4,11,4,17,1,4,24,1,3,1,10,5,5,""
25,1,0,1,2,0,2,9,5,2,10,17,22,23,9,3,9,10,25,2,10,17,4,18,11,""
26,4,5,0,2,4,1,12,2,3,19,16,3,4,4,5,0,1,10,1,1,7,0,14,4,""
27,5,0,2,2,2,5,12,1,3,6,6,7,4,26,4,1,10,29,13,8,6,10,2,5,""
28,8,7,2,2,3,0,12,19,10,16,10,11,14,13,4,7,17,29,17,8,17,15,12,14,""
29,5,3,1,1,2,12,5,27,10,14,15,22,7,17,12,25,13,11,14,11,26,14,10,6,""
30,0,4,3,0,0,9,3,5,18,8,6,15,7,16,2,8,7,5,4,10,18,9,16,2,""
31,8,0,0,1,7,9,11,7,2,1,7,0,8,0,8,14,4,13,13,19,7,14,0,6,""
[E]fdf{lh,'yl{zfIg,"dl{`jhkel'o{"
