mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,41,35,37,49,67,59,78,98,132,148,136,157,149,137,148,157,154,125,108,106,103,85,64,38,""
02,49,54,46,41,56,78,91,94,116,124,105,118,129,121,120,149,154,165,133,97,106,104,63,56,""
03,45,50,50,54,65,60,85,100,108,138,138,131,124,134,146,134,156,155,133,133,124,91,77,53,""
04,40,45,54,52,47,56,74,97,119,120,128,117,130,126,142,133,159,139,107,104,82,64,50,48,""
05,39,34,38,39,73,63,77,129,138,134,133,134,145,126,134,113,116,146,121,98,80,83,56,49,""
06,35,31,21,31,53,50,55,69,106,111,123,123,128,139,139,149,136,148,136,101,96,85,64,52,""
07,43,40,45,50,60,57,73,123,134,123,151,147,160,140,116,130,135,135,105,99,92,74,67,50,""
08,54,40,28,38,51,77,76,100,143,143,161,116,133,132,143,122,109,112,121,103,97,70,54,50,""
09,31,33,34,37,39,65,89,89,96,104,119,114,112,115,167,150,132,123,119,107,98,55,61,38,""
10,32,37,38,37,46,69,65,61,68,76,78,87,80,104,87,118,112,80,77,82,84,69,59,40,""
11,34,27,28,42,39,58,75,84,117,139,128,90,129,95,136,144,129,123,98,90,96,68,57,37,""
12,35,36,46,39,53,58,79,92,114,86,98,109,120,122,136,122,130,117,90,101,111,78,70,32,""
13,43,42,51,48,42,77,101,125,108,134,128,125,113,135,165,148,121,85,93,71,69,61,27,43,""
14,38,38,36,72,60,60,90,112,132,124,113,113,116,116,131,142,136,135,110,125,119,112,60,56,""
15,47,35,45,60,68,79,76,121,137,142,132,109,79,106,152,143,113,121,128,103,99,63,63,52,""
16,39,39,47,60,59,62,112,126,138,117,115,120,143,149,138,119,138,123,114,101,100,78,74,57,""
17,41,43,45,50,46,82,106,111,122,142,136,147,155,141,133,141,159,119,97,102,106,87,69,58,""
18,45,23,32,36,43,72,104,109,131,145,149,140,161,155,155,156,143,137,118,136,99,79,67,60,""
19,36,36,47,56,61,92,97,141,141,132,145,161,161,159,157,173,155,166,126,128,126,97,89,54,""
20,49,47,48,51,69,92,125,155,160,162,142,156,168,175,156,155,150,147,112,112,108,87,78,59,""
21,41,49,40,72,64,89,112,111,151,163,179,166,150,138,127,145,138,100,90,88,70,55,52,52,""
22,34,36,44,33,52,72,86,127,165,155,148,144,139,165,168,178,171,140,154,103,90,78,64,38,""
23,31,29,34,49,66,76,89,87,126,121,133,130,102,109,103,93,146,154,116,82,79,77,45,40,""
24,44,33,38,45,51,71,84,114,118,115,111,119,97,97,101,134,160,160,149,119,125,108,83,53,""
25,57,26,44,52,49,68,87,104,93,121,118,126,154,134,153,122,106,167,116,90,91,68,56,43,""
26,43,30,57,52,58,82,89,106,135,136,137,127,151,117,127,153,170,160,177,134,130,99,69,49,""
27,35,24,41,42,42,53,91,104,116,142,110,129,118,116,97,111,88,15,93,98,76,63,50,31,""
28,39,30,32,30,52,57,77,109,105,125,118,108,107,86,116,87,116,156,144,131,94,61,53,46,""
29,32,42,46,39,60,71,102,111,134,144,120,91,99,114,125,151,117,130,117,116,88,88,42,35,""
30,27,25,31,35,50,83,102,114,121,103,109,92,109,112,98,108,131,144,99,122,104,85,69,39,""
31,36,49,48,51,59,88,82,103,93,103,101,102,119,127,118,115,159,133,132,131,123,94,46,-1,""
