nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,54,48,49,40,59,71,69,64,92,57,96,63,59,65,48,80,54,27,2,4,6,22,25,""
02,40,44,50,51,62,46,80,93,64,56,39,55,34,37,30,28,35,31,26,28,33,10,2,3,""
03,2,2,1,3,9,10,8,3,10,6,3,6,4,1,0,0,0,2,0,0,0,0,0,0,""
04,0,0,1,1,3,0,1,2,0,0,3,64,75,23,2,0,4,8,10,5,2,1,0,3,""
05,1,1,3,2,1,0,1,2,0,0,2,0,2,2,2,4,4,1,1,0,0,1,0,0,""
06,0,0,0,0,0,0,0,0,0,0,1,23,53,85,42,10,1,1,3,2,1,2,0,1,""
07,1,5,7,25,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,""
25,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,""
26,2,0,2,1,1,2,0,0,0,0,1,1,1,1,0,1,0,0,1,2,2,0,1,4,""
27,1,5,4,5,6,5,5,0,1,3,1,1,2,1,1,1,0,0,0,1,0,2,1,0,""
28,0,0,1,2,2,2,1,0,1,4,4,2,2,4,1,1,0,0,0,0,1,0,3,2,""
29,0,4,1,3,1,2,2,3,2,0,3,59,96,71,12,0,1,0,0,0,0,0,0,0,""
30,0,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
