nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,93,71,0,94,93,133,189,228,192,205,160,172,139,98,104,62,65,94,77,79,80,86,110,""
02,137,113,126,-1,205,112,144,172,201,210,178,184,192,187,214,184,152,144,90,158,108,64,43,44,""
03,46,83,109,114,88,103,168,212,216,221,199,215,256,257,-1,570,236,255,254,253,254,222,184,197,""
04,198,215,242,237,220,205,249,301,301,309,281,208,196,234,230,149,140,103,137,121,101,64,87,70,""
05,95,91,112,111,107,107,157,220,221,221,242,199,209,216,198,176,126,138,168,134,115,102,66,78,""
06,62,64,108,114,98,90,144,203,218,189,203,159,178,211,218,182,160,142,18,0,0,0,67,65,""
07,83,75,89,95,81,94,128,176,210,185,201,169,191,215,193,161,134,79,125,151,109,88,48,49,""
08,73,100,97,91,108,114,127,170,192,215,193,-1,-1,-1,-1,-1,122,0,112,144,116,86,75,62,""
09,80,97,115,111,105,107,152,199,213,205,216,220,224,192,183,154,132,104,92,137,103,67,51,61,""
10,82,87,109,90,67,65,99,128,169,174,188,212,159,206,244,175,151,126,134,150,124,87,76,54,""
11,81,99,122,138,114,93,160,200,213,223,202,179,206,235,239,202,179,141,143,161,124,125,93,44,""
12,47,91,129,110,88,76,45,154,257,227,235,212,214,237,243,184,150,151,157,137,60,80,65,41,""
13,62,95,128,116,88,107,150,201,226,220,183,190,178,194,240,198,151,146,134,158,96,59,50,51,""
14,49,77,97,99,86,107,155,201,249,211,182,210,209,235,208,165,150,130,0,0,0,0,94,49,""
15,75,102,98,104,87,67,112,156,159,171,181,165,124,152,147,124,136,140,149,128,108,67,78,60,""
16,47,66,84,83,89,90,122,172,175,198,191,195,209,207,262,169,106,95,93,151,97,87,79,56,""
17,74,77,95,101,71,107,132,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,124,116,""
18,116,112,121,132,124,118,156,30,0,7,-1,264,0,286,287,294,277,277,283,290,245,217,340,308,""
19,292,231,85,89,85,76,119,151,193,169,160,156,165,213,185,201,171,150,140,160,84,55,48,37,""
20,44,53,48,82,86,82,109,168,179,167,151,151,152,167,175,149,133,108,120,113,92,103,69,48,""
21,72,68,63,77,76,89,118,179,189,193,187,187,189,201,168,161,124,146,-1,-1,-1,104,95,68,""
22,78,85,81,88,83,77,115,140,133,159,130,140,138,180,66,265,275,273,263,263,255,225,212,219,""
23,199,182,178,216,237,221,272,279,309,329,310,273,295,287,223,276,289,296,295,301,252,221,199,212,""
24,233,216,264,227,231,253,264,288,311,289,305,326,276,296,323,248,268,247,281,257,228,191,211,238,""
25,198,260,271,232,236,237,256,293,308,319,310,296,271,302,309,277,269,313,308,327,189,0,0,0,""
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
27,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
