jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,4,1,7,8,11,5,9,9,13,17,""
03,28,35,44,33,28,39,27,19,16,13,9,5,10,11,13,11,7,8,10,23,26,36,36,44,""
04,55,91,106,137,152,156,92,19,11,21,21,18,19,42,28,28,21,16,10,8,9,9,25,28,""
05,27,12,26,26,20,14,14,8,5,10,15,7,10,4,6,12,7,9,10,12,12,16,19,34,""
06,21,25,34,32,38,28,23,22,16,9,10,4,4,6,4,5,13,5,11,10,9,18,9,10,""
07,12,14,14,27,20,22,12,11,9,7,9,7,16,9,8,4,4,4,11,12,12,12,14,26,""
08,21,16,22,18,27,23,8,23,6,16,4,5,4,11,7,2,5,3,4,8,8,8,15,9,""
09,17,11,19,8,18,15,17,10,23,9,7,5,2,3,7,4,7,6,8,9,8,10,13,13,""
10,15,17,12,28,33,29,21,7,6,7,7,5,17,6,10,1,3,6,9,14,15,18,23,30,""
11,20,29,42,32,34,25,20,27,18,10,15,14,16,10,1,5,4,8,5,12,14,10,26,17,""
12,16,17,29,36,37,25,16,11,8,10,6,5,6,5,5,4,1,3,6,12,14,13,28,26,""
13,17,28,27,22,48,37,17,17,9,12,17,14,4,5,13,5,4,4,7,14,14,14,22,28,""
14,26,26,33,27,24,29,26,25,21,11,8,9,10,8,7,6,4,10,6,10,14,15,14,18,""
15,11,25,29,33,48,37,21,12,10,7,16,10,7,11,8,9,8,9,6,11,17,12,11,12,""
16,20,17,18,30,30,19,19,12,17,24,13,5,11,11,6,8,5,4,9,11,9,8,13,14,""
17,9,27,35,32,40,30,21,14,15,16,17,24,9,13,12,8,7,4,7,9,11,17,10,7,""
18,6,18,17,16,28,9,12,7,4,11,13,9,3,7,4,7,4,1,2,4,11,12,10,16,""
19,7,7,18,13,8,21,10,10,14,5,8,10,6,7,5,7,6,4,5,3,5,10,10,14,""
20,10,11,15,20,18,15,5,11,11,14,9,13,12,3,12,5,7,6,7,2,12,14,19,19,""
21,11,17,19,21,22,22,14,22,15,22,5,10,12,4,2,8,5,1,5,7,10,17,15,12,""
22,17,12,19,27,18,27,21,16,6,9,21,6,11,9,12,6,2,4,5,6,12,11,18,20,""
23,17,24,28,36,31,27,15,12,17,6,7,11,8,6,5,3,2,4,3,10,11,12,9,9,""
24,7,9,17,22,18,22,10,16,12,10,11,6,9,4,6,7,3,8,1,14,8,20,15,10,""
25,24,20,18,18,21,15,8,6,11,10,5,10,6,5,10,4,6,5,9,4,10,11,24,22,""
26,20,24,16,22,15,11,16,6,6,9,16,9,15,14,6,6,5,5,2,4,12,13,12,18,""
27,13,25,23,22,19,23,11,17,14,15,6,20,13,4,3,9,8,5,9,3,6,9,14,16,""
28,21,12,15,20,22,17,18,16,7,11,10,10,15,11,8,6,6,4,8,13,12,12,17,21,""
29,24,24,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,17,3,4,3,8,13,9,7,7,""
30,8,16,18,23,24,20,19,16,11,7,6,9,7,5,4,1,6,2,7,7,5,20,26,20,""
31,22,22,15,20,23,22,13,15,11,17,7,13,12,11,5,7,5,2,7,5,12,19,-1,-1,""
