jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,13,67,52,10,-1,-1,-1,-1,-1,20,38,24,32,36,""
02,44,43,48,48,37,51,54,59,38,39,53,53,51,53,35,33,23,22,21,28,24,20,19,26,""
03,24,26,45,56,48,49,42,44,30,39,41,47,53,53,51,47,26,32,31,24,23,41,46,79,""
04,91,129,140,145,181,192,148,97,87,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,24,30,""
05,40,30,49,40,49,47,39,46,38,37,27,43,44,51,50,27,28,23,17,23,20,16,17,25,""
06,21,29,33,41,43,45,40,34,28,28,27,42,54,44,35,39,25,30,20,22,20,21,23,19,""
07,20,32,34,42,31,46,32,27,26,34,46,32,-1,-1,-1,-1,-1,-1,-1,-1,27,23,31,28,""
08,18,35,43,48,37,42,36,34,37,46,58,42,36,63,44,39,24,21,28,22,28,25,24,32,""
09,23,30,26,42,27,40,37,25,32,39,41,55,40,39,31,30,21,10,17,21,27,21,25,26,""
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
11,23,32,23,24,23,18,48,18,36,38,33,39,42,42,29,21,29,19,29,25,36,25,24,22,""
12,44,29,35,39,36,40,41,32,28,27,31,40,43,41,43,26,27,22,6,17,7,18,6,16,""
13,19,17,18,21,29,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,16,3,19,9,15,16,""
14,15,14,13,53,31,28,27,32,34,34,29,31,25,34,21,16,18,16,14,12,11,9,13,20,""
15,11,9,24,28,19,12,13,11,19,18,24,26,33,23,18,7,11,5,-1,8,20,22,24,22,""
16,31,28,44,46,42,44,40,42,13,10,18,21,27,19,13,11,12,5,11,8,9,11,11,12,""
17,13,12,13,12,11,10,17,8,11,12,17,19,30,21,17,16,11,5,12,8,5,5,12,11,""
18,19,41,40,15,20,10,22,16,29,33,22,-1,-1,-1,-1,-1,-1,4,22,16,13,22,20,36,""
19,34,51,30,34,34,32,29,36,33,36,41,54,33,9,13,6,5,4,4,5,4,11,6,11,""
20,15,14,9,6,10,27,31,42,27,28,35,46,8,22,23,10,11,6,7,9,7,2,1,2,""
21,2,9,5,6,7,6,3,7,5,2,-1,-1,-1,-1,-1,-1,-1,5,20,9,9,15,7,9,""
22,9,10,15,9,12,2,0,11,41,19,44,26,34,25,32,20,11,17,12,13,16,17,14,12,""
23,26,33,32,22,34,27,27,24,26,28,30,8,15,14,14,12,11,8,8,2,-1,-1,-1,5,""
24,32,28,41,33,39,34,28,27,20,31,44,31,30,41,19,18,27,23,31,25,37,19,29,26,""
25,27,28,33,33,26,33,28,23,24,26,41,26,43,36,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,18,19,22,21,21,""
27,26,33,28,33,24,28,32,32,29,37,36,36,28,36,22,24,17,18,22,22,26,19,20,25,""
28,16,32,33,27,31,23,26,29,37,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,10,15,23,""
29,20,31,26,37,21,24,26,34,25,37,31,21,32,24,13,13,19,12,15,20,15,22,11,22,""
30,21,24,19,21,26,23,21,29,30,24,25,34,36,32,28,26,24,14,13,14,18,17,21,23,""
31,22,27,25,16,40,28,28,23,24,21,24,12,-1,-1,13,18,9,11,13,17,15,20,13,13,""
