jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,71,77,67,72,76,66,88,0,83,74,69,48,48,0,56,45,41,37,49,42,42,59,39,37,""
02,50,62,63,79,51,85,56,70,51,58,59,60,62,62,46,40,41,38,43,42,49,54,47,54,""
03,70,75,75,84,71,89,63,62,69,58,67,91,87,87,68,80,47,51,53,46,50,72,83,126,""
04,156,191,203,231,255,260,183,67,175,216,196,247,190,197,108,93,90,58,61,39,59,63,67,73,""
05,85,90,92,101,86,80,73,62,79,81,76,72,78,60,51,41,28,32,35,40,44,40,49,53,""
06,70,69,58,48,68,45,73,48,53,47,66,57,47,55,55,36,35,25,32,34,36,37,35,41,""
07,51,61,65,67,63,65,56,48,44,38,38,44,27,38,24,20,11,13,20,21,30,24,21,31,""
08,47,48,49,54,55,45,39,36,32,27,41,36,36,25,28,30,33,15,16,39,26,35,44,38,""
09,52,58,51,48,50,41,32,40,48,36,38,45,43,31,23,12,18,16,11,26,23,18,23,25,""
10,31,26,24,23,28,14,19,11,20,20,24,18,14,18,16,17,20,19,12,12,21,16,32,37,""
11,45,39,30,48,44,45,33,33,37,40,35,48,39,51,38,47,25,20,33,18,36,34,39,36,""
12,61,78,75,81,51,67,47,56,43,50,59,57,71,62,44,38,24,23,15,23,42,39,42,45,""
13,42,23,39,63,57,50,46,35,39,39,36,31,37,42,32,23,21,20,21,25,23,28,35,43,""
14,57,73,78,68,51,51,57,49,55,49,71,63,66,64,55,41,34,32,27,50,50,38,50,64,""
15,52,69,63,62,58,54,62,73,62,36,52,84,86,80,52,32,45,31,26,44,38,47,42,63,""
16,55,76,65,64,54,51,52,56,48,38,57,64,62,50,58,38,21,32,27,47,33,39,47,42,""
17,60,81,62,62,72,71,67,65,57,59,56,67,68,52,39,22,18,14,38,37,38,48,35,64,""
18,62,60,74,60,69,58,67,63,70,55,66,68,64,61,52,46,34,42,42,38,42,59,50,73,""
19,75,87,72,67,73,62,56,58,64,56,59,54,72,54,67,36,37,26,40,43,46,37,51,65,""
20,55,81,90,70,61,57,53,63,54,44,55,73,70,52,51,30,42,33,31,37,30,41,41,59,""
21,47,55,67,50,60,57,59,62,58,52,37,40,49,55,55,38,33,33,20,21,31,36,56,77,""
22,68,74,73,64,65,22,3,34,72,68,60,59,54,54,38,38,46,29,38,35,44,47,38,46,""
23,63,64,65,51,65,60,73,60,60,62,46,36,52,37,31,34,27,27,35,26,32,38,49,57,""
24,51,58,51,51,40,62,46,55,38,29,23,10,19,17,15,11,14,16,25,25,25,26,32,24,""
25,35,37,35,20,14,14,16,23,28,17,17,20,15,13,11,7,13,10,9,11,20,26,22,14,""
26,20,27,32,25,35,43,40,40,53,52,49,48,41,43,39,24,26,34,36,29,33,47,39,54,""
27,48,53,53,47,47,38,45,34,35,50,57,45,51,52,34,45,20,26,27,44,36,47,47,65,""
28,49,47,59,50,22,22,21,13,38,42,49,59,40,41,39,26,33,31,26,29,51,39,40,57,""
29,51,52,52,47,45,49,53,48,49,48,50,51,58,27,29,21,16,20,18,19,27,26,41,41,""
30,41,26,29,46,51,40,52,42,34,34,32,33,27,27,21,31,22,14,23,16,18,24,23,21,""
31,21,38,21,35,35,32,49,38,35,46,37,53,45,38,39,18,18,21,21,19,27,26,31,-1,""
