jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,19,26,29,30,45,55,41,64,60,63,56,66,69,87,100,97,73,79,63,43,37,32,26,""
02,22,27,24,38,41,54,59,69,68,72,77,66,60,75,65,99,88,82,93,56,44,38,26,20,""
03,24,30,33,37,6,46,68,76,89,89,90,87,88,60,56,95,123,149,150,143,110,85,81,66,""
04,60,29,50,67,102,158,212,220,251,295,244,177,136,119,97,137,192,175,134,113,78,53,61,29,""
05,30,19,28,28,40,48,56,78,81,86,83,80,76,81,67,94,81,95,136,70,52,48,33,17,""
06,25,15,22,28,34,38,51,67,90,70,73,81,69,85,80,76,96,73,86,52,43,35,22,21,""
07,28,20,23,21,28,51,50,66,66,81,67,59,67,60,50,71,66,70,58,67,35,48,35,29,""
08,26,89,23,35,54,51,46,57,65,63,49,42,61,69,70,91,84,79,64,55,38,30,18,22,""
09,23,17,19,37,27,50,57,72,91,79,75,74,64,71,87,71,105,83,66,71,56,40,28,33,""
10,26,38,29,35,65,47,59,74,71,86,81,83,78,81,91,80,87,57,68,71,55,35,22,21,""
11,22,27,34,21,45,45,69,93,65,69,61,72,73,86,74,75,81,85,69,54,41,24,25,25,""
12,21,27,31,34,49,63,47,73,77,78,82,65,78,80,65,70,77,72,76,70,48,32,25,19,""
13,16,19,29,38,35,51,62,55,85,63,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,22,""
14,13,20,27,26,40,53,51,56,71,59,54,54,65,61,65,72,74,67,61,64,60,23,30,16,""
15,17,26,32,25,39,46,49,52,58,68,60,50,65,64,69,77,69,82,70,70,40,42,29,17,""
16,26,29,25,30,38,53,48,60,59,59,67,58,53,48,64,67,54,73,58,56,55,29,20,18,""
17,13,11,18,23,31,39,32,48,52,53,36,49,42,58,82,81,84,66,56,60,52,23,17,15,""
18,15,11,17,21,39,48,42,58,69,62,67,54,56,64,66,90,79,70,65,61,53,32,18,19,""
19,11,27,22,31,51,53,50,64,60,51,47,53,61,69,61,71,67,70,73,62,42,29,16,43,""
20,13,2,5,8,50,44,46,67,62,56,48,56,40,23,63,61,60,71,69,41,35,24,16,17,""
21,22,20,29,108,46,42,49,58,64,62,43,56,55,53,64,77,71,79,68,53,43,21,17,13,""
22,16,21,26,30,29,40,47,52,50,50,40,57,46,52,60,69,67,67,75,59,33,22,9,15,""
23,18,21,14,30,29,48,37,56,51,61,50,46,45,58,56,65,68,65,50,38,37,31,19,17,""
24,12,19,26,17,29,42,-1,38,56,53,57,52,56,58,46,45,60,47,54,59,36,22,13,15,""
25,12,19,24,30,37,48,48,49,53,53,46,47,48,49,49,58,72,76,42,44,46,27,15,18,""
26,21,25,17,19,25,32,36,61,56,60,57,35,44,47,62,64,66,60,57,44,28,20,10,13,""
27,19,21,17,25,41,36,48,56,55,46,42,44,46,48,55,73,81,54,58,39,29,25,11,23,""
28,19,13,19,28,31,39,37,44,48,53,58,-1,24,55,65,54,81,57,57,43,36,27,11,8,""
29,15,14,20,25,33,16,55,52,48,59,49,53,43,56,56,49,62,67,68,48,37,24,19,17,""
30,27,21,25,22,37,49,52,50,48,59,56,54,50,53,62,54,66,38,50,39,32,23,8,11,""
31,15,15,25,26,40,44,47,56,48,45,47,51,58,47,50,54,45,66,51,36,37,23,20,-1,""
