Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,12,17,21,30,16,28,29,17,1,23,16,22,22,20,25,23,14,14,12,23,14,14,17,14
2,13,13,15,24,20,24,29,18,7,1,1,1,6,11,6,9,5,9,6,14,12,13,4,9
3,22,23,32,24,20,7,18,12,7,35,116,39,75,97,87,87,67,86,38,39,32,34,33,21
4,28,55,47,32,43,27,26,22,18,24,-1,-1,13,22,19,1,9,10,12,7,7,8,12,14
5,15,12,25,19,17,18,8,25,14,23,20,12,17,22,15,21,9,15,14,7,12,19,13,8
6,13,21,13,24,11,14,20,25,16,13,8,18,9,21,23,7,20,11,11,17,8,14,11,13
7,9,8,13,25,19,21,10,7,7,9,27,13,12,20,7,10,12,21,7,4,4,6,7,1
8,6,5,5,14,6,10,9,4,14,5,8,-1,3,68,5,13,3,6,3,2,1,7,13,14
9,9,10,15,12,14,10,12,7,8,15,4,10,13,16,8,5,3,4,7,4,10,6,11,10
10,5,5,10,14,9,5,5,5,5,5,8,28,13,10,3,4,4,2,3,7,12,7,14,8
11,2,7,5,10,12,5,8,2,6,11,6,6,4,12,7,7,3,6,4,18,31,9,18,3
12,7,6,5,11,10,15,7,12,10,6,9,6,11,11,15,14,11,8,11,6,6,6,4,7
13,9,8,6,7,18,13,9,21,6,3,16,40,5,5,25,12,4,5,5,8,6,7,4,4
14,9,11,11,10,11,6,17,7,7,4,9,3,-1,6,7,4,2,4,6,2,6,4,9,7
15,7,15,12,19,21,9,14,5,10,6,9,9,7,20,15,7,8,5,8,4,4,7,7,8
16,11,12,14,15,15,13,8,10,19,14,-1,4,6,8,13,8,6,5,5,8,3,3,-1,7
17,10,9,1,10,10,7,5,4,3,1,-1,-1,-1,-1,4,8,4,-1,2,1,2,11,8,4
18,12,11,26,16,19,11,8,8,3,2,7,9,1,5,10,10,4,6,2,7,5,13,6,9
19,8,4,11,12,24,23,24,38,6,7,2,2,1,14,10,7,17,7,9,12,7,3,14,7
20,8,13,9,16,12,22,11,13,3,7,14,6,9,7,20,11,8,6,5,6,6,17,7,4
21,7,12,3,10,15,11,14,15,10,2,-1,-1,-1,1,2,12,5,9,2,3,6,7,8,3
22,6,10,13,12,23,10,8,18,19,2,-1,-1,-1,10,12,14,4,4,9,-1,3,2,6,4
23,2,4,10,17,5,10,11,6,4,10,1,-1,-1,-1,1,8,5,6,4,3,5,3,5,2
24,4,6,16,6,20,16,10,5,1,2,-1,-1,1,2,3,2,2,3,-1,6,10,2,6,4
25,14,5,11,15,11,19,12,8,6,1,-1,-1,-1,3,6,2,2,4,7,6,3,6,4,6
26,9,4,5,12,15,10,7,13,6,1,3,3,11,4,13,7,1,25,6,8,5,7,6,2
27,8,9,8,16,17,13,4,8,5,8,1,-1,-1,-1,8,5,12,5,1,6,4,6,15,17
28,9,5,11,9,18,15,7,8,2,1,2,-1,1,2,4,3,3,4,6,1,6,5,12,1
29,3,5,9,8,11,8,22,3,25,1,-1,1,1,1,3,10,2,5,4,8,7,7,14,13
30,9,8,5,9,14,18,15,10,10,3,-1,6,8,5,6,12,5,3,3,9,3,6,7,6
31,8,6,5,8,14,11,14,4,10,13,1,5,5,6,7,7,4,4,8,8,8,3,9,3
