mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,9,12,19,28,62,51,70,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,30,5
02,5,7,8,25,36,49,67,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,17,5
03,13,6,11,16,41,54,40,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,7
04,9,10,7,12,36,36,31,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,26,10
05,6,2,5,28,22,86,66,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,-1,-1
06,5,6,11,21,35,39,65,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,14
07,7,7,8,64,34,42,41,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,16,2
08,15,3,19,26,23,34,90,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,22,9
09,2,5,6,14,17,23,28,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,18,7
10,1,1,6,16,34,34,32,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,20,4
12,4,1,13,20,34,55,37,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,27,5
13,8,5,5,24,35,53,38,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,19,6
14,9,6,6,25,34,37,35,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,28,15
15,2,7,11,21,45,62,33,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,20,1
16,11,1,5,32,45,55,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,10,6
17,3,1,6,22,43,39,49,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,29,7
18,2,2,1,15,40,40,73,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,14,15
19,3,6,8,26,38,39,54,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,24,12
20,11,8,9,32,99,50,88,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,25,4
21,3,4,11,25,38,26,60,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,18,6
22,2,1,6,28,52,50,83,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,32,6
23,9,6,16,40,36,57,89,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,25,-1,-1
24,2,6,8,3,26,41,26,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,31,4
25,3,14,22,31,35,35,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,17,7,9
26,3,8,29,24,34,41,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14,13,4
27,3,8,24,47,35,46,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,18,34,12
28,4,8,28,33,36,35,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,12,5,3
30,5,11,20,32,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,24,2,5
31,5,9,27,40,41,46,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,13,1
