may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,170,167,149,146,162,169,170,193,196,207,197,200,231,214,161,131,108,89,96,92,76,90,103,124,""
02,121,111,129,95,85,104,113,82,109,125,188,187,224,206,171,137,128,105,85,66,91,107,104,110,""
03,71,98,80,58,57,69,71,160,149,141,152,101,61,103,108,92,89,82,64,59,24,88,90,136,""
04,153,159,178,154,167,169,160,68,78,73,95,94,96,88,96,87,89,54,56,38,40,35,67,93,""
05,88,39,89,84,146,145,160,160,108,88,139,128,175,159,128,94,91,95,78,80,68,41,39,72,""
06,126,147,153,92,53,58,70,143,107,145,116,82,63,123,106,121,46,35,60,65,72,72,97,119,""
07,103,100,76,71,154,150,145,122,111,133,118,85,123,120,156,100,122,78,87,58,33,86,110,136,""
08,147,170,152,160,123,117,123,183,160,141,94,139,136,134,132,92,105,106,73,43,18,65,66,77,""
09,93,103,97,100,99,119,100,104,88,93,147,125,188,140,150,125,129,83,77,92,86,57,65,65,""
10,79,52,78,82,118,157,123,123,31,59,70,135,102,87,77,102,105,87,75,66,55,65,114,113,""
11,140,114,100,63,81,93,87,153,133,155,156,147,168,154,149,132,104,101,72,45,41,90,133,141,""
12,134,179,125,90,141,117,177,113,162,179,194,179,122,35,42,122,87,84,50,36,75,106,121,128,""
13,114,145,129,167,150,226,225,197,188,201,177,214,184,179,146,91,64,46,12,23,15,13,12,12,""
14,11,15,12,11,7,16,20,12,13,20,13,9,10,9,69,69,116,286,123,80,83,63,107,134,""
15,150,155,159,175,169,206,156,96,120,98,106,102,104,134,106,97,82,86,42,40,96,70,71,56,""
16,119,170,145,196,206,224,171,156,106,69,74,111,68,93,123,127,67,45,38,53,78,98,55,37,""
17,108,176,138,184,178,188,191,129,99,116,81,116,95,108,108,92,98,89,59,60,47,46,67,99,""
18,144,130,139,86,64,62,60,137,138,116,40,114,104,99,136,120,96,75,91,48,63,63,29,15,""
19,14,15,18,23,31,47,19,16,132,167,208,168,172,123,151,140,108,108,80,104,88,97,127,142,""
20,168,195,189,163,178,194,173,123,75,107,108,130,96,67,68,38,76,140,191,64,51,90,112,81,""
21,66,91,92,138,183,187,176,145,171,211,216,114,117,141,125,120,133,112,137,66,45,82,91,151,""
22,156,158,170,167,193,193,165,169,195,142,177,200,153,123,63,66,64,104,89,88,80,83,94,53,""
23,105,155,136,149,199,186,163,113,140,168,150,247,227,166,163,70,185,126,146,59,51,170,170,139,""
24,100,86,96,124,162,195,173,98,101,88,133,110,122,1,109,110,91,57,130,118,116,139,162,175,""
25,183,182,191,152,146,115,78,153,142,149,165,151,132,149,110,96,72,92,104,85,86,106,80,46,""
26,108,129,112,143,193,202,190,79,109,98,120,180,153,141,136,116,107,110,122,94,88,86,100,144,""
27,177,152,134,184,203,200,130,165,132,53,126,189,149,117,115,120,113,108,106,104,98,86,127,148,""
28,156,147,140,103,78,89,108,150,164,137,93,235,174,173,154,144,127,123,107,105,91,81,95,146,""
29,194,213,200,174,132,134,106,175,140,113,132,146,111,95,161,135,129,101,99,90,100,110,85,125,""
30,94,76,80,88,147,169,174,150,24,15,13,16,85,41,41,48,62,73,80,57,44,95,111,107,""
31,150,141,158,157,215,217,200,144,158,189,152,180,88,143,125,82,93,61,86,47,85,95,107,-1,""
