may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,16,12,10,7,11,11,8,6,10,9,17,10,16,13,17,15,20,16,20,12,8,7,9,""
04,5,8,8,9,8,10,12,11,10,8,8,13,9,16,21,35,21,16,13,12,14,8,8,3,""
05,9,9,8,10,7,10,11,13,13,7,6,15,7,24,17,27,19,18,11,14,6,5,9,10,""
06,13,19,12,12,25,60,15,19,12,18,22,8,18,17,25,22,24,13,19,13,18,10,12,19,""
07,16,8,16,10,12,17,23,8,11,19,23,16,17,31,37,39,25,23,23,16,8,11,11,8,""
08,13,9,8,15,8,9,14,11,25,15,10,15,17,32,14,19,18,19,11,19,18,17,9,16,""
09,11,13,9,17,10,6,11,10,11,14,8,11,14,24,16,19,27,22,14,13,10,15,14,13,""
10,19,19,9,9,15,10,12,15,26,17,15,12,13,21,14,18,26,17,23,13,11,9,7,9,""
11,14,18,11,11,10,9,14,12,13,10,13,13,11,12,15,26,30,33,26,14,17,9,7,5,""
12,11,16,9,15,11,11,13,5,10,15,10,10,18,10,26,30,27,21,14,15,23,29,13,4,""
13,24,19,26,33,21,25,13,18,14,19,6,15,17,17,11,22,32,15,25,7,20,7,18,7,""
14,12,18,28,25,22,19,16,11,16,14,12,9,11,20,21,19,7,24,20,24,22,23,14,11,""
15,22,11,16,18,8,12,10,16,14,16,38,17,23,23,14,15,20,16,10,18,11,8,10,9,""
16,11,8,15,15,11,14,13,16,8,10,19,10,10,7,17,9,17,16,17,12,10,12,11,10,""
17,13,6,15,13,24,35,42,26,11,7,9,13,13,12,11,27,17,25,21,19,18,13,13,12,""
18,8,12,7,10,15,6,19,17,16,14,19,11,11,14,13,24,16,19,16,15,16,21,12,11,""
19,6,12,8,15,9,8,7,11,12,7,16,10,14,13,15,17,18,19,10,18,14,12,10,7,""
20,10,14,13,8,10,10,10,13,13,10,11,20,14,20,14,22,16,17,17,13,19,27,14,14,""
21,22,15,6,8,10,13,87,36,21,11,10,13,7,7,20,20,23,18,25,22,10,11,12,9,""
22,7,6,9,8,9,5,13,7,5,11,10,17,9,25,18,23,25,22,13,9,11,10,13,17,""
23,10,7,8,12,6,8,6,12,13,16,26,16,9,21,17,17,21,23,7,31,27,14,13,14,""
24,30,14,13,24,11,8,9,12,25,12,5,17,16,18,27,25,37,22,23,19,24,19,19,19,""
25,18,15,17,19,11,17,16,17,16,17,12,13,12,21,10,15,20,30,21,13,29,19,12,12,""
26,14,9,12,9,11,15,12,17,21,15,15,21,7,23,11,14,17,29,20,19,7,11,9,13,""
27,8,12,12,15,15,14,16,12,15,13,13,10,13,14,16,17,22,17,28,18,14,12,10,9,""
28,5,13,16,11,21,19,8,57,14,7,6,14,10,18,25,39,29,30,23,22,25,11,13,13,""
29,19,13,27,11,17,11,6,6,7,10,6,9,12,17,26,31,37,20,25,30,27,12,19,10,""
30,13,23,14,9,11,11,16,11,3,11,14,12,20,18,23,18,25,19,29,19,17,13,15,11,""
31,13,23,29,15,12,8,17,9,6,9,17,11,13,8,15,20,19,28,21,11,17,18,-1,-1,""
