may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,61,68,55,69,56,51,40,40,31,30,28,22,20,18,19,21,11,13,11,15,17,27,35,54,""
02,57,56,72,69,76,47,42,56,43,29,31,22,25,23,25,12,18,16,13,22,21,26,29,33,""
03,39,56,71,73,55,58,59,56,49,45,29,28,26,26,22,14,14,9,17,17,24,31,43,56,""
04,68,59,70,81,78,71,83,48,39,41,25,30,27,30,22,13,17,12,18,18,17,25,27,48,""
05,64,68,64,73,68,73,49,43,29,29,30,22,22,16,21,19,18,16,12,16,21,30,37,43,""
06,73,75,64,82,76,82,68,69,45,44,25,30,30,27,25,21,20,20,14,16,22,32,35,44,""
07,57,64,59,54,76,61,56,44,34,42,24,24,22,20,25,19,12,20,13,15,21,35,38,45,""
08,77,61,65,57,79,66,49,34,35,40,25,17,21,35,25,31,25,14,17,18,17,24,43,36,""
09,62,63,66,67,76,51,43,57,44,43,32,26,25,26,27,22,-1,19,15,10,25,31,47,44,""
10,60,64,50,68,85,78,61,63,55,42,39,25,35,27,23,14,23,10,14,22,32,42,56,45,""
11,66,71,54,68,60,60,38,35,44,37,28,33,41,33,16,17,15,15,19,16,19,23,29,35,""
12,58,57,47,59,52,63,48,40,39,39,28,31,35,44,31,22,23,20,14,20,18,40,29,26,""
13,63,55,53,55,50,64,55,57,60,35,25,25,34,30,21,20,16,13,16,11,14,16,27,46,""
14,67,60,57,58,71,63,47,56,32,28,20,18,22,29,24,19,20,20,14,17,26,31,28,43,""
15,59,54,46,70,82,66,45,50,35,29,26,32,20,28,22,24,17,20,12,15,21,34,42,46,""
16,47,58,57,53,63,46,44,33,26,24,24,16,25,28,22,18,14,17,18,16,24,24,40,34,""
17,58,60,57,64,75,59,69,46,23,30,19,23,24,26,25,15,19,19,14,13,17,29,40,51,""
18,64,56,62,67,63,74,49,34,40,35,26,25,34,32,24,20,20,21,23,23,15,34,30,48,""
19,65,65,71,65,59,66,44,42,57,48,32,47,42,41,49,36,24,23,22,15,19,28,34,40,""
20,60,66,72,66,68,49,38,35,27,31,22,27,23,29,26,24,25,13,15,16,24,23,39,34,""
21,58,61,60,59,77,60,54,37,25,19,18,13,22,26,31,19,17,15,14,14,23,29,34,37,""
22,54,55,58,54,70,74,40,30,33,27,24,16,21,20,23,22,12,17,13,15,33,32,33,56,""
23,71,73,51,47,63,59,46,42,31,26,19,21,22,24,15,15,22,19,20,17,24,18,21,36,""
24,51,59,41,53,62,54,42,41,24,27,25,20,21,33,27,18,19,18,13,15,27,35,54,56,""
25,69,55,56,54,75,65,36,37,44,30,23,27,44,36,42,41,30,29,14,25,19,31,34,45,""
26,74,76,74,70,82,68,36,41,29,28,28,23,22,18,16,16,-1,12,12,7,18,13,26,25,""
27,70,67,57,77,72,58,31,36,35,29,24,27,16,25,17,23,18,13,24,17,26,27,28,62,""
28,71,71,73,80,79,58,47,51,27,29,21,21,20,21,18,16,16,13,13,17,21,29,37,49,""
29,63,55,61,55,61,66,49,43,33,19,23,13,16,17,21,17,18,12,14,20,20,38,31,58,""
30,62,64,62,62,64,73,41,39,29,39,25,19,22,31,34,24,23,19,14,17,29,29,36,62,""
31,52,64,41,65,80,85,52,49,51,33,26,22,28,26,31,24,25,19,18,19,22,29,43,57,""
