may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,17,17,22,34,114,89,87,184,85,107,98,67,66,93,124,56,102,57,110,47,8,19,14,""
02,15,15,35,32,54,141,118,93,153,130,123,89,79,50,92,51,66,65,44,46,60,17,19,20,""
03,20,25,28,27,42,132,105,98,106,147,106,94,63,49,50,56,31,38,53,65,23,15,13,18,""
04,19,16,30,28,45,109,103,75,116,113,91,97,85,78,61,52,67,68,44,53,34,17,23,9,""
05,22,28,25,36,58,172,128,105,139,113,106,100,110,65,78,54,65,42,31,114,61,10,16,15,""
06,15,30,32,25,57,158,133,103,140,185,121,147,103,78,117,43,77,50,88,80,81,18,17,24,""
07,17,28,22,29,42,154,174,127,217,141,154,130,114,91,72,53,57,92,28,56,21,21,22,18,""
08,22,21,33,25,56,158,106,116,152,146,96,136,109,106,96,69,93,50,60,101,64,25,24,19,""
09,24,30,26,41,60,137,130,96,101,171,124,125,74,53,77,78,83,59,89,51,102,30,18,20,""
10,15,28,30,28,57,106,96,106,93,101,90,107,77,86,105,54,69,33,47,69,42,17,12,15,""
11,17,34,28,30,56,101,108,82,105,129,119,94,98,54,55,59,34,47,42,52,52,18,12,22,""
12,19,18,27,40,46,92,99,77,111,102,72,93,92,63,67,60,54,37,35,51,54,20,20,16,""
13,16,23,15,32,50,114,153,100,128,109,124,89,55,77,60,94,56,0,0,0,0,0,0,0,""
14,0,0,0,0,0,0,0,0,0,0,0,0,0,40,105,54,108,32,56,70,34,20,19,14,""
15,29,29,28,35,48,161,111,80,184,130,124,102,77,121,103,83,106,58,45,81,51,15,22,12,""
16,27,22,28,46,63,105,144,106,149,167,107,87,103,64,103,55,73,49,45,96,87,17,28,19,""
17,22,24,24,32,55,164,125,120,114,104,139,99,72,66,84,59,76,96,86,60,56,29,17,28,""
18,20,23,35,38,67,142,113,88,151,148,74,94,93,67,107,46,108,86,53,56,57,4,0,0,""
19,0,0,0,0,0,0,0,74,92,117,181,105,102,63,68,76,66,77,55,57,23,32,27,22,""
20,21,19,31,33,51,146,119,100,145,106,118,91,89,65,109,84,100,103,85,109,68,37,21,16,""
21,12,18,41,41,60,158,129,120,193,170,191,154,135,153,90,87,127,98,74,59,55,34,24,20,""
22,29,17,27,29,69,142,125,116,177,129,95,150,119,118,103,143,152,98,73,145,116,35,21,26,""
23,18,29,42,38,51,92,148,80,99,150,113,97,97,77,66,116,56,69,77,88,54,19,21,31,""
24,22,33,30,35,47,100,128,107,135,96,92,114,61,75,89,80,58,46,60,85,61,28,19,20,""
25,24,32,29,48,56,138,150,83,176,125,101,129,95,76,81,83,111,66,97,118,53,26,29,27,""
26,26,33,46,54,40,159,191,129,100,175,160,198,163,77,43,73,119,48,30,85,38,29,34,21,""
27,26,30,47,46,66,156,146,116,174,204,166,158,103,108,122,101,109,99,114,88,68,50,42,23,""
28,21,31,28,38,62,128,158,134,218,234,177,217,146,106,131,75,90,83,63,51,55,27,41,29,""
29,32,29,42,34,65,164,128,178,198,143,154,182,131,148,119,148,133,136,181,116,160,41,27,30,""
30,22,27,36,39,62,118,134,5,0,0,5,136,142,85,90,148,79,58,48,70,64,46,25,30,""
31,39,21,24,37,63,120,130,107,148,122,123,127,99,128,70,125,116,69,53,65,61,29,37,-1,""
