jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,24,33,25,34,73,102,134,139,173,201,208,224,227,286,318,262,283,315,303,252,224,147,86,""
02,46,42,50,50,79,101,134,170,163,175,241,265,255,249,309,308,319,342,333,310,276,248,157,97,""
03,68,45,48,71,62,88,112,157,160,165,152,151,201,275,309,327,348,355,351,317,311,263,143,74,""
04,23,29,24,45,37,63,71,89,130,158,149,253,251,297,311,338,339,336,326,324,230,239,138,62,""
05,47,39,40,64,63,85,90,111,137,153,182,242,243,292,339,337,362,346,338,352,290,239,150,101,""
06,55,64,67,61,76,76,118,124,157,189,190,251,290,319,345,373,359,372,333,360,299,260,175,82,""
07,60,55,53,73,88,91,106,113,133,191,234,207,205,213,257,299,322,347,349,314,283,190,159,72,""
08,45,42,49,47,45,97,201,139,159,188,207,290,276,322,317,336,342,337,335,336,295,231,117,72,""
09,50,72,60,76,62,86,132,115,139,180,194,271,297,308,326,349,352,340,331,341,283,259,125,89,""
10,58,47,39,64,87,103,108,138,159,227,217,273,261,262,292,335,312,349,236,348,304,264,183,84,""
11,58,49,48,67,103,109,144,169,161,235,259,293,269,307,316,364,352,346,355,350,339,266,197,113,""
12,90,66,67,79,64,71,65,92,136,158,183,188,217,203,280,302,312,352,333,316,309,271,185,109,""
13,84,106,98,76,106,122,162,156,191,212,241,245,293,290,265,344,308,323,300,299,272,173,121,71,""
14,71,54,32,49,75,106,126,163,170,181,228,249,245,233,220,260,270,293,313,268,152,141,125,76,""
15,55,43,57,65,68,96,85,95,122,173,212,261,308,297,311,375,347,268,316,334,304,251,166,55,""
16,44,32,23,32,28,54,77,93,70,207,175,247,268,297,316,331,341,304,304,295,247,181,103,47,""
17,52,32,31,71,191,69,98,127,162,179,205,243,217,204,188,252,262,269,206,263,222,189,112,83,""
18,58,53,58,81,60,96,147,141,188,197,203,213,221,224,264,317,295,304,263,269,199,166,150,84,""
19,65,96,109,76,79,95,153,179,196,193,222,244,222,249,286,272,194,78,260,281,264,197,153,99,""
20,78,63,136,112,220,139,157,181,217,248,271,277,259,281,250,13,15,305,257,237,246,218,153,120,""
21,71,148,89,66,85,120,121,164,222,236,256,265,267,299,293,272,261,45,0,98,221,201,170,95,""
22,58,40,50,60,90,109,134,169,182,220,231,274,251,241,269,283,293,280,241,258,248,187,119,62,""
23,64,57,62,93,97,121,142,161,210,234,285,287,269,257,291,320,308,274,261,286,276,248,199,122,""
24,92,93,76,86,102,124,147,184,228,232,254,276,239,248,247,284,221,236,295,259,225,207,132,90,""
25,61,54,44,63,70,106,126,159,153,196,203,227,186,171,166,180,195,228,174,173,158,154,91,57,""
26,60,56,54,42,57,84,106,111,117,101,106,188,225,272,273,282,290,292,292,271,168,134,74,63,""
27,58,46,60,54,56,81,115,144,209,183,223,206,195,218,256,243,252,206,258,226,245,199,184,137,""
28,90,65,84,84,110,146,159,191,210,239,284,278,271,298,296,324,321,314,291,278,251,254,141,85,""
29,105,68,86,81,117,116,126,177,210,263,235,251,254,315,288,288,321,311,307,261,256,237,169,102,""
30,96,87,76,102,107,126,148,196,200,236,266,261,259,263,286,282,272,254,235,212,175,175,127,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]{hzjynI}le,"z'gl}"
