jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,60,41,46,81,79,95,99,94,90,59,54,-1,-1,-1,-1,-1,17,-1,13,23,26,29,53,""
02,53,51,37,45,73,75,79,97,83,88,62,51,52,48,44,32,29,19,15,20,9,23,32,34,""
03,38,55,60,65,87,89,87,62,58,42,37,21,33,36,35,28,16,9,10,6,15,16,25,30,""
04,40,39,38,56,80,93,83,59,46,49,38,23,22,33,33,29,23,-1,12,17,20,12,35,45,""
05,53,55,43,59,77,70,84,66,48,34,34,33,41,52,42,21,27,12,5,11,23,35,36,49,""
06,51,55,57,62,73,106,105,100,62,45,37,32,52,58,40,-1,24,20,14,5,19,23,25,40,""
07,59,54,62,55,72,64,73,82,66,61,32,-1,53,72,64,48,18,11,12,15,25,23,31,52,""
08,53,44,40,72,76,94,111,103,89,71,63,49,57,55,56,40,23,14,11,8,22,23,25,45,""
09,45,37,54,55,107,102,107,121,104,80,46,65,77,58,65,41,30,12,12,12,20,27,26,33,""
10,45,60,57,75,96,113,108,116,68,67,75,56,54,73,83,51,43,14,21,13,25,25,20,22,""
11,57,39,53,52,75,82,100,102,92,72,57,35,47,57,56,29,21,11,16,16,18,24,20,40,""
12,46,53,59,61,78,95,93,109,43,39,34,39,57,60,58,43,27,18,10,23,25,23,29,29,""
13,53,52,50,63,82,114,115,102,56,41,32,32,-1,58,69,47,23,25,23,18,16,25,29,42,""
14,42,49,61,81,97,107,112,96,79,73,36,55,72,56,51,39,26,19,18,16,15,23,23,36,""
15,51,52,46,60,69,75,110,92,71,49,42,-1,54,69,51,37,26,26,14,16,16,28,31,42,""
16,50,45,50,61,69,74,102,87,103,69,74,61,59,68,46,43,21,11,13,13,26,27,27,38,""
17,56,41,63,48,90,98,87,109,81,62,49,31,38,44,35,32,13,22,22,6,7,12,14,46,""
18,33,33,48,53,71,74,86,98,66,45,38,59,50,57,49,35,22,16,14,15,22,28,26,44,""
19,52,53,49,56,76,92,99,79,51,39,37,33,28,38,55,30,12,-1,6,10,16,23,23,35,""
20,40,46,50,67,93,93,95,89,75,30,23,-1,-1,-1,35,-1,18,15,15,9,14,18,27,34,""
21,49,40,65,64,71,73,81,100,68,51,41,43,44,57,44,48,27,10,9,11,14,24,33,40,""
22,33,27,52,48,65,67,72,83,88,54,47,33,36,40,36,34,16,17,8,13,14,23,27,44,""
23,47,48,44,50,60,70,65,63,61,56,50,43,39,49,50,-1,21,9,7,12,10,19,22,41,""
24,49,44,54,56,51,67,56,78,68,52,31,44,37,41,38,-1,25,19,7,12,13,13,15,32,""
25,32,28,41,45,52,65,70,81,80,59,45,51,49,44,36,42,20,19,22,19,19,9,17,37,""
26,33,55,48,51,65,71,80,43,53,44,27,32,60,46,48,13,12,18,8,7,15,20,36,29,""
27,49,44,39,59,80,83,71,60,44,32,48,39,40,51,36,23,-1,-1,16,10,14,20,18,51,""
28,54,43,53,47,65,78,62,58,53,50,43,39,30,40,42,22,8,-1,-1,16,9,16,24,24,""
29,42,37,37,48,66,62,64,68,80,61,39,49,43,40,39,37,15,20,13,11,11,27,14,39,""
30,50,46,47,54,65,71,60,71,59,61,47,41,43,36,30,35,21,12,9,9,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
