jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,46,79,90,76,108,132,158,178,173,173,204,230,219,228,244,227,201,164,157,122,94,105,93,82,""
02,101,72,84,75,104,124,172,186,210,195,201,216,227,266,286,291,223,197,175,127,101,79,124,124,""
03,105,93,97,94,142,132,150,162,186,188,181,224,241,243,256,242,233,208,158,111,104,68,94,96,""
04,81,77,90,68,70,129,153,183,179,206,184,214,252,272,286,302,306,243,159,105,105,115,106,124,""
05,102,36,48,69,109,135,135,179,167,173,181,234,268,281,293,262,246,234,168,113,102,98,107,105,""
06,67,34,90,84,95,106,166,154,165,195,227,235,278,293,315,280,266,233,145,169,98,117,138,127,""
07,105,88,104,48,65,118,159,174,165,188,199,244,244,239,294,316,285,229,186,128,95,76,109,99,""
08,102,94,104,90,92,127,147,165,186,203,218,260,264,293,295,289,278,294,202,148,126,114,113,120,""
09,102,29,50,92,82,108,159,190,220,226,199,268,258,286,300,311,281,259,169,126,125,144,168,146,""
10,154,107,116,168,82,102,162,191,173,221,232,200,276,293,288,314,302,234,191,119,139,145,157,141,""
11,119,117,90,88,109,136,170,161,170,208,227,279,289,301,341,328,313,275,200,125,113,128,130,152,""
12,124,94,65,84,108,141,164,163,181,212,244,264,279,294,322,309,249,238,166,119,54,142,175,168,""
13,91,54,123,90,114,103,122,136,165,202,235,238,289,309,327,308,302,222,163,69,73,67,99,116,""
14,61,48,56,88,68,105,154,183,182,210,211,245,269,275,303,286,237,217,160,93,92,106,137,121,""
15,100,85,27,86,93,104,144,161,184,208,225,234,231,310,300,298,273,279,196,152,146,142,120,136,""
16,110,88,78,84,106,102,163,160,181,188,202,241,276,272,273,284,258,228,178,90,127,126,138,133,""
17,123,103,86,96,122,128,167,185,193,201,207,245,249,266,281,260,263,205,132,97,94,105,109,152,""
18,118,110,114,81,81,81,117,162,203,187,221,237,240,254,281,293,188,167,130,98,111,96,126,123,""
19,118,104,127,100,104,119,144,196,209,210,218,242,242,248,271,-1,-1,206,146,121,128,142,141,140,""
20,116,115,-1,-1,142,136,159,167,193,193,228,227,252,267,261,277,269,209,143,93,94,106,116,-1,""
21,-1,-1,-1,-1,140,143,145,191,179,204,197,218,241,243,237,270,243,208,160,101,79,90,78,72,""
22,77,91,97,88,110,130,176,178,197,173,211,246,235,238,208,222,219,197,141,100,84,88,82,96,""
23,94,78,97,94,126,143,164,195,212,215,209,240,246,244,266,268,252,234,155,122,147,140,154,88,""
24,76,85,111,101,120,144,168,201,207,212,221,204,220,273,281,248,212,223,143,129,88,58,107,102,""
25,86,73,60,86,91,129,134,168,197,214,171,214,239,257,241,250,216,206,195,98,81,48,31,50,""
26,61,58,95,129,128,110,173,186,230,178,223,208,224,233,259,257,221,201,185,108,66,77,94,61,""
27,70,76,95,108,80,105,148,147,195,215,213,220,228,226,228,241,193,117,161,107,105,81,109,98,""
28,108,94,84,102,112,142,182,204,206,184,202,224,238,234,236,207,226,191,151,134,84,78,93,112,""
29,98,91,85,94,113,112,171,204,192,221,195,235,212,223,152,201,157,183,133,79,137,89,75,59,""
30,87,99,59,92,93,115,149,162,169,180,202,208,211,191,182,178,173,172,138,131,94,74,90,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
