jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,3,4,6,7,10,15,11,16,7,4,2,2,3,2,3,1,2,1,1,1,1,3,5,""
02,5,2,4,1,4,13,10,10,15,7,12,7,12,6,6,3,3,2,1,1,1,1,3,2,""
03,4,3,6,6,3,13,16,18,16,2,3,5,4,5,7,4,0,3,2,0,0,2,2,4,""
04,2,3,9,10,8,17,13,19,11,6,5,6,6,5,2,4,3,1,0,0,0,2,1,3,""
05,4,4,2,3,6,15,18,17,14,5,3,6,3,16,7,3,3,2,1,1,4,2,0,3,""
06,4,1,1,11,8,10,15,18,23,22,10,11,12,8,3,2,2,4,1,0,1,0,4,3,""
07,4,4,4,4,11,9,10,20,18,11,17,1,13,13,5,6,0,2,1,1,2,2,0,4,""
08,4,5,3,5,9,16,16,20,23,17,14,6,13,8,6,2,0,0,0,3,2,1,1,3,""
09,4,2,4,2,11,11,22,24,24,14,8,12,13,6,8,5,3,1,0,0,1,2,3,2,""
10,0,4,2,9,10,13,11,15,11,10,9,7,11,11,5,2,2,1,1,1,0,2,2,4,""
11,3,4,3,4,11,13,14,16,31,22,20,9,12,8,11,5,3,1,1,1,0,0,1,3,""
12,4,3,5,7,5,17,17,20,23,12,10,8,14,13,8,5,2,2,0,3,0,1,0,5,""
13,4,4,5,3,11,16,17,20,18,23,8,9,12,6,11,4,4,4,0,0,2,0,1,3,""
14,4,2,8,8,9,14,10,11,16,10,8,8,2,4,2,4,5,1,0,0,0,3,3,2,""
15,4,4,4,9,6,17,17,17,15,13,11,12,6,3,3,3,0,1,1,1,2,3,1,2,""
16,2,1,2,3,14,13,10,20,22,7,11,13,9,5,3,3,3,2,0,1,2,3,2,1,""
17,1,4,4,5,3,9,7,18,11,5,4,7,10,6,6,3,0,3,0,0,2,1,3,2,""
18,2,2,0,7,3,14,13,10,12,4,1,7,7,4,4,4,2,2,1,3,3,1,2,3,""
19,1,8,8,3,3,8,17,17,15,9,3,8,4,4,5,0,1,1,1,3,2,2,2,3,""
20,1,3,2,2,9,6,14,18,21,5,8,7,0,1,2,0,0,1,2,2,4,2,1,2,""
21,1,2,7,3,12,6,10,17,12,9,2,2,3,4,3,7,3,0,1,2,0,2,2,3,""
22,3,1,4,10,13,8,16,18,15,6,9,1,6,5,3,2,2,0,2,2,1,1,2,1,""
23,2,3,5,4,4,10,10,11,12,9,2,3,7,2,4,5,4,2,5,1,1,0,1,5,""
24,2,2,11,5,7,11,16,17,12,12,5,5,4,12,7,3,0,0,1,1,0,2,2,8,""
25,0,4,6,6,13,12,5,13,13,6,8,4,4,4,4,5,1,2,1,3,2,1,0,3,""
26,0,5,6,5,5,8,10,11,25,10,3,6,8,3,4,1,3,3,1,1,2,4,3,4,""
27,4,2,2,3,9,8,5,10,12,8,9,4,9,8,6,2,2,0,3,0,1,3,2,4,""
28,4,3,3,7,6,6,4,13,11,13,14,8,4,3,3,0,1,1,1,1,1,3,1,5,""
29,4,1,5,8,8,5,8,12,12,10,7,13,7,10,4,6,5,0,2,2,0,3,1,2,""
30,3,5,2,5,3,10,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
