nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,25,15,27,20,24,25,19,27,23,16,21,20,11,12,9,9,7,14,22,18,23,36,27,""
02,19,26,24,24,33,23,22,21,21,27,16,14,16,15,11,9,13,10,18,16,22,21,25,25,""
03,38,27,29,25,22,23,28,30,20,-1,29,22,19,14,18,11,13,16,21,18,27,17,26,25,""
04,31,27,26,30,33,30,23,32,25,21,20,20,21,18,10,17,10,8,14,25,19,24,22,15,""
05,19,29,30,31,31,27,27,29,23,26,22,24,14,11,19,12,10,9,10,18,31,19,26,19,""
06,33,24,21,37,29,37,22,28,31,29,18,19,14,14,10,10,13,19,19,18,24,24,25,37,""
07,32,29,30,30,25,22,27,25,32,21,23,20,19,13,18,10,12,14,19,19,34,22,34,35,""
08,25,31,23,23,38,22,20,23,28,-1,21,13,-1,19,-1,17,13,15,15,19,19,25,22,23,""
09,28,16,25,27,26,18,29,24,29,12,-1,21,13,-1,12,14,13,10,13,16,16,23,19,21,""
10,31,25,22,22,15,24,23,26,22,25,20,19,19,14,10,5,13,8,12,15,25,20,25,26,""
11,30,20,30,25,23,23,25,19,20,24,21,15,13,15,10,7,9,10,18,14,18,26,27,30,""
12,21,33,37,25,25,26,32,22,32,15,27,19,14,12,10,9,6,9,13,13,25,30,18,29,""
13,27,27,20,24,24,27,32,22,28,24,19,16,9,8,10,9,12,9,9,19,34,25,24,25,""
14,22,25,28,32,26,25,28,21,21,30,20,23,20,20,13,12,5,12,17,13,33,20,33,34,""
15,20,34,26,35,21,33,30,27,26,20,20,27,13,13,17,9,7,10,9,29,22,33,25,34,""
16,28,28,26,28,24,23,28,32,31,28,30,16,22,15,8,15,9,10,20,24,23,20,28,18,""
17,33,25,22,29,20,32,20,31,20,26,20,15,16,15,10,10,12,10,13,20,22,28,27,28,""
18,27,30,40,29,37,31,26,24,27,32,31,16,22,12,12,11,13,12,8,18,27,19,29,26,""
19,25,31,33,31,36,20,35,34,33,31,21,17,22,17,16,10,8,9,13,24,22,24,28,27,""
20,26,25,32,27,30,26,20,31,25,23,24,18,15,17,8,15,8,9,12,20,30,27,35,32,""
21,29,25,24,31,27,24,29,17,27,22,17,13,22,13,7,10,8,11,17,22,25,34,25,27,""
22,29,21,26,29,29,24,33,33,29,18,20,18,19,15,14,13,14,11,14,12,20,27,33,28,""
23,23,28,30,29,38,30,25,27,29,26,20,21,14,19,8,7,12,8,12,21,26,32,27,24,""
24,27,25,33,25,30,24,31,18,33,29,29,16,21,17,13,12,17,12,13,18,18,25,22,24,""
25,27,19,26,26,24,25,26,30,28,21,17,24,23,18,7,13,8,12,11,20,21,30,22,30,""
26,23,27,24,24,35,27,17,24,22,20,21,24,19,9,12,10,13,13,18,20,26,24,31,23,""
27,25,26,30,30,29,30,25,28,38,28,22,14,21,15,15,16,10,12,18,18,29,30,29,23,""
28,23,22,33,30,33,23,27,28,32,21,16,19,16,10,13,7,17,8,20,21,26,33,24,26,""
29,41,34,29,30,43,31,38,25,24,26,17,20,18,9,11,11,15,13,17,15,27,33,36,36,""
30,35,36,35,37,38,29,34,41,24,30,24,12,21,16,7,11,11,8,18,16,25,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
