nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,54,61,47,58,56,60,52,63,45,38,27,36,30,29,28,11,20,17,17,34,35,38,66,53,""
02,64,72,68,67,74,66,50,47,45,50,47,35,31,30,29,19,25,24,25,34,37,42,40,45,""
03,68,66,66,64,70,62,54,67,42,59,44,44,35,39,42,33,28,23,35,22,35,37,46,45,""
04,60,49,68,59,62,68,54,62,52,34,41,40,41,42,35,38,26,24,29,29,29,44,42,38,""
05,47,60,43,75,57,53,57,57,54,36,41,31,25,26,39,17,19,15,18,30,49,38,46,39,""
06,61,61,52,69,59,74,45,47,58,43,43,47,35,42,32,26,30,26,29,32,34,48,54,53,""
07,52,64,68,62,59,51,58,53,42,29,34,28,34,22,25,25,22,29,25,34,40,46,64,58,""
08,57,57,49,62,76,51,51,56,57,63,56,59,41,35,48,35,32,28,27,42,43,43,53,43,""
09,66,59,46,54,70,56,54,68,59,51,49,60,45,37,32,27,26,26,26,37,35,43,41,45,""
10,64,67,44,68,53,55,50,52,67,69,46,57,41,45,38,27,29,25,24,25,41,41,45,45,""
11,65,37,68,52,55,60,57,64,58,33,27,25,32,30,22,10,23,24,32,35,30,46,56,54,""
12,55,87,90,68,75,92,69,73,62,33,41,48,42,32,26,28,26,23,31,28,37,44,46,47,""
13,50,89,67,78,79,82,88,59,58,50,33,45,37,29,33,28,27,23,31,33,57,44,62,58,""
14,59,68,69,75,66,62,62,52,69,47,47,32,34,32,21,26,24,19,24,23,43,46,55,48,""
15,63,81,63,73,67,69,67,50,63,53,44,64,35,39,37,24,29,26,35,34,42,49,45,53,""
16,65,69,69,73,66,66,69,80,71,64,46,47,58,37,32,36,20,20,37,34,37,47,46,46,""
17,65,67,65,73,62,58,62,74,71,59,44,46,61,37,31,35,21,16,35,34,32,49,43,36,""
18,59,55,70,61,70,58,46,46,72,70,63,44,41,30,31,36,33,17,21,30,37,38,40,49,""
19,70,58,59,62,66,63,66,67,74,76,63,44,60,38,41,33,36,15,21,30,31,36,50,44,""
20,57,65,63,68,66,60,51,61,59,36,46,34,27,35,31,32,24,21,16,28,51,38,53,55,""
21,60,73,54,71,66,69,51,46,63,34,31,23,34,34,18,18,14,21,25,24,33,52,40,36,""
22,47,54,56,60,76,57,53,54,65,63,43,40,46,37,33,31,32,24,29,31,39,46,41,39,""
23,49,57,54,67,77,70,50,66,85,65,52,40,37,45,38,29,27,25,35,36,39,51,53,47,""
24,67,65,60,57,63,64,47,42,69,62,59,33,50,29,19,26,23,18,17,25,33,41,42,52,""
25,70,68,67,67,65,57,49,43,56,50,36,47,49,39,40,26,20,20,31,38,37,51,43,58,""
26,55,63,65,58,68,69,61,52,69,44,49,44,39,23,36,26,27,30,25,25,39,39,57,42,""
27,77,75,88,88,79,76,79,79,73,28,34,28,39,38,38,32,24,20,25,25,33,53,55,67,""
28,78,67,69,82,92,70,76,82,76,36,32,37,32,33,35,18,39,27,32,30,37,56,46,74,""
29,76,74,64,72,78,61,68,45,46,47,43,42,52,40,35,35,34,28,36,28,33,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
