nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,76,74,63,64,70,95,82,55,75,70,64,67,74,44,36,33,18,23,17,36,53,30,30,35,""
02,28,39,41,45,40,52,35,38,38,99,78,84,66,49,28,27,35,19,35,36,40,45,16,25,""
03,42,52,47,68,58,44,57,79,71,90,88,86,48,59,44,47,34,49,30,57,50,42,57,27,""
04,63,70,62,79,52,65,70,71,71,87,76,104,76,59,57,54,35,36,30,34,48,53,30,46,""
05,63,50,60,47,66,56,49,58,52,68,97,62,50,83,67,51,36,32,43,43,41,62,43,52,""
06,53,79,81,85,72,74,63,85,68,101,103,64,70,63,66,41,30,30,31,28,32,37,31,36,""
07,41,48,80,67,49,69,46,57,51,62,80,85,80,67,55,49,44,46,42,54,49,44,41,41,""
08,47,54,55,51,80,90,79,78,80,101,109,108,83,60,39,45,39,23,29,39,43,36,27,36,""
09,48,69,77,51,68,83,79,90,78,85,66,51,54,57,44,34,30,22,29,39,50,49,50,53,""
10,38,83,63,67,63,48,46,57,90,70,79,70,53,46,45,44,30,24,34,38,45,53,42,55,""
11,69,67,66,61,77,61,56,60,82,55,65,105,65,67,56,33,31,20,32,49,47,43,34,41,""
12,69,87,73,73,91,70,73,79,87,79,88,62,58,81,51,35,40,26,32,32,36,32,44,44,""
13,58,59,80,76,70,68,56,61,53,69,97,103,87,75,58,49,26,33,44,51,67,54,50,48,""
14,115,127,128,139,114,116,110,104,128,99,90,78,76,50,46,45,35,27,38,68,73,61,51,67,""
15,75,79,85,94,91,99,94,93,92,-1,80,67,66,49,45,31,20,27,23,41,40,40,46,43,""
16,45,61,64,64,61,52,60,62,72,87,68,45,50,63,44,31,23,16,23,29,-1,23,47,37,""
17,45,59,78,88,87,85,68,75,103,96,92,69,83,67,55,37,34,25,30,53,35,51,39,52,""
18,48,63,80,61,70,64,77,77,106,117,137,124,99,94,70,54,38,20,26,48,49,48,63,41,""
19,85,90,111,87,120,93,102,85,113,111,109,109,72,65,69,61,43,42,51,38,48,55,52,43,""
20,71,71,99,126,113,101,96,99,125,127,94,-1,-1,-1,-1,-1,-1,-1,11,43,40,44,35,35,""
21,54,57,65,66,75,61,55,68,68,53,37,72,79,58,35,35,26,20,22,35,30,34,28,40,""
22,49,82,48,68,69,70,68,77,89,67,60,68,72,67,43,36,14,17,27,35,37,41,40,34,""
23,57,77,82,97,92,95,89,84,93,83,84,83,69,70,51,42,32,27,20,30,39,46,39,47,""
24,58,89,75,92,103,80,67,77,90,64,68,77,83,61,54,55,40,34,29,32,41,37,40,31,""
25,3,84,104,96,111,95,103,92,85,99,91,93,104,85,77,49,50,41,24,29,50,42,61,45,""
26,42,43,66,40,44,61,65,64,61,77,76,68,74,73,60,45,48,31,42,86,54,54,44,36,""
27,60,62,74,67,87,74,62,59,65,57,84,66,55,54,27,38,13,8,10,16,11,28,40,29,""
28,42,32,53,62,70,75,56,67,53,55,56,73,38,49,26,31,23,18,24,24,25,31,32,29,""
29,39,42,62,45,56,79,62,58,78,57,40,61,59,60,53,24,26,24,46,25,32,37,33,46,""
30,59,72,71,59,112,88,95,62,64,72,65,61,55,48,41,20,27,26,11,16,23,27,112,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
