nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,58,71,66,67,69,83,59,50,60,57,46,28,39,20,29,40,29,16,33,28,42,56,44,49,""
02,49,52,66,81,95,53,74,59,58,51,42,39,45,38,33,25,28,24,38,31,54,53,61,47,""
03,55,78,98,94,75,82,75,63,52,62,51,46,24,39,40,32,33,18,39,33,52,48,36,44,""
04,43,63,78,83,73,56,64,46,57,75,46,52,33,34,36,37,36,16,33,42,39,47,68,59,""
05,46,58,83,78,86,79,80,83,66,45,58,48,40,27,32,24,24,26,37,41,68,50,45,62,""
06,49,54,60,55,55,83,53,40,43,68,57,61,34,33,29,35,22,31,36,34,48,65,53,57,""
07,72,77,85,76,78,70,79,77,74,57,57,49,35,36,31,23,27,26,38,35,57,49,67,45,""
08,53,59,66,78,89,69,64,60,52,64,56,38,36,38,36,31,25,25,35,42,37,51,53,49,""
09,45,57,71,77,77,58,69,64,46,57,45,53,41,37,30,41,24,22,23,39,45,49,51,31,""
10,42,49,87,58,64,43,64,45,47,51,34,29,30,33,28,21,23,19,30,30,45,35,47,57,""
11,51,60,76,67,83,66,62,52,59,52,45,45,30,32,19,22,24,20,33,40,32,43,43,49,""
12,60,52,70,83,60,57,71,50,46,56,42,51,47,28,24,21,23,31,29,30,37,35,42,48,""
13,44,53,55,65,44,51,47,50,60,39,47,37,32,26,31,23,27,20,24,31,53,43,50,48,""
14,47,57,82,86,60,67,61,52,47,57,43,43,39,30,29,37,21,22,21,36,47,41,41,43,""
15,37,40,53,56,43,56,44,35,42,38,29,35,27,32,25,15,13,19,38,28,46,59,59,54,""
16,61,66,79,93,86,67,65,61,70,54,42,38,41,34,33,28,16,30,38,30,35,52,45,54,""
17,43,56,71,66,67,61,63,58,39,42,50,42,38,30,25,22,15,28,28,34,46,39,53,49,""
18,51,65,81,89,79,69,89,61,81,65,55,49,51,37,29,33,34,27,23,46,40,41,51,41,""
19,66,72,95,96,89,57,56,72,55,73,50,63,46,40,40,30,16,34,35,30,49,55,44,53,""
20,62,53,79,79,82,73,68,65,60,55,50,40,33,36,37,21,37,25,26,38,54,61,50,54,""
21,58,72,67,67,67,53,61,48,28,45,52,34,30,27,30,31,28,29,27,39,44,41,48,55,""
22,54,59,57,72,65,65,69,58,60,59,42,34,43,25,29,32,26,25,28,50,48,55,51,56,""
23,60,49,73,73,73,70,57,50,77,48,39,23,20,30,27,33,22,18,29,36,42,46,49,38,""
24,59,57,75,76,83,74,47,46,53,69,54,50,40,30,29,30,28,23,34,35,46,41,41,45,""
25,44,37,68,79,71,47,57,45,48,51,36,31,44,36,31,22,23,22,15,31,43,35,42,49,""
26,54,59,68,59,87,50,55,48,64,49,42,38,32,30,28,15,15,27,24,33,37,37,35,32,""
27,38,49,62,93,104,89,66,78,76,67,58,40,33,37,28,29,28,25,27,40,49,52,57,47,""
28,52,79,66,93,94,87,86,57,73,72,68,56,53,29,33,30,33,39,37,37,43,70,56,58,""
29,67,73,87,85,119,96,84,72,61,59,53,43,54,51,24,31,21,42,37,38,40,67,77,59,""
30,67,73,84,96,112,88,85,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
