jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,3,6,7,8,15,39,24,41,15,29,26,45,42,47,67,78,58,52,46,50,29,18,16,""
02,13,10,9,9,7,8,14,27,24,32,28,36,39,36,46,50,46,43,60,43,41,25,22,11,""
03,5,8,8,12,17,21,18,21,27,40,28,33,48,49,56,55,60,59,62,48,30,43,20,12,""
04,7,5,12,14,14,15,14,36,25,30,31,32,48,31,49,62,48,64,37,50,35,36,15,10,""
05,9,17,13,7,14,14,26,43,49,36,32,45,30,38,35,54,60,44,44,44,29,34,25,10,""
06,8,10,12,5,5,21,22,31,34,43,38,42,42,48,37,73,45,50,39,27,31,28,13,15,""
07,10,10,7,11,11,20,31,29,30,35,43,37,39,41,48,45,42,45,43,30,19,23,14,5,""
08,8,13,13,11,10,13,27,31,32,28,41,38,54,47,56,47,49,51,38,20,25,15,15,7,""
09,7,6,5,8,7,11,15,22,11,17,47,35,162,126,76,21,28,30,23,24,21,22,11,4,""
10,3,5,5,5,16,11,15,14,19,29,15,32,33,37,35,38,37,26,20,28,18,22,6,3,""
11,6,10,9,6,12,5,20,10,22,25,38,38,38,34,37,32,28,32,24,30,28,18,11,4,""
12,4,4,10,4,7,18,19,14,13,12,19,23,39,34,25,36,28,27,27,13,17,22,16,7,""
13,5,8,8,14,18,10,14,27,25,24,39,32,25,27,37,44,41,46,38,25,24,12,14,6,""
14,10,8,8,15,24,16,17,28,33,32,30,48,46,39,47,45,34,42,-1,-1,-1,3,18,8,""
15,6,11,6,10,5,27,20,19,59,29,39,76,117,169,220,133,46,11,12,24,16,9,9,8,""
16,7,6,6,5,32,9,19,16,27,32,24,32,19,21,19,37,33,46,29,30,19,14,12,7,""
17,4,4,6,9,7,11,16,30,23,24,45,28,34,34,34,28,32,37,21,16,16,18,12,6,""
18,11,10,6,28,15,38,24,28,93,107,30,38,31,25,32,33,49,86,30,18,23,13,11,12,""
19,8,102,76,5,15,16,22,31,28,21,11,18,18,23,22,19,39,36,33,26,20,17,13,11,""
20,7,4,7,11,18,9,15,17,14,16,21,22,19,23,40,28,31,33,17,26,16,15,5,9,""
21,6,7,8,7,12,10,19,33,28,34,22,36,39,32,46,47,34,19,31,22,17,16,15,6,""
22,7,7,9,9,12,12,16,25,27,23,32,26,36,33,37,34,38,26,26,19,25,21,26,13,""
23,14,7,10,5,7,14,21,24,29,35,36,45,37,35,25,36,34,24,29,25,26,21,11,11,""
24,5,8,8,6,15,17,27,29,45,41,44,30,36,32,29,47,39,34,27,33,20,17,14,16,""
25,12,8,6,12,17,19,25,38,42,34,48,49,39,33,41,29,41,23,33,25,26,25,9,11,""
26,10,12,11,11,12,14,31,37,46,43,39,51,45,32,42,39,38,26,40,41,20,21,7,8,""
27,6,8,14,8,22,12,31,45,39,46,47,52,43,42,35,51,28,50,24,33,27,19,16,17,""
28,10,11,18,17,23,18,25,41,49,44,47,60,62,45,48,38,26,22,27,26,17,21,13,7,""
29,4,7,10,16,11,24,27,27,33,54,46,53,67,46,30,48,34,41,35,26,15,14,12,12,""
30,8,7,17,11,13,19,17,28,40,35,45,44,44,34,39,37,24,32,34,31,17,15,9,10,""
31,10,8,15,16,16,21,29,27,47,42,45,65,55,35,39,37,37,38,27,26,34,23,28,-1,""
