jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,89,83,72,100,113,101,98,109,86,80,73,57,81,71,62,55,54,40,22,46,34,49,59,82,""
02,88,99,91,101,104,62,-1,-1,-1,-1,36,82,90,70,67,55,47,34,23,29,33,49,57,72,""
03,99,75,66,70,107,93,113,117,87,75,73,50,47,53,46,64,43,42,33,31,42,59,65,67,""
04,70,82,80,86,85,112,101,88,81,78,53,48,31,51,50,49,46,27,28,33,24,50,59,68,""
05,75,86,75,63,77,87,85,66,78,67,60,43,54,52,52,81,49,39,32,34,47,70,86,81,""
06,92,102,74,65,85,103,87,86,72,52,39,47,38,54,42,41,26,-1,-1,-1,-1,-1,-1,0,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,19,14,-1,-1,-1,0,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,47,47,46,55,45,45,42,35,31,31,42,62,73,""
10,77,94,83,84,79,73,81,81,71,72,65,62,54,59,48,70,47,37,42,40,38,51,77,79,""
11,122,103,90,95,103,103,108,96,75,79,69,66,55,52,53,43,43,41,26,26,53,63,83,66,""
12,103,123,107,88,104,112,128,107,94,86,64,50,56,64,50,58,32,37,36,19,59,79,86,100,""
13,117,127,105,110,104,106,100,93,96,95,80,89,57,66,90,86,17,-1,-1,17,58,55,93,116,""
14,108,117,95,114,121,107,115,100,90,62,75,69,59,58,29,48,44,46,42,38,40,56,73,96,""
15,126,116,115,97,116,117,53,-1,-1,-1,99,80,50,49,72,72,50,61,38,23,44,69,75,109,""
16,95,105,102,97,95,94,86,91,111,108,85,80,56,58,47,45,52,47,47,47,40,63,69,81,""
17,108,93,90,93,118,110,104,91,76,76,75,47,49,50,61,43,53,47,31,34,38,51,74,83,""
18,100,105,106,90,107,102,107,108,76,60,75,60,45,41,60,50,26,52,39,43,57,58,71,96,""
19,98,108,96,118,96,108,105,128,100,105,81,81,55,46,74,62,54,45,35,30,38,42,55,75,""
20,101,91,92,105,85,76,91,95,74,62,66,76,72,67,65,68,57,43,40,36,50,60,85,121,""
21,126,129,118,126,97,111,109,84,64,75,38,36,42,50,59,72,46,57,32,28,49,68,70,106,""
22,117,101,79,108,86,108,86,94,70,57,55,58,39,52,50,53,42,43,31,38,37,63,80,99,""
23,112,98,100,89,99,94,93,86,69,63,89,73,80,58,66,64,56,45,43,33,65,81,101,120,""
24,140,157,125,115,115,120,118,94,75,88,76,60,52,53,50,64,58,46,37,43,57,66,95,126,""
25,166,157,152,135,131,122,122,102,92,70,56,59,60,50,52,50,51,41,32,49,33,54,109,134,""
26,169,180,143,171,127,138,120,70,61,49,49,45,43,24,35,39,22,20,20,36,41,44,83,98,""
27,118,148,136,141,84,109,78,68,49,51,45,43,41,43,59,46,56,42,38,62,58,77,119,156,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,46,97,117,180,""
29,191,186,156,154,151,163,107,85,102,86,95,49,53,71,65,48,20,37,43,43,43,78,115,136,""
30,174,131,147,110,141,136,93,82,91,87,71,63,47,61,56,61,46,40,39,48,63,81,132,146,""
31,187,161,161,101,125,124,133,111,86,75,76,59,47,38,45,38,32,39,47,37,53,93,103,22,""
