jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,29,25,32,45,41,28,25,28,32,23,38,32,28,26,23,16,11,4,11,8,10,11,29,""
02,27,27,30,27,42,27,38,32,31,32,26,36,27,29,18,17,18,8,11,15,13,16,11,22,""
03,25,31,29,52,34,38,55,37,40,46,42,64,48,33,37,62,15,22,14,16,18,18,25,30,""
04,23,26,22,29,42,35,31,22,20,29,40,30,23,20,21,17,19,10,9,7,15,15,18,18,""
05,21,29,26,26,26,25,32,26,30,26,18,30,29,25,22,28,11,8,11,15,8,17,12,17,""
06,22,25,21,21,30,28,34,10,13,17,29,20,12,39,23,11,13,22,7,13,6,9,11,29,""
07,-1,-1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,7,50,28,23,9,14,191,4,16,8,50,33,""
08,13,17,16,21,20,28,18,10,13,149,104,196,290,50,-1,179,61,27,9,6,9,11,6,12,""
09,62,89,123,122,146,164,136,147,113,8,8,5,10,9,8,9,3,5,4,5,3,25,9,11,""
10,9,19,37,36,42,26,24,14,13,65,7,21,27,15,13,9,18,41,10,7,8,9,13,18,""
11,16,18,19,13,16,29,60,37,15,12,22,13,14,10,9,13,23,17,64,72,77,78,73,79,""
12,91,87,103,111,122,109,44,69,8,9,10,7,16,62,41,42,41,48,50,40,44,58,131,162,""
13,126,81,87,84,103,102,100,44,18,17,8,14,11,18,7,12,4,12,3,3,9,98,9,9,""
14,14,13,15,11,11,17,13,12,15,11,18,13,2,-1,-1,-1,-1,1,4,2,8,9,5,9,""
15,18,22,18,18,27,19,19,22,23,23,26,15,1,-1,1,1,2,-1,-1,7,16,17,16,26,""
16,27,26,24,22,23,20,31,23,22,20,19,21,13,5,12,16,6,4,9,8,16,11,14,18,""
17,20,20,19,17,21,20,14,19,16,19,13,20,21,9,17,11,10,13,23,15,9,15,14,19,""
18,27,23,31,19,25,86,133,33,190,235,12,20,25,18,16,26,11,9,7,9,11,21,14,19,""
19,18,20,20,20,27,26,17,20,18,20,16,12,15,12,11,9,9,13,8,7,12,11,8,25,""
20,21,25,35,22,21,28,14,21,19,15,22,14,9,11,13,10,10,9,10,13,16,17,17,21,""
21,27,34,27,25,2,5,4,12,13,18,14,13,24,19,21,15,27,26,18,23,2,3,-1,1,""
22,1,2,2,-1,1,3,9,22,27,20,17,20,19,21,20,11,26,13,13,12,3,1,1,0,""
23,2,-1,-1,3,9,15,18,29,14,-1,3,1,5,2,3,4,-1,-1,3,6,10,14,2,3,""
24,1,5,2,4,-1,1,31,27,19,14,17,18,11,18,12,11,9,17,9,7,11,19,14,27,""
25,39,24,20,43,29,31,20,18,15,24,14,19,23,11,19,6,9,13,12,4,10,9,13,7,""
26,12,16,11,26,28,20,4,19,20,20,12,8,7,3,8,10,12,9,13,9,12,12,22,25,""
27,27,38,31,32,25,35,25,16,22,9,9,11,15,8,9,10,10,13,4,16,15,16,23,28,""
28,30,48,25,28,25,35,20,26,24,19,-1,-1,-1,-1,-1,-1,-1,-1,8,5,12,11,22,40,""
29,26,28,41,34,35,38,27,26,24,21,28,20,20,18,15,20,14,17,21,13,17,17,14,35,""
30,33,39,47,36,44,37,35,25,28,16,24,25,19,22,15,14,16,11,7,14,16,7,17,28,""
31,28,31,48,37,38,26,32,33,16,19,13,21,15,12,12,8,9,12,13,21,13,10,9,3,""
