jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,16,22,27,17,21,22,26,26,22,10,17,11,14,7,9,12,8,6,14,6,17,17,19,""
02,18,19,17,20,13,19,11,22,18,16,11,12,9,6,9,11,7,7,8,11,12,12,16,27,""
03,23,31,21,26,18,23,23,24,25,10,17,17,13,12,7,11,7,11,5,14,14,14,16,17,""
04,24,24,14,20,21,20,23,20,19,14,10,16,7,9,8,9,7,13,9,7,10,19,16,16,""
05,21,18,14,23,24,26,25,24,23,23,14,17,5,11,5,11,8,9,8,6,9,12,13,21,""
06,15,16,11,17,21,21,24,23,13,25,12,9,15,15,13,9,12,12,10,8,13,17,24,12,""
07,21,22,17,17,21,15,18,24,17,13,11,13,14,12,7,9,9,9,10,8,12,7,15,26,""
08,24,26,25,27,20,23,21,24,24,18,14,20,14,15,11,6,9,11,15,13,8,13,18,19,""
09,19,24,19,21,25,24,22,22,17,17,12,12,13,8,7,11,6,9,11,9,8,10,12,14,""
10,25,22,26,19,25,13,20,18,20,17,18,23,8,10,13,14,15,10,9,11,15,16,16,21,""
11,16,21,30,24,21,21,18,19,15,10,17,17,8,14,13,7,9,8,11,14,16,25,18,22,""
12,26,26,20,25,19,25,18,23,16,11,9,10,8,10,12,13,5,7,8,14,9,12,13,23,""
13,31,20,23,20,19,20,18,18,22,15,17,19,17,16,10,10,11,6,10,18,13,20,19,19,""
14,21,25,23,18,21,24,11,25,16,12,9,9,11,10,12,8,5,8,11,14,17,21,17,20,""
15,20,19,25,22,22,25,19,23,22,17,16,16,7,11,6,12,5,11,7,10,11,12,18,23,""
16,23,19,18,22,21,19,18,18,19,13,14,7,12,13,18,10,7,12,13,15,14,22,22,25,""
17,23,14,18,23,20,22,18,22,22,22,14,10,14,10,6,11,8,19,11,7,9,12,19,21,""
18,22,23,20,25,22,20,18,22,13,18,17,11,10,10,14,11,5,14,14,15,18,18,21,21,""
19,24,25,19,21,25,9,11,13,17,12,12,11,13,14,13,12,11,12,8,18,11,18,24,23,""
20,26,21,22,19,19,21,19,12,12,15,13,13,16,10,11,9,8,10,13,13,15,18,19,18,""
21,27,26,14,20,19,22,20,17,17,14,15,19,12,7,12,7,13,13,19,12,16,11,19,17,""
22,26,15,20,21,11,18,15,14,19,12,10,9,10,11,10,12,6,14,11,14,9,11,23,29,""
23,25,24,23,21,18,19,13,20,16,17,14,10,10,4,7,9,10,9,10,15,6,14,14,15,""
24,23,19,26,26,21,15,18,15,13,10,11,9,5,9,9,7,10,13,7,10,10,18,25,28,""
25,22,26,21,19,17,13,18,16,12,14,13,8,7,6,8,11,6,5,5,6,8,14,16,17,""
26,23,23,20,20,13,19,14,11,15,12,12,5,5,7,11,8,7,8,10,9,10,16,25,28,""
27,22,27,20,22,23,16,8,11,11,13,10,3,7,8,9,10,6,6,6,12,10,8,12,26,""
28,35,39,32,27,22,21,13,20,17,12,15,15,17,11,10,13,10,15,11,9,14,12,22,32,""
29,34,34,41,31,31,28,21,24,18,18,13,11,10,9,8,15,17,12,11,7,9,10,30,21,""
30,25,26,29,27,22,14,13,22,20,11,11,11,8,12,12,10,8,12,10,12,11,20,22,27,""
31,32,34,39,30,29,20,17,10,17,13,15,10,9,11,11,9,7,10,13,11,-1,-1,-1,-1,""
