jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,57,51,65,63,31,19,23,20,15,10,10,11,30,19,11,7,11,9,6,10,10,20,25,29,""
02,48,39,38,31,21,22,15,13,12,15,6,11,14,10,18,10,12,13,4,8,15,9,29,28,""
03,47,53,49,53,28,24,29,14,11,12,14,7,12,12,18,12,9,8,2,18,26,35,45,52,""
04,49,56,68,60,50,35,9,15,18,9,5,9,10,16,9,0,11,7,20,18,25,41,47,48,""
05,62,82,66,75,62,18,19,22,12,16,19,6,14,19,12,10,10,9,4,15,18,33,46,46,""
06,74,84,65,71,57,30,17,33,14,18,11,12,15,17,11,12,6,10,9,12,34,33,55,63,""
07,61,79,67,63,47,30,26,18,17,16,9,9,17,11,14,15,10,6,13,29,33,45,51,75,""
08,74,86,84,58,50,30,33,26,15,14,17,14,9,14,12,14,6,16,5,18,33,35,41,64,""
09,78,72,50,45,43,21,11,18,13,13,11,9,9,10,9,6,5,4,9,9,12,24,31,32,""
10,41,34,52,51,27,17,10,21,18,9,12,13,12,8,7,18,4,5,5,14,21,27,19,35,""
11,30,34,38,44,30,13,12,16,21,17,17,13,14,14,10,10,13,10,1,17,15,32,28,43,""
12,46,61,45,66,46,16,11,12,16,7,11,9,5,12,11,12,4,6,14,21,18,36,47,66,""
13,80,72,63,87,47,25,15,0,0,8,3,10,9,14,9,8,6,5,7,16,23,31,28,43,""
14,32,38,58,77,33,11,17,12,12,12,9,8,15,8,10,6,8,9,10,18,23,30,48,44,""
15,51,58,72,67,45,24,14,21,25,15,21,21,5,7,9,6,14,3,6,8,16,24,46,43,""
16,52,59,79,76,34,19,21,15,12,13,10,10,15,12,8,7,17,6,18,11,33,26,38,37,""
17,34,48,55,57,42,37,13,8,19,6,7,14,8,13,8,12,5,6,7,14,17,30,33,34,""
18,44,46,31,36,33,15,13,20,32,31,32,9,18,9,18,15,12,5,8,13,29,18,45,52,""
19,46,41,37,55,27,25,16,13,9,13,25,15,7,17,14,16,8,7,6,19,18,23,31,41,""
20,58,56,54,45,42,19,15,10,20,14,10,11,9,7,10,12,5,11,9,11,19,25,27,44,""
21,51,59,57,47,45,27,8,12,16,10,7,10,10,5,9,11,6,7,15,15,21,24,40,54,""
22,61,60,71,53,36,25,15,8,13,6,10,2,10,9,8,5,12,8,8,21,38,28,43,75,""
23,86,89,89,63,55,27,8,22,10,11,14,10,7,5,10,8,12,4,8,11,15,33,48,56,""
24,71,65,66,55,52,31,10,16,5,8,9,7,7,7,6,7,9,6,5,22,34,32,59,67,""
25,72,80,93,78,51,32,23,22,15,9,15,8,10,6,12,6,10,7,10,13,31,26,55,71,""
26,71,94,99,94,76,35,16,24,15,13,15,5,8,6,7,7,11,5,2,27,35,42,65,90,""
27,107,121,117,117,68,28,24,19,10,20,9,11,7,8,15,15,15,10,10,31,34,41,53,70,""
28,95,95,112,94,67,21,22,15,22,15,9,7,9,19,6,15,9,11,8,31,26,32,31,47,""
29,72,66,87,66,51,39,17,19,15,12,5,10,1,5,9,9,11,8,1,12,16,22,31,51,""
30,62,79,79,84,51,26,17,16,8,12,7,13,6,11,13,12,8,1,9,11,15,25,41,53,""
31,70,67,94,87,45,26,16,15,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
