jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,3,0,1,1,1,0,3,0,10,38,45,7,35,14,49,19,10,1,0,1,0,3,2,""
02,6,2,3,3,1,3,4,6,3,3,6,7,0,2,3,1,5,0,2,2,1,0,1,5,""
03,4,4,3,2,4,2,1,7,7,3,1,3,0,0,9,5,2,3,1,3,1,3,1,6,""
04,1,1,2,1,1,1,13,13,5,5,3,5,6,5,1,2,3,2,26,3,0,1,2,0,""
05,0,2,2,4,3,11,5,7,4,10,3,3,4,3,40,38,28,10,3,0,0,0,3,19,""
06,30,14,36,46,54,55,39,32,5,3,2,3,0,2,3,4,4,2,2,5,3,3,1,0,""
07,2,29,17,2,3,17,5,8,2,1,3,0,1,0,2,3,1,1,1,2,0,1,1,1,""
08,3,3,4,6,2,3,4,1,1,1,1,0,0,1,1,2,1,2,2,0,1,1,4,0,""
09,3,0,7,2,2,2,2,4,0,1,0,2,0,0,1,1,2,0,1,2,0,0,1,1,""
10,5,29,51,51,48,58,45,9,2,1,1,5,1,1,3,0,0,2,0,2,27,48,57,60,""
11,42,1,1,15,4,49,1,3,1,2,2,0,6,31,6,5,0,2,0,1,7,53,46,35,""
12,8,22,7,5,2,5,20,1,2,1,0,2,0,0,2,1,0,2,1,4,1,1,2,2,""
13,2,3,9,3,2,14,30,43,37,36,26,27,4,4,65,92,88,57,40,11,44,60,44,28,""
14,18,3,0,0,48,49,47,10,1,5,2,4,1,0,0,13,15,7,4,21,29,51,19,15,""
15,7,3,8,5,6,9,4,3,2,2,2,5,14,35,16,1,3,5,5,3,2,0,6,4,""
16,1,4,4,5,4,4,3,1,5,1,14,13,0,2,3,3,5,2,4,2,2,1,2,3,""
17,2,3,4,26,66,49,18,3,7,15,6,4,2,4,3,2,1,2,1,2,25,3,2,3,""
18,9,3,4,4,3,3,4,3,4,3,2,4,3,4,0,60,40,13,2,6,3,6,1,3,""
19,4,7,1,3,3,5,3,5,2,0,5,4,4,2,3,3,3,2,5,43,34,41,32,75,""
20,49,17,69,28,47,48,38,0,2,2,3,4,5,0,3,6,2,53,44,10,9,23,3,26,""
21,7,15,16,4,3,5,3,3,4,4,2,4,1,2,3,2,2,4,3,3,2,2,6,3,""
22,1,1,2,3,3,8,16,9,4,1,7,4,4,3,1,3,3,2,2,3,3,3,2,5,""
23,2,6,1,3,8,28,38,7,2,0,3,5,1,0,4,2,4,2,3,4,1,4,5,5,""
24,5,4,2,4,14,29,13,5,5,9,13,10,3,4,6,5,5,5,4,31,20,8,33,42,""
25,51,24,9,25,8,3,6,10,8,9,5,6,1,9,2,8,6,7,3,8,5,11,11,14,""
26,7,6,9,12,8,7,7,7,12,7,5,14,8,6,7,3,3,14,5,10,5,11,14,18,""
27,14,20,5,12,10,27,7,13,7,14,10,12,8,5,24,22,45,11,6,6,5,6,6,14,""
28,11,11,5,4,4,7,5,7,1,10,8,13,9,8,12,60,79,74,5,4,8,8,27,24,""
29,27,67,51,10,33,11,20,7,9,8,6,5,14,4,6,9,6,9,4,5,6,6,18,20,""
30,10,17,15,12,22,3,6,8,4,6,9,3,2,5,6,6,5,7,4,7,32,46,51,60,""
31,39,53,41,67,24,59,57,50,12,26,2,2,4,5,7,5,6,6,6,8,5,6,38,0,""
