jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,108,91,112,97,108,133,164,173,216,249,248,265,314,271,325,344,283,248,234,206,198,162,110,92,""
02,77,68,80,107,110,125,165,217,221,266,239,296,334,293,286,305,253,269,262,171,226,161,133,118,""
03,116,120,112,106,137,153,199,224,244,254,246,253,288,291,293,303,260,244,230,198,216,196,116,109,""
04,105,113,98,120,116,130,179,218,220,262,283,280,264,293,274,313,279,249,251,195,185,174,113,138,""
05,129,124,140,135,141,150,231,235,274,268,256,261,252,259,237,282,292,272,235,190,152,163,132,104,""
06,86,92,101,120,129,155,200,250,284,263,299,316,291,288,269,298,276,260,199,181,176,135,103,87,""
07,84,108,107,116,148,164,218,228,271,268,271,290,312,301,284,280,264,286,210,209,143,154,117,105,""
08,101,123,113,136,126,157,248,259,268,289,272,279,324,257,257,281,229,240,240,219,179,180,140,78,""
09,70,93,91,117,119,144,195,228,219,263,246,253,52,160,178,255,207,199,181,166,143,-1,72,85,""
10,79,70,93,108,123,120,174,212,229,210,275,258,222,248,213,269,239,221,155,162,152,127,107,-1,""
11,28,86,107,115,123,145,192,222,262,234,245,266,279,249,239,251,221,192,182,153,154,130,84,90,""
12,73,87,102,82,116,96,149,224,244,215,232,242,234,254,261,259,219,124,74,68,63,82,95,88,""
13,86,96,104,121,136,142,214,220,255,260,306,319,297,263,277,298,297,266,217,326,439,412,148,115,""
14,95,107,121,145,96,187,226,247,274,287,267,294,287,261,225,262,240,269,209,221,161,156,125,128,""
15,97,97,88,70,99,140,257,233,91,300,256,23,0,33,23,43,53,199,227,386,475,154,69,65,""
16,91,94,66,88,118,140,195,244,214,245,246,245,315,164,164,213,203,178,192,169,149,129,112,75,""
17,66,77,88,111,91,135,168,215,255,266,293,295,277,271,195,239,249,206,188,177,164,138,122,96,""
18,100,115,128,165,155,207,200,273,329,343,262,292,255,260,252,263,260,242,156,146,133,100,96,106,""
19,92,122,154,94,138,157,231,220,217,208,197,258,221,195,207,251,230,224,197,124,130,128,117,105,""
20,93,98,108,113,138,145,219,268,241,275,296,257,239,247,230,238,263,203,182,172,156,135,97,110,""
21,92,92,84,100,113,135,217,241,238,245,219,232,271,236,238,216,191,180,173,168,145,121,88,89,""
22,91,103,94,99,145,127,169,195,230,220,276,225,262,250,245,223,239,188,167,196,177,169,135,89,""
23,77,92,117,130,141,169,221,230,238,296,279,296,221,231,232,253,233,202,220,188,173,132,161,118,""
24,115,108,130,132,133,154,203,252,291,297,286,257,259,263,239,297,269,264,219,195,163,158,133,119,""
25,93,106,102,142,153,148,208,239,284,282,279,274,299,263,250,274,253,269,222,178,185,140,157,116,""
26,105,104,91,144,178,183,223,244,276,296,292,306,261,229,224,253,218,238,198,169,158,167,104,85,""
27,90,83,97,117,118,153,223,272,280,265,292,242,247,239,202,209,238,177,176,194,157,117,94,121,""
28,97,102,121,128,156,163,240,265,295,310,325,296,266,285,239,236,177,152,159,162,125,102,113,74,""
29,62,73,96,109,137,156,186,239,238,288,278,299,275,271,246,220,192,215,185,191,177,115,115,86,""
30,81,80,119,97,119,137,174,208,222,273,245,274,231,203,195,186,206,200,159,149,138,98,90,116,""
31,68,74,88,71,109,121,191,202,247,277,284,292,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
