jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,31,29,45,49,48,54,40,52,74,66,82,61,90,84,44,29,54,0,31,37,50,38,42,""
02,31,29,42,44,43,44,39,45,61,66,52,68,60,70,65,72,65,4,31,36,30,27,30,26,""
03,34,25,29,44,71,65,56,56,67,73,79,81,71,75,68,79,55,46,34,23,29,29,26,20,""
04,22,41,41,57,62,70,58,69,42,78,80,72,61,87,75,18,10,24,4,27,30,23,20,21,""
05,23,14,43,49,66,59,63,63,54,57,64,63,59,56,59,53,45,34,21,27,30,22,27,27,""
06,27,26,19,48,66,77,63,83,72,78,69,69,77,68,76,55,56,39,23,18,21,23,15,19,""
07,19,21,21,17,46,49,43,35,42,38,61,66,58,69,53,51,15,32,25,21,17,21,30,27,""
08,24,33,35,42,75,58,56,43,64,57,65,68,64,58,61,33,29,32,43,26,26,20,7,26,""
09,14,0,27,40,54,55,31,49,57,58,51,49,45,48,34,39,22,20,24,28,10,38,42,27,""
10,0,12,48,43,58,62,48,52,39,45,48,46,49,50,37,41,34,24,31,27,22,27,21,29,""
11,26,26,35,48,62,59,59,51,48,61,43,67,75,45,72,55,53,37,29,23,21,24,18,18,""
12,22,19,19,32,42,52,54,43,47,48,49,56,49,47,63,56,31,18,19,11,8,27,25,29,""
13,21,32,38,62,52,51,34,41,39,57,60,60,56,56,42,39,26,14,20,15,23,25,25,16,""
14,19,19,32,32,53,49,43,55,48,41,49,45,66,65,61,46,33,23,21,18,18,19,17,25,""
15,48,36,65,47,60,49,51,42,70,66,60,50,45,60,43,45,34,30,19,11,21,27,32,36,""
16,28,36,41,67,67,76,68,70,65,70,77,67,64,51,51,35,44,16,18,21,15,28,47,28,""
17,29,11,28,45,54,43,71,65,78,87,74,59,60,58,59,36,37,16,25,17,26,23,29,10,""
18,13,9,26,45,77,68,68,55,67,79,90,75,73,66,55,58,55,32,21,7,15,27,19,0,""
19,0,10,19,36,49,46,44,61,49,68,51,44,59,63,56,33,34,29,21,23,25,22,28,32,""
20,29,32,48,45,61,84,66,78,57,74,71,96,75,78,48,63,46,42,30,25,38,25,32,33,""
21,32,25,13,22,52,61,64,52,57,59,66,71,61,58,55,48,41,29,37,27,37,35,28,2,""
22,43,41,34,57,56,42,0,0,47,80,72,98,73,82,58,41,36,7,23,38,29,25,34,31,""
23,29,30,39,46,69,53,69,69,63,82,93,69,72,54,39,37,29,28,15,13,24,28,26,26,""
24,31,24,35,62,79,74,68,63,70,79,69,75,75,80,48,55,41,27,23,5,21,27,28,41,""
25,29,32,41,53,57,90,34,48,73,52,15,83,68,73,63,40,28,14,6,12,26,22,28,27,""
26,28,33,36,50,51,94,72,71,71,99,85,87,91,80,58,5,3,31,27,18,12,14,30,27,""
27,21,19,58,51,80,119,78,61,67,107,107,115,92,84,58,32,42,28,18,16,30,27,33,27,""
28,18,47,45,-1,7,79,40,0,65,92,115,120,113,109,68,36,52,33,31,21,30,27,23,38,""
29,26,29,2,13,58,98,84,76,83,74,114,85,109,105,49,45,32,26,25,30,27,37,0,0,""
30,0,0,6,48,79,95,105,74,85,86,101,108,103,70,48,52,37,19,26,18,26,20,27,26,""
31,26,40,35,51,93,79,82,79,89,106,93,91,80,98,71,63,55,32,25,30,33,26,39,-1,""
