jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,60,67,64,87,74,86,91,88,73,63,83,85,89,54,38,38,30,28,26,24,28,31,25,36,""
02,38,59,51,66,74,95,98,75,57,57,52,76,57,49,46,37,33,26,28,20,27,32,43,38,""
03,41,40,36,61,60,54,63,65,42,49,45,62,58,28,41,48,31,28,39,23,43,36,30,36,""
04,46,39,48,49,59,63,60,59,49,37,38,36,51,47,38,22,25,41,23,26,37,32,29,36,""
05,44,42,52,52,59,45,71,69,44,49,52,68,45,32,38,38,30,19,26,20,28,41,38,31,""
06,39,47,39,38,49,50,70,41,29,37,34,37,42,52,25,31,35,36,23,21,21,30,43,58,""
07,61,74,77,85,93,90,106,113,96,59,58,93,52,53,50,38,30,31,31,30,46,19,48,47,""
08,67,74,71,75,63,90,86,110,137,102,114,112,59,78,72,88,76,44,37,33,40,46,39,55,""
09,45,67,72,76,70,120,126,128,120,116,137,133,106,83,75,71,82,69,26,24,28,31,25,36,""
10,57,70,72,92,80,94,91,71,69,54,49,47,54,59,49,51,46,38,36,32,37,46,60,47,""
11,34,51,55,43,60,78,68,81,59,55,44,42,47,40,37,64,35,53,40,41,49,50,47,45,""
12,60,48,88,99,50,49,92,77,67,59,46,67,55,54,52,58,56,42,38,40,59,46,43,53,""
13,79,58,71,82,94,90,66,75,60,50,64,49,41,56,59,67,69,57,42,39,29,35,49,44,""
14,92,79,91,86,104,70,92,66,65,69,86,87,77,66,61,62,76,42,37,31,43,78,57,40,""
15,73,65,95,101,84,90,81,109,94,70,75,73,82,77,63,56,47,54,33,35,41,31,37,44,""
16,59,68,80,77,59,66,62,82,59,78,83,38,34,32,71,73,47,31,6,5,23,47,39,46,""
17,53,56,56,67,52,58,85,113,62,91,69,97,64,41,44,47,41,34,36,29,42,42,46,47,""
18,53,80,84,76,67,87,81,67,51,53,57,53,52,51,52,48,41,44,32,42,30,25,64,44,""
19,85,56,76,80,66,51,95,106,117,96,81,60,81,86,78,38,27,10,13,16,13,23,52,53,""
20,43,79,71,59,87,112,132,129,86,77,96,79,70,39,52,49,58,53,35,33,40,46,39,55,""
21,75,76,91,97,98,138,137,143,57,63,64,69,47,71,74,68,54,68,26,24,28,31,25,36,""
22,98,94,93,114,90,104,97,115,121,118,103,107,71,67,57,71,55,54,36,33,40,46,39,47,""
23,87,102,110,113,118,141,80,121,107,87,71,76,93,102,80,81,61,57,49,5,5,7,60,58,""
24,34,51,55,43,60,78,106,90,74,68,74,48,62,81,56,51,39,40,37,33,40,46,39,55,""
25,54,63,93,88,92,74,75,92,68,63,73,69,57,51,84,70,72,42,44,45,43,40,49,50,""
26,85,108,113,107,109,104,84,85,75,66,59,73,71,58,68,77,62,41,23,26,31,32,26,36,""
27,99,107,126,127,106,112,83,87,64,57,58,52,65,52,44,46,50,42,23,26,34,32,27,36,""
28,75,85,63,79,67,62,91,103,69,96,85,86,80,95,78,89,52,80,74,37,14,22,19,61,""
29,152,155,133,129,156,150,139,109,98,81,55,46,49,79,59,56,49,52,41,43,50,41,39,56,""
30,83,89,102,88,93,129,100,117,105,74,75,68,75,74,66,59,59,52,47,44,50,47,54,51,""
31,119,147,147,129,129,120,118,97,80,53,97,88,59,76,64,64,47,66,47,41,42,41,43,14,""
[E]dh{}`gIn=o,"`'gl}"
