Sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,20,13,14,9,14,11,9,11,6,5,5,10,16,13,23,18,31,17,15,19,24,30,14,29
2,8,19,24,12,21,18,11,12,10,8,5,8,15,9,24,20,28,34,24,12,19,27,17,14
3,22,17,15,26,18,9,14,12,11,16,5,5,11,12,12,28,40,30,21,30,8,29,27,19
4,16,16,19,13,14,14,6,3,3,8,8,10,11,19,10,26,25,30,33,27,24,25,24,14
5,15,13,10,15,13,13,12,8,-1,7,6,8,4,10,16,22,31,19,41,16,17,20,17,19
6,21,16,15,14,11,11,10,7,7,9,8,6,11,16,11,29,24,26,16,27,23,30,14,10
7,23,9,13,16,14,11,10,11,4,2,3,14,6,13,20,28,30,20,25,20,21,23,22,13
8,14,13,18,10,12,19,13,6,10,10,9,11,15,14,16,25,30,33,20,24,22,21,15,18
9,15,15,14,9,10,12,11,9,5,6,7,3,3,16,23,20,19,16,16,7,10,21,15,14
10,15,17,14,19,19,14,12,-1,-1,6,3,7,8,20,10,17,20,22,19,18,14,19,21,23
11,7,15,10,12,9,6,10,2,7,12,7,7,11,12,19,21,26,29,19,19,20,32,17,19
12,15,12,10,12,8,14,11,8,8,7,10,11,11,21,21,14,8,20,29,19,25,28,22,13
13,20,12,10,16,8,18,9,10,6,2,7,6,13,8,17,23,41,34,25,24,25,25,24,13
14,18,15,19,13,11,4,9,11,7,4,3,10,16,16,23,22,24,14,25,21,26,33,20,16
15,11,15,12,5,12,9,7,10,6,10,4,13,15,13,22,23,43,34,44,34,31,29,21,17
16,14,13,15,18,16,13,12,10,9,11,5,10,7,13,18,20,32,31,24,26,32,37,22,14
17,9,12,9,11,16,10,7,3,10,2,7,2,6,5,12,15,16,7,10,9,3,18,22,28
18,17,6,14,9,11,16,8,3,9,11,4,6,8,4,17,27,22,37,10,19,8,22,18,16
19,13,7,18,8,16,10,6,10,8,8,5,2,13,11,14,22,17,16,13,14,11,18,22,18
20,27,15,20,13,13,11,3,9,7,3,3,7,6,13,17,30,35,40,40,32,26,18,14,17
21,18,9,13,11,8,14,7,7,7,8,4,3,21,9,21,39,43,42,38,33,30,34,21,15
22,19,12,15,17,15,14,8,6,-1,7,5,10,10,14,14,33,48,28,35,21,34,32,29,25
23,13,13,11,10,12,6,9,3,7,10,6,8,10,25,13,25,41,46,36,37,30,31,23,14
24,29,23,14,7,9,11,7,-1,-1,4,5,14,17,20,17,17,35,48,53,35,28,28,16,28
25,22,22,24,31,23,17,13,4,9,2,9,6,14,19,19,22,41,52,41,54,27,23,15,18
26,19,21,16,13,19,8,10,-1,8,10,14,13,21,22,16,25,35,35,19,31,27,39,35,35
27,16,22,8,10,10,9,-1,-1,6,-1,-1,8,16,21,26,36,41,33,46,36,41,36,34,31
28,31,20,-1,21,14,20,-1,-1,-1,6,6,11,9,15,14,52,48,51,42,41,31,42,23,32
29,22,18,17,20,10,3,5,8,6,2,10,13,11,23,34,23,35,35,37,29,45,39,31,21
30,29,32,17,16,11,6,-1,17,6,8,5,8,11,16,17,48,62,41,51,42,33,50,55,27
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
