jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,57,62,45,61,61,60,66,59,45,39,19,21,38,39,31,26,15,9,7,14,16,20,29,28,""
02,37,57,51,45,62,70,53,67,56,43,31,38,56,55,51,32,-1,12,15,11,15,28,30,49,""
03,52,50,68,72,60,70,38,42,50,57,48,34,45,43,44,44,32,18,11,20,-1,22,18,45,""
04,44,39,54,64,73,72,60,55,73,60,56,39,23,54,54,43,33,16,11,16,26,22,31,53,""
05,54,46,53,61,90,79,78,57,78,63,16,44,43,56,58,27,23,22,14,14,17,20,30,33,""
06,46,42,42,57,70,80,57,85,82,67,52,47,-1,-1,43,51,26,15,22,18,17,15,34,57,""
07,58,54,52,68,81,79,96,113,99,42,34,40,60,39,32,29,-1,10,8,11,15,23,27,33,""
08,59,54,67,63,85,85,84,89,31,32,12,22,39,40,55,36,19,11,14,17,18,30,33,26,""
09,34,53,62,76,93,88,92,86,87,47,30,27,58,40,46,27,15,-1,-1,-1,21,19,38,65,""
10,95,48,56,70,102,96,114,89,86,58,40,52,48,49,45,49,36,24,10,9,15,24,30,46,""
11,61,56,70,82,102,89,107,96,95,57,50,34,74,57,49,39,50,32,-1,11,17,30,27,44,""
12,58,55,59,67,83,100,114,67,76,72,38,41,59,64,71,41,32,11,8,15,19,13,18,33,""
13,53,55,67,79,106,113,111,106,99,69,44,53,57,56,35,58,29,32,-1,19,19,11,25,43,""
14,70,52,65,86,101,108,118,88,67,52,24,24,74,35,38,36,22,21,11,11,16,18,49,61,""
15,60,71,77,90,94,125,130,109,93,43,24,28,38,62,58,46,35,17,15,22,15,25,46,43,""
16,71,60,72,72,82,85,102,102,75,59,47,32,47,58,34,42,47,31,26,21,-1,13,18,40,""
17,65,57,73,85,90,79,83,76,96,52,40,32,45,47,39,29,33,21,7,17,18,38,34,53,""
18,59,56,55,72,81,75,85,68,71,63,21,28,53,46,52,34,23,12,11,10,14,18,24,61,""
19,61,54,64,82,89,104,77,63,52,44,44,54,43,56,45,33,29,13,10,10,13,25,26,51,""
20,53,56,59,75,88,88,75,66,89,49,40,30,43,39,48,43,34,25,23,14,21,37,32,53,""
21,79,60,56,68,92,68,89,59,73,56,34,26,46,34,44,34,21,19,12,15,22,13,27,49,""
22,55,56,76,80,91,96,99,64,42,16,35,32,28,23,44,34,29,27,26,12,18,26,28,44,""
23,59,66,58,75,88,82,80,57,79,62,40,37,40,50,62,30,30,26,19,19,18,29,32,53,""
24,65,70,75,81,94,100,115,80,82,76,61,47,48,75,42,27,31,28,21,10,-1,21,40,52,""
25,59,51,63,84,76,90,75,76,76,75,51,51,53,62,50,40,29,30,24,20,26,27,37,53,""
26,55,77,69,79,72,75,94,73,50,60,43,39,49,55,48,42,40,28,14,15,13,19,40,52,""
27,66,62,85,72,82,70,80,58,71,50,33,40,49,61,54,43,41,36,13,22,-1,32,28,52,""
28,64,79,74,69,84,84,68,64,66,52,27,27,27,34,42,36,37,23,21,12,26,41,32,51,""
29,-1,-1,-1,-1,-1,-1,65,73,51,44,45,40,39,53,47,44,35,21,17,17,21,22,37,52,""
30,65,56,64,67,76,83,65,74,71,67,47,47,29,61,44,42,40,24,17,18,16,18,46,59,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
