jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,17,16,29,56,97,135,150,170,165,188,221,244,250,317,295,176,103,83,69,84,80,57,46,""
02,23,17,12,85,-1,-1,104,165,170,197,210,178,227,309,377,218,173,122,93,112,114,128,67,49,""
03,29,19,-1,-1,-1,-1,113,134,182,197,188,208,275,324,381,375,279,180,122,102,134,138,115,71,""
04,44,22,33,30,66,68,84,147,70,84,229,244,268,357,359,293,221,160,109,127,96,116,109,86,""
05,44,32,-1,-1,57,67,111,130,143,173,221,219,284,351,372,344,191,144,239,202,153,168,120,77,""
06,51,26,25,37,59,89,81,69,71,114,132,236,297,408,423,367,259,124,138,146,144,154,99,59,""
07,40,22,18,31,51,87,142,166,170,214,202,248,344,437,474,289,168,90,119,103,123,116,84,65,""
08,30,13,25,33,48,85,143,147,143,201,203,263,358,480,-1,329,236,151,111,127,119,128,111,62,""
09,37,12,14,45,62,92,112,175,188,222,246,319,388,442,420,392,232,136,122,119,143,130,115,72,""
10,40,23,14,29,64,91,148,161,210,235,312,335,461,562,540,420,239,153,167,218,209,226,156,76,""
11,-1,-1,47,-1,-1,123,153,207,198,215,266,311,427,479,527,398,280,187,170,175,156,133,136,151,""
12,99,28,20,31,40,63,85,97,122,141,176,251,318,430,386,329,198,112,88,94,125,131,65,36,""
13,21,14,-1,-1,35,62,85,100,109,136,169,237,302,337,395,386,230,180,131,119,140,144,64,38,""
14,9,18,17,27,43,53,80,74,110,152,170,194,245,352,386,326,241,130,109,101,101,91,66,37,""
15,24,26,16,24,42,67,104,131,123,170,185,241,292,355,428,341,254,166,149,168,171,145,94,51,""
16,23,13,30,25,59,96,152,187,198,211,231,271,329,427,405,381,262,154,70,118,131,126,77,46,""
17,26,23,26,23,61,88,183,219,241,243,254,276,310,407,475,232,-1,-1,110,102,132,92,72,52,""
18,-1,30,14,29,52,78,135,175,154,196,197,228,281,314,314,306,236,175,109,104,116,128,75,67,""
19,25,16,19,55,71,100,117,171,184,184,219,232,292,301,300,312,232,152,99,104,119,110,68,68,""
20,42,33,30,30,51,80,142,154,176,195,234,238,321,302,346,334,224,155,108,107,122,134,67,67,""
21,37,22,16,24,66,94,124,141,200,241,275,253,314,423,405,330,330,259,126,134,144,122,87,69,""
22,36,16,21,27,46,102,157,153,183,223,253,241,285,332,356,287,203,134,125,103,104,101,70,52,""
23,33,13,19,35,59,104,164,167,167,238,243,277,310,332,452,-1,-1,-1,-1,-1,94,79,71,40,""
24,35,26,22,40,207,198,155,190,211,213,204,240,259,290,295,276,169,128,88,93,86,81,67,40,""
25,25,17,18,33,59,111,154,139,153,220,233,222,229,223,265,261,191,208,103,178,125,95,70,59,""
26,28,22,28,37,60,99,137,158,176,210,221,192,226,256,297,371,212,154,127,126,103,89,71,46,""
27,37,28,16,34,52,89,145,176,213,228,236,256,264,290,309,239,186,141,116,100,99,79,70,44,""
28,35,42,36,43,68,103,147,138,173,196,206,213,242,329,356,263,185,160,83,84,75,52,49,35,""
29,23,28,307,64,33,72,104,167,186,263,263,315,243,251,289,208,225,170,114,108,106,92,84,78,""
30,60,139,62,48,61,107,157,177,223,272,245,251,250,298,334,246,212,136,94,79,99,77,80,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
