jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,30,36,52,70,54,56,28,38,35,46,52,21,-1,-1,-1,-1,-1,-1,1,28,30,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,42,67,66,80,55,49,56,35,55,39,38,42,43,""
03,45,54,55,60,100,98,105,54,39,40,44,80,64,81,47,71,37,51,34,24,27,39,32,29,""
04,29,46,36,78,90,123,87,60,48,41,60,70,62,71,68,40,48,41,37,38,30,41,28,55,""
05,52,66,86,85,117,110,69,37,42,50,45,41,40,60,51,43,36,40,29,20,14,10,32,31,""
06,34,53,46,57,92,79,8,-1,-1,43,13,44,52,56,47,40,38,47,50,10,14,35,33,38,""
07,34,55,48,56,60,48,61,77,63,64,53,63,62,102,104,87,101,73,54,32,36,25,14,28,""
08,41,32,44,66,103,114,117,38,43,64,75,67,67,62,53,53,43,40,22,12,8,15,28,22,""
09,17,33,40,51,63,75,46,52,46,44,62,67,92,101,83,83,83,56,29,30,17,15,36,25,""
10,42,70,52,63,88,74,-1,7,28,50,71,97,97,64,20,28,22,27,13,28,8,19,9,31,""
11,21,29,44,22,38,74,79,48,1,1,1,77,110,91,90,90,74,57,55,40,26,34,36,27,""
12,51,65,64,89,76,62,75,83,74,30,57,50,41,-1,-1,58,47,57,50,43,39,19,38,31,""
13,51,77,58,60,56,60,92,85,77,65,101,79,101,69,46,46,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,21,68,71,79,66,74,78,65,-1,-1,19,20,25,16,32,40,""
18,30,26,44,61,96,95,86,54,45,43,51,65,62,61,49,46,48,31,37,37,29,27,27,31,""
19,48,57,39,65,70,70,50,55,54,39,73,70,46,55,47,44,40,28,30,28,37,21,23,43,""
20,51,54,45,60,84,86,94,79,45,47,40,-1,48,50,41,44,40,43,28,23,29,21,22,27,""
21,35,49,42,61,46,60,60,70,58,47,59,81,77,68,70,56,70,60,42,41,41,18,39,50,""
22,71,80,71,92,116,113,124,69,43,53,85,77,60,77,69,45,51,35,54,77,47,21,27,37,""
23,50,66,74,72,75,79,59,32,37,33,31,52,16,30,49,42,39,28,25,73,48,38,57,61,""
24,64,87,108,114,124,130,117,83,53,53,75,81,68,71,68,62,53,34,39,63,56,48,28,18,""
25,30,76,62,109,118,90,87,105,69,38,39,72,96,86,63,46,34,-1,1,23,22,18,35,46,""
26,39,49,69,79,122,100,101,77,71,43,74,72,89,74,102,52,75,69,50,43,34,46,33,34,""
27,29,69,69,72,104,100,111,73,68,66,76,70,73,92,68,80,93,60,51,49,25,22,48,140,""
28,99,112,124,109,99,78,71,118,125,82,78,76,101,68,103,80,91,60,64,60,48,34,82,96,""
29,110,96,107,117,144,122,143,79,56,75,67,56,71,85,89,92,76,57,65,49,36,44,48,27,""
30,45,88,70,69,105,89,64,53,49,41,68,68,63,51,51,37,52,41,28,21,16,24,38,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
