jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,8,3,10,2,7,2,2,0,1,2,3,9,14,4,14,6,10,13,15,17,18,25,17,""
02,8,2,4,6,9,7,9,6,3,2,5,4,7,20,10,11,15,15,14,19,31,23,22,16,""
03,16,13,7,8,7,13,3,9,9,8,4,1,9,9,13,11,13,16,17,26,28,29,24,20,""
04,22,5,11,9,12,10,13,6,5,3,1,9,10,8,20,20,13,7,12,25,25,19,32,18,""
05,13,12,8,16,21,17,9,7,1,0,4,4,7,12,15,13,13,7,12,17,17,20,31,24,""
06,18,10,8,11,19,18,11,4,0,0,4,4,13,7,13,15,22,11,23,20,32,28,19,29,""
07,15,9,6,15,17,23,14,9,4,1,7,4,8,9,21,24,12,16,38,40,33,25,30,26,""
08,18,14,23,15,19,19,21,9,6,2,4,5,12,5,16,10,14,23,17,23,35,38,34,15,""
09,13,10,9,21,18,16,13,4,4,1,2,5,4,10,12,10,14,12,14,28,34,28,26,12,""
10,6,6,10,22,10,19,16,5,1,3,7,9,9,6,15,12,6,22,13,14,26,32,27,28,""
11,10,4,4,16,15,14,13,4,4,1,2,7,12,11,12,17,8,19,17,21,29,27,24,15,""
12,10,11,9,18,17,21,18,4,8,4,6,2,11,13,13,26,11,25,25,36,23,28,26,21,""
13,11,8,9,11,11,10,9,4,4,3,6,0,9,12,17,20,15,14,25,41,35,40,39,16,""
14,14,9,8,10,13,12,5,8,9,2,1,3,8,22,16,11,13,21,20,24,40,32,39,23,""
15,14,5,7,13,11,9,5,2,1,3,2,4,7,14,22,11,19,22,30,17,22,30,31,16,""
16,16,10,12,7,12,12,13,9,4,2,3,7,7,10,19,15,13,17,25,27,31,37,18,18,""
17,9,7,6,4,10,11,9,6,4,6,4,8,9,19,16,10,24,21,25,21,23,29,27,8,""
18,10,11,9,12,23,18,20,10,3,1,8,8,11,11,11,27,25,24,13,27,21,30,27,23,""
19,13,8,7,7,12,-1,10,8,3,6,8,11,12,10,19,22,16,24,17,26,27,34,26,18,""
20,-1,14,6,8,5,7,8,4,4,2,6,3,5,16,12,19,13,19,18,18,23,21,18,23,""
21,3,9,6,12,11,7,13,7,4,3,3,12,6,12,12,17,20,21,20,19,28,11,12,12,""
22,6,10,9,11,16,15,11,2,8,5,1,8,11,12,14,16,17,22,21,25,25,31,22,11,""
23,16,5,6,9,17,12,13,12,4,3,6,2,14,13,18,13,28,18,29,22,20,34,21,29,""
24,14,10,10,7,6,12,10,2,4,3,5,4,11,10,12,19,10,13,19,29,15,19,23,16,""
25,10,11,6,13,13,8,8,11,5,5,4,5,11,17,26,17,20,21,19,29,20,18,21,24,""
26,13,8,6,11,13,14,4,5,3,5,4,5,6,8,11,23,21,17,15,26,25,28,12,10,""
27,8,7,15,14,9,10,14,10,3,3,4,1,14,18,10,11,11,18,13,24,21,21,17,14,""
28,8,9,10,5,10,5,9,9,8,2,3,6,7,10,13,10,13,14,9,20,25,19,17,11,""
29,13,8,5,7,14,8,4,4,12,3,6,5,9,17,7,17,12,16,22,21,24,21,18,15,""
30,14,8,5,13,9,5,7,4,2,4,5,6,11,8,11,15,23,26,12,17,25,18,19,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]z,"n`df}f'a{fIndh`e'jfd"
