aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,0,0,0,1,2,107,137,117,92,64,44,44,40,48,77,145,148,166,""
02,38,22,21,109,173,139,169,129,107,124,94,113,44,48,14,113,118,2,0,17,127,107,160,141,""
03,43,23,18,197,208,168,151,170,134,127,122,129,125,0,53,92,53,9,103,4,33,76,79,12,""
04,18,32,52,165,179,202,171,165,63,11,15,28,16,46,70,34,53,36,48,149,100,87,68,19,""
05,21,21,13,147,170,177,141,126,94,121,74,86,81,83,64,60,37,195,140,98,75,103,98,32,""
06,11,19,11,165,165,169,132,112,99,103,65,74,87,72,73,54,57,50,59,52,68,79,111,27,""
07,17,5,14,180,160,151,163,142,138,126,89,92,111,80,72,57,62,52,53,53,58,110,132,160,""
08,12,21,29,132,157,155,146,121,106,119,108,109,105,109,76,63,53,48,48,55,62,65,154,156,""
09,39,33,22,128,172,170,127,135,169,73,95,96,87,83,68,68,46,41,45,68,84,136,70,8,""
10,37,65,70,146,182,166,153,149,142,128,82,107,76,85,73,63,59,68,48,53,65,85,82,33,""
11,24,79,140,166,166,209,160,172,190,166,152,138,148,31,91,100,88,80,104,110,111,180,159,194,""
12,222,211,197,179,156,124,121,94,93,156,144,166,125,91,52,125,137,63,60,50,75,133,165,204,""
13,208,171,148,79,12,4,7,57,108,123,159,158,171,170,124,135,128,96,118,101,126,139,161,135,""
14,167,180,150,144,163,187,186,180,156,140,125,136,147,128,121,111,110,104,86,94,131,145,166,192,""
15,182,197,173,211,177,230,211,213,206,178,0,152,128,143,172,166,113,83,81,100,103,156,173,243,""
16,210,203,166,173,192,215,202,196,195,143,54,191,186,133,112,222,129,107,72,62,88,154,171,208,""
17,173,202,181,225,217,209,248,237,194,151,156,164,144,164,150,128,121,98,93,124,145,181,181,157,""
18,202,153,167,174,198,220,235,226,193,42,179,161,145,132,108,122,104,107,106,122,160,164,184,214,""
19,185,189,175,214,236,245,223,233,188,186,173,179,197,182,158,176,136,128,114,131,143,158,155,196,""
20,222,187,211,245,249,268,268,226,222,188,196,189,156,203,189,167,184,143,155,166,134,59,215,246,""
21,252,258,274,288,319,310,271,278,248,129,136,233,232,221,164,161,128,118,142,186,235,212,189,283,""
22,246,140,229,276,297,314,249,82,250,108,140,170,172,139,160,148,129,136,209,188,144,166,172,230,""
23,229,225,241,263,300,316,313,294,284,292,253,188,162,139,201,166,8,266,206,185,118,191,208,175,""
24,157,190,171,201,228,233,226,221,178,178,148,160,169,151,137,149,148,126,140,137,230,191,202,146,""
25,193,206,224,272,278,100,0,180,155,236,212,141,116,116,191,166,198,205,215,201,196,160,158,169,""
26,214,155,183,218,246,234,236,231,170,180,176,170,151,184,179,197,102,172,123,0,63,196,226,217,""
27,223,221,205,257,250,260,252,257,198,236,140,109,110,0,142,152,129,101,113,126,133,121,170,164,""
28,180,184,181,241,0,163,301,293,209,178,167,160,171,173,153,133,145,158,248,187,168,160,158,216,""
29,170,159,162,203,238,263,98,118,118,175,174,179,150,243,256,261,252,98,138,189,183,181,342,306,""
30,279,248,169,214,265,264,255,249,193,186,188,111,91,107,91,93,78,80,74,97,78,57,135,196,""
31,170,176,180,260,237,238,225,232,214,207,186,164,272,240,282,297,151,93,-1,-1,-1,-1,-1,-1,""
