Aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,7,5,16,18,15,20,26,9,12,23,29,29,33,26,14,21,14,24,25,9,11,9,8,11,""
2,8,41,37,44,26,22,53,35,43,22,30,43,28,12,15,20,12,11,2,4,9,19,11,10,""
3,1,14,43,39,29,7,7,-1,-1,3,21,16,22,19,33,9,9,12,4,12,15,21,30,15,""
4,9,33,58,29,17,1,-1,1,28,16,24,33,17,27,11,11,8,10,2,9,21,16,13,16,""
5,23,30,38,35,25,45,38,43,47,24,43,49,31,14,10,7,6,10,8,17,12,8,2,15,""
6,10,15,31,33,18,9,-1,2,38,49,42,42,22,3,6,1,2,-1,-1,4,7,7,3,11,""
7,12,28,61,31,25,27,-1,4,-1,1,3,12,17,25,16,13,14,3,7,10,6,6,2,6,""
8,17,11,29,41,23,42,32,38,35,63,54,30,30,35,36,11,14,9,14,19,13,8,11,12,""
9,18,29,35,41,40,39,60,41,62,22,29,24,31,40,16,11,18,8,6,17,9,8,3,5,""
10,4,11,39,32,45,30,40,32,15,3,30,9,-1,-1,1,6,11,1,-1,7,4,8,6,11,""
11,10,15,29,15,20,25,42,24,20,36,32,41,38,29,33,29,23,23,27,13,11,5,15,7,""
12,3,34,39,35,25,18,21,42,11,3,4,43,20,26,16,17,23,11,16,12,12,8,11,13,""
13,17,36,20,25,28,43,41,56,35,25,26,15,10,17,13,12,4,9,6,8,11,12,8,7,""
14,16,13,13,15,16,30,34,27,23,3,2,10,11,22,14,15,11,7,6,10,2,3,5,5,""
15,3,9,14,13,31,21,13,32,39,40,40,37,26,20,14,20,18,17,15,7,9,10,10,6,""
16,2,16,8,8,21,5,9,16,17,23,41,4,14,18,13,13,8,6,10,7,7,12,11,8,""
17,11,24,31,42,24,39,33,41,39,35,37,23,18,18,24,13,12,8,9,11,8,3,8,13,""
18,14,29,30,20,37,54,70,48,19,25,44,33,19,31,25,23,17,9,12,6,7,4,10,7,""
19,6,27,26,25,22,33,39,59,63,45,40,8,9,16,17,13,9,7,6,11,11,3,4,9,""
20,15,33,39,39,33,39,41,34,26,30,55,35,12,31,12,17,10,9,16,3,6,6,15,6,""
21,13,23,20,9,25,30,40,40,24,14,20,12,9,4,4,1,2,4,7,2,3,3,4,4,""
22,5,5,10,7,7,12,4,15,18,14,16,22,19,13,6,9,5,6,4,7,4,7,2,2,""
23,5,20,19,12,24,30,41,34,25,28,34,20,1,10,9,8,10,7,6,6,3,2,1,4,""
24,2,17,22,17,19,33,32,35,42,31,17,7,11,17,17,15,12,10,12,17,8,6,18,7,""
25,6,27,27,14,18,33,22,43,32,22,37,31,22,27,19,16,6,12,10,1,3,5,10,10,""
26,18,38,31,16,22,18,11,4,7,22,30,27,20,43,19,11,10,13,9,10,10,10,11,6,""
27,11,31,26,18,20,40,29,39,31,16,58,36,17,6,9,15,7,7,4,6,5,7,5,7,""
28,7,16,19,16,23,28,28,35,39,23,21,13,11,8,12,10,5,4,5,-1,6,3,6,6,""
29,12,15,13,32,18,17,11,28,20,13,15,16,29,20,14,6,6,11,6,7,8,6,7,7,""
30,16,33,27,28,27,27,44,43,31,36,46,38,30,26,13,11,16,5,3,8,7,2,-1,4,""
31,4,23,26,8,15,11,23,13,24,18,18,20,20,16,13,7,4,4,1,-1,2,4,6,13,""
