aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,66,82,94,107,198,220,240,215,96,153,141,154,160,153,145,106,70,109,90,143,115,120,103,73,""
02,66,82,94,107,198,220,240,215,96,162,130,126,126,110,126,113,89,121,97,76,33,100,60,72,""
03,81,85,97,112,177,210,209,245,130,168,178,145,126,110,126,113,39,18,17,14,8,16,12,23,""
04,45,71,70,86,148,202,245,248,177,72,105,37,36,94,128,24,39,69,38,32,57,84,52,22,""
05,41,44,44,91,182,144,185,165,137,118,122,130,119,70,71,40,45,67,65,76,58,60,60,58,""
06,61,66,43,91,170,167,256,302,200,130,154,92,109,73,83,53,61,139,99,144,127,124,107,91,""
07,103,91,85,108,57,221,189,82,239,186,130,190,220,1,26,98,156,138,212,162,92,62,66,59,""
08,50,41,52,76,180,207,258,274,163,181,125,194,194,185,141,137,148,142,202,96,115,84,111,59,""
09,61,89,75,97,293,242,258,341,285,216,211,145,159,187,183,89,130,206,164,80,102,147,98,76,""
10,101,52,63,130,151,246,328,276,226,167,146,136,205,139,114,118,37,106,63,48,51,62,33,32,""
11,38,43,45,102,217,184,244,191,163,117,95,90,101,97,56,36,39,53,24,34,24,21,20,24,""
12,33,41,59,80,173,222,235,289,272,304,257,188,234,177,129,101,167,117,103,79,51,45,41,53,""
13,49,39,1,2,6,3,5,12,122,51,19,15,74,30,113,77,99,69,62,34,36,64,60,55,""
14,48,64,81,133,298,430,343,383,227,228,181,235,215,153,170,88,162,179,164,127,104,150,112,88,""
15,120,70,124,121,292,380,302,358,269,179,186,166,149,221,152,104,138,130,142,96,137,103,119,113,""
16,83,63,32,51,212,233,333,344,326,210,220,95,184,164,220,116,85,187,153,146,99,75,72,60,""
17,89,73,40,93,145,254,314,349,407,222,197,184,225,216,176,95,109,108,68,172,62,71,49,95,""
18,86,82,75,110,201,272,324,238,177,245,206,193,229,161,177,111,74,153,110,94,58,67,151,77,""
19,68,49,55,63,187,275,319,392,232,223,303,228,216,187,149,164,159,171,146,68,30,65,81,95,""
20,73,79,31,92,132,177,268,314,336,212,244,228,156,115,84,67,51,66,136,43,120,82,89,71,""
21,98,104,45,68,201,303,352,342,187,155,236,207,119,178,135,131,150,81,154,65,47,60,47,48,""
22,37,45,49,41,140,184,277,212,156,50,129,164,182,178,71,75,119,168,94,35,112,85,71,48,""
23,42,38,22,28,149,180,301,304,263,261,123,109,135,112,111,69,151,97,131,141,182,130,69,105,""
24,104,92,91,209,168,453,450,513,415,303,232,226,287,297,174,133,153,214,203,160,152,93,192,82,""
25,129,112,96,80,277,270,309,331,213,228,323,206,253,184,248,152,100,137,137,174,136,175,152,64,""
26,103,61,60,65,229,332,289,311,232,272,188,218,197,244,155,192,-1,-1,-1,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,119,70,49,9,""
