oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,52,66,60,65,63,46,68,61,70,45,47,40,37,32,29,14,27,15,25,38,44,47,36,62
02,59,55,47,54,57,51,61,73,60,65,53,38,34,25,20,9,15,14,21,22,45,49,63,63
03,56,51,58,65,57,60,73,52,57,59,46,37,44,23,19,22,20,21,15,23,35,35,56,52
04,56,67,71,64,60,57,51,59,54,45,62,33,25,19,20,20,32,19,16,19,33,38,53,52
05,48,53,56,48,57,45,51,55,55,53,50,35,35,28,31,18,13,16,27,23,40,36,51,61
06,69,64,66,57,56,55,76,63,44,43,32,35,44,28,19,29,28,21,24,20,30,-1,-1,-1,-1
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,49,47
08,45,48,59,51,40,41,50,55,60,50,35,26,20,20,18,19,21,27,28,28,27,41,53,54
09,48,58,36,47,39,63,52,55,50,37,39,33,45,14,28,30,30,18,12,23,29,45,32,62
10,46,63,63,55,49,40,58,49,48,41,30,40,23,28,22,8,16,16,11,18,19,34,38,47
11,49,50,58,52,47,47,54,44,40,39,34,42,28,30,19,14,13,14,11,24,46,45,57,57
12,54,55,50,48,35,46,55,51,49,37,32,28,31,26,9,7,17,11,12,30,32,37,46,50
13,59,60,45,63,40,57,64,57,47,41,42,28,27,28,18,21,18,19,16,31,39,39,46,45
14,52,49,60,62,51,55,46,52,36,45,40,34,19,23,19,14,9,19,24,33,33,53,38,60
15,63,58,51,57,44,47,59,57,50,40,37,29,33,31,22,19,20,23,25,32,39,44,57,61
16,78,70,71,58,43,54,63,73,56,39,53,38,30,20,23,19,20,13,22,37,27,50,57,67
17,63,53,74,55,50,39,63,58,46,46,41,26,15,21,18,17,25,15,18,21,36,42,46,55
18,68,60,73,62,55,42,61,55,55,41,39,27,43,11,27,21,23,29,19,26,31,50,51,62
19,74,63,66,69,71,64,65,49,39,41,32,45,23,23,28,19,20,27,20,18,35,37,48,54
20,83,70,91,65,64,74,68,69,47,57,37,29,26,22,20,26,20,18,17,32,44,39,60,65
21,93,103,84,83,71,88,71,62,56,38,48,31,29,30,26,15,17,23,19,25,42,40,52,72
22,77,120,95,104,102,68,92,82,68,65,47,37,38,24,28,15,20,20,30,33,32,60,58,73
23,68,82,73,72,68,67,67,70,62,56,37,27,19,17,18,16,20,23,21,28,38,34,50,61
24,78,67,65,73,54,70,63,85,53,43,31,46,34,36,23,32,18,16,24,31,46,47,58,72
25,70,96,89,91,70,56,65,77,45,55,48,38,30,21,26,23,24,24,28,40,45,59,61,64
26,62,76,78,82,74,63,92,64,42,51,36,52,28,27,17,26,17,36,22,35,41,67,51,57
27,75,68,85,65,78,74,64,70,57,63,87,41,25,21,26,18,19,20,24,34,44,55,56,68
28,61,63,95,76,57,72,68,54,49,43,38,33,30,21,26,20,19,21,21,40,48,51,52,42
29,70,60,59,61,44,43,43,58,42,37,38,33,34,22,17,11,11,17,24,30,38,44,45,52
30,56,52,64,53,51,63,47,53,37,34,48,32,30,23,21,19,25,25,26,36,42,39,51,51
31,42,51,57,51,63,40,40,56,49,40,36,29,30,29,19,24,16,13,32,33,33,40,-1,-1,-1
