jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,67,101,84,50,65,52,55,57,81,215,238,263,236,212,201,184,185,170,150,140,138,121,113,60,""
02,67,59,88,36,54,53,176,215,209,270,231,253,247,236,233,226,217,160,177,164,76,72,67,71,""
03,98,130,100,93,128,120,141,161,208,300,304,282,310,305,298,296,258,227,202,188,198,198,206,197,""
04,146,121,146,184,85,117,200,230,216,238,251,286,256,244,221,214,183,180,170,158,126,116,117,85,""
05,43,36,34,38,43,57,158,162,192,200,220,254,217,194,196,128,178,156,130,159,104,77,84,106,""
06,69,51,43,71,46,111,139,157,185,205,200,234,202,181,173,191,150,172,138,141,126,110,67,66,""
07,46,27,27,46,47,38,143,143,175,202,202,234,193,185,179,180,138,130,120,126,108,91,96,29,""
08,28,28,31,37,46,40,141,168,196,212,201,214,187,135,160,127,143,153,147,127,121,113,116,95,""
09,83,54,67,65,37,41,41,108,226,231,217,232,240,183,174,189,140,156,146,147,126,121,106,129,""
10,94,87,63,112,88,104,118,117,196,250,231,243,209,202,187,177,184,165,165,128,127,133,106,93,""
11,30,41,65,86,115,95,139,183,211,215,249,224,225,222,161,214,190,174,153,147,130,98,82,68,""
12,55,21,23,38,47,52,141,154,184,218,193,204,197,212,200,170,163,148,147,128,121,117,90,104,""
13,72,57,84,115,106,116,161,169,186,191,238,257,214,133,175,192,162,162,164,127,82,104,58,32,""
14,35,35,33,48,48,56,58,183,197,183,199,42,212,196,160,173,158,128,130,85,97,101,82,53,""
15,100,52,69,66,56,83,158,135,184,226,258,239,203,191,157,152,169,99,142,91,91,80,20,24,""
16,14,21,34,37,30,35,143,177,224,250,252,249,198,210,186,184,170,173,150,121,135,113,89,94,""
17,96,65,61,79,86,96,146,181,200,263,283,259,245,227,188,190,187,150,150,140,102,110,106,88,""
18,79,90,91,42,37,40,54,64,185,255,268,251,224,199,191,192,165,177,146,116,113,95,53,28,""
19,16,25,25,34,34,46,53,220,235,267,256,245,220,218,182,192,194,85,110,134,110,122,115,41,""
20,23,27,20,37,34,43,60,161,212,219,226,236,229,185,165,160,164,125,137,147,100,123,102,81,""
21,91,48,110,105,109,115,128,90,189,203,216,222,212,178,176,176,159,165,151,145,117,80,86,98,""
22,55,35,57,85,96,115,160,134,186,232,231,223,184,184,177,170,148,140,117,121,99,88,96,81,""
23,65,55,73,100,88,85,106,131,168,202,197,215,202,159,150,164,130,159,140,123,104,91,103,89,""
24,68,68,68,83,80,83,39,42,66,87,100,107,90,83,73,75,78,90,70,46,48,45,52,74,""
25,38,65,57,65,82,116,92,117,156,143,170,173,155,144,102,113,110,121,107,92,79,57,69,56,""
26,43,34,55,57,77,64,92,152,186,183,192,195,149,130,154,128,103,87,71,84,112,79,77,74,""
27,72,44,40,39,80,99,105,105,135,167,181,176,131,136,122,120,123,112,101,133,99,45,65,65,""
28,43,58,37,18,31,50,139,178,170,208,186,214,173,165,140,130,152,83,115,122,94,116,76,62,""
29,15,30,24,25,51,101,148,169,183,193,172,206,192,138,147,157,148,100,98,106,73,38,95,35,""
30,61,49,46,48,75,111,140,165,226,227,214,217,191,168,170,165,152,116,102,101,132,90,55,85,""
31,66,61,66,86,111,119,112,145,170,213,202,194,174,179,149,150,125,166,143,132,128,99,82,-1,""
