jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,36,41,49,66,42,33,40,30,39,36,21,18,23,11,19,20,18,16,17,26,24,29,34,""
02,30,49,41,52,56,58,43,44,31,41,30,29,26,23,20,14,11,21,29,24,40,42,29,48,""
03,39,58,48,57,64,61,52,41,35,48,38,43,50,54,37,27,33,40,32,34,36,50,53,56,""
04,51,72,93,107,72,83,65,28,43,27,32,17,22,15,17,9,22,14,17,20,27,25,36,35,""
05,36,52,53,51,49,41,38,36,22,37,30,27,16,13,12,20,15,10,19,13,21,29,35,30,""
06,31,30,33,45,38,41,30,21,26,19,22,25,26,15,8,13,16,13,12,18,21,23,25,24,""
07,33,30,38,31,28,41,35,24,28,26,22,18,12,18,10,12,6,13,13,12,28,28,24,27,""
08,22,34,32,25,41,33,29,25,28,20,19,22,18,12,14,15,14,14,16,19,22,29,29,22,""
09,25,32,27,31,42,31,29,24,21,30,23,22,15,16,15,11,10,10,9,19,21,27,28,33,""
10,30,31,39,41,46,36,25,23,17,22,20,20,11,8,15,5,10,18,16,14,23,21,29,34,""
11,31,33,40,47,47,32,30,31,31,32,19,16,17,12,8,12,9,16,11,15,19,22,17,21,""
12,32,33,33,34,32,36,26,21,27,20,18,21,17,14,15,6,10,7,12,19,23,19,24,21,""
13,35,28,33,45,29,30,29,21,23,27,23,23,22,12,14,11,10,12,10,21,22,26,20,23,""
14,22,39,47,53,40,40,33,28,25,19,20,17,12,15,13,15,10,11,13,14,34,28,30,18,""
15,25,34,35,46,46,29,27,17,24,10,22,25,12,11,10,8,7,11,8,18,20,24,29,20,""
16,24,41,37,44,32,34,29,16,21,18,16,20,15,11,18,8,12,9,14,10,20,16,23,25,""
17,26,35,49,36,30,33,30,17,17,26,23,19,16,15,15,10,8,9,14,18,21,20,25,31,""
18,35,27,40,45,45,31,23,22,23,23,19,17,12,11,11,6,8,6,12,19,20,26,22,39,""
19,40,31,36,40,35,31,21,25,20,22,17,15,16,17,10,9,8,10,14,16,24,24,31,30,""
20,31,40,43,42,38,21,16,22,17,18,22,17,24,12,7,14,13,12,14,18,22,25,36,23,""
21,22,35,39,44,40,27,27,24,22,28,27,15,21,19,14,12,12,10,18,17,20,20,31,33,""
22,25,25,26,33,31,26,17,25,21,20,19,19,17,15,10,9,14,14,19,13,22,24,23,27,""
23,24,35,45,26,35,22,26,17,17,19,14,11,14,13,10,5,8,8,10,16,20,27,18,24,""
24,32,33,33,32,19,28,25,15,17,18,12,11,7,9,5,12,8,8,12,18,21,22,18,17,""
25,25,26,33,29,23,23,27,22,20,21,16,15,8,14,7,10,6,8,7,11,19,16,25,21,""
26,27,26,23,29,25,27,19,18,22,13,11,14,10,9,8,7,9,14,20,13,10,17,11,20,""
27,23,24,23,22,22,16,22,10,13,11,10,14,-1,-1,-1,-1,7,11,13,19,12,11,14,24,""
28,23,21,22,20,24,17,14,20,10,14,13,12,11,13,7,6,10,7,14,10,15,14,15,16,""
29,17,24,20,26,20,18,10,16,16,15,8,10,6,8,10,6,7,6,13,10,10,10,26,24,""
30,18,19,20,17,21,14,16,14,13,14,12,9,15,5,6,4,8,6,14,9,12,15,11,19,""
31,15,13,17,24,17,12,15,13,13,12,8,9,10,4,8,3,6,5,8,10,16,-1,-1,-1,""
