jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,39,45,38,47,52,30,22,37,32,30,38,27,25,26,17,17,21,15,19,16,24,30,29,33,""
02,40,51,36,33,42,25,29,44,36,32,27,21,30,28,28,19,10,17,26,17,24,33,25,48,""
03,47,46,46,54,41,35,37,34,42,39,36,22,39,43,55,47,33,37,28,30,36,45,69,56,""
04,48,68,78,59,51,44,46,30,52,35,31,24,34,20,14,10,23,14,6,17,18,18,27,37,""
05,38,52,50,41,24,33,27,55,30,35,24,25,18,22,15,20,12,12,17,17,21,33,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,14,18,20,17,30,31,21,""
07,26,-1,-1,-1,-1,-1,-1,-1,51,40,33,25,15,33,16,20,11,13,13,12,23,33,40,28,""
08,18,32,30,26,34,38,35,32,36,54,36,25,22,19,20,17,13,11,11,16,24,23,32,23,""
09,37,37,35,37,40,28,27,27,37,29,36,27,20,28,21,9,13,12,9,17,12,25,27,36,""
10,35,37,41,23,42,20,17,37,33,44,43,35,16,25,14,13,9,16,11,15,21,24,29,37,""
11,29,36,43,35,23,36,22,37,35,30,36,28,21,24,10,17,8,13,12,15,16,20,29,39,""
12,35,37,33,38,33,30,23,27,28,21,25,29,22,20,15,15,11,5,13,15,22,26,30,26,""
13,46,28,45,57,45,36,44,38,37,45,29,31,27,21,19,12,13,13,19,27,21,39,23,55,""
14,32,44,52,57,36,51,34,45,39,32,36,26,19,23,12,11,15,14,13,19,29,31,42,31,""
15,27,42,38,47,41,30,36,43,51,23,49,44,29,19,13,8,11,17,6,21,19,33,45,36,""
16,48,49,51,58,33,48,64,60,30,44,39,44,27,34,28,18,18,15,15,21,24,19,36,34,""
17,28,32,44,30,18,23,25,31,27,35,29,18,21,30,37,19,10,8,13,17,24,26,32,40,""
18,45,42,49,49,46,27,29,36,40,40,32,27,23,25,19,11,10,8,17,28,24,29,35,50,""
19,52,48,48,55,43,43,36,45,42,44,28,30,35,18,15,12,2,7,15,15,24,19,32,18,""
20,29,37,46,44,37,33,22,30,22,31,24,17,33,14,12,17,12,13,13,17,22,22,31,37,""
21,25,45,47,48,38,33,28,42,39,36,33,18,27,19,19,18,12,14,17,13,14,23,40,32,""
22,45,43,49,43,30,28,27,37,36,41,29,37,16,25,9,11,10,14,-1,11,17,27,37,43,""
23,35,29,50,40,32,18,24,27,35,25,28,18,17,14,13,16,11,6,12,10,17,31,21,25,""
24,29,40,36,37,31,35,30,23,33,28,35,28,14,19,16,11,11,10,7,22,28,21,23,30,""
25,39,36,41,37,27,36,37,52,29,29,20,18,10,18,8,14,11,10,10,13,28,12,25,23,""
26,45,33,38,29,28,40,25,28,29,22,25,22,13,8,11,7,13,12,10,9,16,18,20,34,""
27,28,22,30,37,35,28,23,25,33,27,30,31,-1,-1,-1,10,10,12,15,20,19,18,32,30,""
28,38,27,44,31,47,37,23,43,28,26,21,20,20,17,17,7,7,10,15,12,17,25,26,28,""
29,22,34,36,34,23,23,22,29,28,26,26,32,14,16,11,4,12,9,14,18,12,20,36,45,""
30,39,26,44,28,41,28,42,36,36,28,27,24,29,15,15,9,11,6,14,11,26,20,18,28,""
31,45,20,34,44,42,47,46,36,34,34,25,17,29,15,7,9,8,5,7,13,28,30,-1,-1,""
