oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,43,37,43,48,50,102,68,86,77,75,66,47,115,65,48,40,42,45,47,90,118,52,47,37,""
02,31,101,174,106,193,157,141,99,111,97,145,111,140,108,56,51,52,64,35,95,105,73,62,485,""
03,43,35,36,36,67,148,71,81,96,86,97,66,36,29,20,10,15,10,7,35,15,7,20,26,""
04,25,37,28,27,46,54,66,46,71,53,39,51,53,54,40,39,73,59,56,77,62,41,35,28,""
05,32,25,38,43,88,79,49,49,88,35,67,26,39,70,29,44,58,68,62,109,70,64,22,38,""
06,35,35,30,23,80,111,68,64,50,37,29,82,39,26,10,6,10,58,67,111,40,47,39,34,""
07,51,60,48,38,70,108,66,45,43,13,14,50,55,47,44,27,53,30,50,7,8,39,19,28,""
08,46,38,30,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,91,104,151,150,101,67,67,""
09,309,343,296,342,508,461,339,116,155,176,151,151,183,79,54,50,73,114,107,175,181,98,88,64,""
10,54,68,51,87,104,192,108,86,122,159,137,127,100,90,62,108,90,112,132,137,132,122,78,64,""
11,87,97,84,132,129,120,64,31,75,99,112,117,129,104,135,70,114,136,190,270,212,244,208,189,""
12,246,206,77,114,195,240,77,121,93,130,130,141,98,101,70,76,106,123,177,234,607,390,297,314,""
13,407,472,456,440,425,353,193,111,189,194,199,165,116,177,114,141,119,161,280,390,343,180,203,181,""
14,237,285,291,335,405,398,181,159,203,215,171,182,170,144,130,115,129,123,189,338,288,358,204,155,""
15,194,190,167,123,87,201,212,117,209,179,149,124,141,141,202,206,166,328,362,360,292,181,127,196,""
16,215,84,112,127,144,224,160,136,188,199,242,181,239,184,172,179,151,349,331,505,520,580,470,514,""
17,707,527,575,617,580,511,186,135,178,227,211,227,178,168,194,245,252,576,668,677,614,584,652,750,""
18,864,851,828,859,679,551,227,167,243,253,282,262,260,283,247,163,146,427,585,530,561,603,511,622,""
19,730,674,684,794,671,527,326,173,161,165,156,153,162,144,168,136,122,129,132,175,317,184,66,95,""
20,38,97,194,179,234,311,152,134,143,165,205,181,135,126,130,150,195,293,437,477,479,523,599,555,""
21,811,711,751,653,715,633,244,184,210,177,212,227,203,179,197,143,148,553,670,638,722,697,678,678,""
22,427,564,475,430,310,98,226,277,210,192,173,192,172,184,168,78,131,476,638,543,381,679,651,770,""
23,105,148,193,177,70,44,34,145,234,225,168,193,178,150,133,130,210,133,89,181,162,122,75,78,""
24,77,87,77,143,144,196,140,145,155,137,121,164,159,119,110,135,120,162,165,172,146,112,92,82,""
25,84,99,98,121,165,230,159,109,182,184,159,140,148,100,151,109,118,126,155,222,201,145,90,65,""
26,93,90,90,150,140,200,186,140,159,147,154,160,184,155,150,120,130,183,160,156,174,127,62,66,""
27,57,95,112,86,172,316,229,124,199,180,182,177,134,154,118,127,131,136,80,165,139,104,61,59,""
28,56,90,69,97,101,111,100,82,108,95,157,95,87,67,72,66,99,116,110,185,147,163,81,52,""
29,71,76,60,94,138,143,101,132,191,186,120,126,138,123,100,89,81,125,79,191,228,107,41,52,""
30,68,50,49,65,84,200,146,106,149,186,140,143,150,121,113,106,123,139,100,100,130,63,53,48,""
31,45,55,58,70,75,94,123,104,69,82,92,103,123,112,89,85,108,89,35,115,209,74,52,2,""
