oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,67,65,64,52,57,65,61,70,61,60,51,53,45,40,31,24,23,13,28,35,48,36,39,43,""
02,48,61,63,55,54,56,58,63,57,34,27,26,26,30,19,17,24,34,19,12,30,28,31,53,""
03,58,65,50,45,32,45,66,53,33,34,29,40,43,38,32,19,17,25,22,25,36,38,45,49,""
04,54,69,69,68,55,53,54,62,56,64,53,41,47,39,36,23,20,15,18,21,24,31,41,52,""
05,62,49,64,43,55,48,46,64,72,67,60,49,38,36,36,38,17,20,13,29,36,39,42,45,""
06,51,52,67,68,69,56,51,55,54,43,48,26,32,20,22,26,17,16,14,21,29,27,36,54,""
07,53,57,56,63,56,43,42,47,41,32,44,40,26,24,26,14,11,11,18,12,32,34,38,48,""
08,51,49,49,63,53,48,35,55,62,29,24,26,38,19,25,27,16,10,19,18,28,30,36,44,""
09,69,66,70,72,61,57,60,66,62,66,59,54,49,40,38,46,39,18,25,40,45,47,52,53,""
10,76,44,57,53,45,57,64,70,53,61,55,52,42,39,34,34,37,32,14,24,24,35,23,39,""
11,59,78,57,61,67,58,66,64,60,55,52,51,47,45,35,38,26,12,17,21,36,34,51,57,""
12,66,65,63,50,51,40,51,80,50,69,64,54,35,43,30,22,22,16,15,31,30,37,39,68,""
13,66,55,70,72,62,56,53,54,56,40,44,30,35,27,26,22,19,-1,25,30,30,38,51,65,""
14,53,67,57,75,58,62,53,67,66,55,46,49,34,40,36,24,13,13,13,21,32,37,32,58,""
15,54,71,57,60,58,45,51,62,66,48,39,45,44,36,30,21,16,12,21,19,31,34,56,62,""
16,66,59,73,64,69,74,55,58,26,23,23,29,32,26,23,14,15,27,33,39,29,28,33,38,""
17,52,67,56,67,55,67,47,53,55,27,20,30,38,38,25,30,36,21,17,25,33,41,38,43,""
18,54,55,53,71,53,71,41,27,32,38,34,-1,33,20,21,28,21,32,27,26,29,43,45,50,""
19,70,71,68,83,57,62,75,84,78,56,36,38,52,46,32,22,18,16,21,26,36,33,33,49,""
20,64,91,82,83,81,67,66,73,43,52,40,38,42,31,29,20,19,16,24,22,34,40,40,66,""
21,84,81,92,98,80,75,64,82,68,44,60,52,24,24,27,27,32,21,23,33,44,40,59,75,""
22,96,85,78,75,85,69,49,68,64,65,44,57,46,46,30,24,25,26,25,29,39,33,43,64,""
23,90,81,77,98,71,69,61,40,42,33,28,27,33,21,20,19,16,23,28,30,45,61,70,75,""
24,64,80,79,82,76,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,35,41,59,84,""
28,63,65,68,63,65,39,49,55,52,54,37,44,35,33,26,25,14,10,17,20,28,38,49,64,""
29,59,65,62,51,53,51,54,68,66,52,52,47,48,37,29,25,16,18,26,30,37,31,37,67,""
30,52,66,59,57,56,58,48,63,37,34,27,19,32,24,26,27,16,16,15,20,28,46,45,58,""
31,72,53,46,69,57,62,43,-1,56,62,61,48,47,42,36,26,28,29,32,24,28,50,47,53,""
