oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,124,113,117,91,105,130,110,110,126,119,100,101,80,50,46,36,33,40,46,41,59,86,91,116,""
02,113,105,98,86,119,101,88,105,94,91,89,87,70,50,43,24,23,39,25,45,61,66,83,122,""
03,108,85,93,78,110,95,95,111,120,108,101,80,72,65,29,37,40,27,45,50,59,68,100,110,""
04,112,98,99,98,76,98,84,124,96,86,97,63,78,57,37,35,34,37,29,37,59,53,107,132,""
05,124,120,117,90,112,115,106,95,109,109,82,84,55,47,30,23,22,26,29,54,61,64,97,86,""
06,123,107,126,111,133,125,106,113,109,66,72,70,55,60,41,38,33,41,37,32,49,76,95,104,""
07,118,94,124,126,108,101,99,97,101,64,76,65,52,50,44,28,31,33,28,42,74,92,83,112,""
08,118,125,105,91,94,96,108,102,85,91,65,71,42,47,31,27,19,23,39,42,57,73,74,104,""
09,105,108,93,91,102,96,90,74,87,70,59,62,65,52,43,22,15,26,41,47,61,73,87,84,""
10,114,91,92,97,84,86,91,97,91,79,76,40,48,44,25,33,24,39,39,50,62,76,84,131,""
11,130,102,102,95,103,117,100,104,102,85,77,69,59,42,34,45,31,38,46,51,76,110,97,121,""
12,120,116,134,110,130,108,121,102,80,94,70,71,49,43,41,34,33,38,28,70,66,83,104,130,""
13,167,139,140,111,126,137,124,117,130,84,104,69,63,58,32,40,28,43,38,77,76,88,103,128,""
14,149,126,131,124,134,113,113,132,115,94,73,91,67,55,48,38,39,29,48,44,57,71,92,110,""
15,120,113,124,102,111,90,108,91,76,94,80,62,56,43,41,20,43,27,43,59,75,83,80,123,""
16,120,114,101,89,101,103,84,96,85,66,80,53,60,54,29,24,30,39,46,58,68,95,87,111,""
17,104,115,114,108,95,111,88,91,96,80,67,53,59,42,46,28,20,30,37,51,76,79,116,125,""
18,150,132,120,119,138,140,115,143,111,112,78,63,60,56,31,35,37,33,43,53,75,79,89,112,""
19,152,122,139,137,115,114,137,100,102,64,70,60,44,46,22,37,23,29,28,52,55,85,96,122,""
20,143,131,143,118,173,158,114,83,81,91,83,61,70,39,38,22,29,39,51,43,88,102,111,155,""
21,164,154,187,167,176,184,171,150,127,87,88,73,61,64,33,42,30,43,43,67,78,103,119,133,""
22,179,188,166,184,168,181,178,149,104,88,68,74,84,38,40,30,26,-1,-1,-1,-1,-1,45,156,""
23,170,195,147,167,186,183,154,157,114,90,83,55,61,50,35,25,28,48,42,51,59,94,92,118,""
24,124,123,149,100,148,137,157,106,119,116,76,43,69,31,26,23,17,32,30,55,66,75,101,136,""
25,140,156,175,164,155,172,169,145,123,98,79,57,50,53,29,35,35,41,54,58,86,87,131,136,""
26,123,139,150,136,144,136,114,133,127,83,72,64,62,52,42,31,25,37,40,45,82,101,100,142,""
27,148,137,149,156,123,152,121,100,97,86,73,66,62,37,32,27,28,28,34,56,72,96,100,117,""
28,124,123,111,93,134,93,94,113,95,77,73,53,45,39,31,18,21,49,38,41,63,90,120,107,""
29,120,141,105,113,90,96,108,92,83,75,104,51,64,32,23,17,24,37,56,66,77,64,105,100,""
30,110,117,104,93,88,80,63,78,90,80,68,53,48,42,38,29,14,30,36,53,54,80,102,122,""
31,106,120,87,83,86,83,90,67,66,75,64,53,47,35,31,21,25,31,37,51,80,91,116,25,""
