oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,14,18,25,26,22,24,23,16,16,24,22,25,17,19,20,12,18,9,23,16,14,18,13,""
02,12,15,17,28,25,14,14,19,23,25,21,22,20,19,18,17,9,11,14,14,31,18,17,20,""
03,4,17,21,25,31,26,29,36,25,23,25,35,38,28,25,21,16,19,25,21,10,8,13,23,""
04,34,39,58,44,51,50,31,42,44,38,31,27,28,29,20,20,16,13,25,23,24,35,25,26,""
05,23,57,45,42,43,35,29,31,37,38,45,41,43,33,31,27,19,7,14,32,37,29,34,30,""
06,28,23,33,42,41,38,42,30,39,28,33,43,34,30,23,22,12,21,15,23,19,27,24,14,""
07,22,20,18,23,37,23,20,21,29,35,30,39,26,29,30,29,18,20,24,21,13,13,16,8,""
08,23,15,10,13,13,3,4,31,38,33,35,43,25,29,30,23,34,21,14,18,18,8,10,7,""
09,9,9,18,20,16,6,10,8,13,3,12,12,15,5,11,9,6,11,7,10,16,12,9,15,""
10,15,10,24,20,9,5,10,12,9,11,14,9,1,15,19,21,12,7,20,22,29,27,36,28,""
11,34,28,43,39,27,19,13,17,14,18,25,27,36,28,29,23,26,14,31,66,55,37,31,23,""
12,16,23,33,34,35,22,24,22,19,21,27,26,23,21,19,23,17,32,6,6,7,9,2,3,""
13,7,15,33,33,26,18,28,25,34,9,17,16,43,22,24,29,22,21,28,25,38,34,26,29,""
14,15,37,32,39,39,22,19,22,25,36,31,37,28,22,22,19,15,15,21,24,22,22,23,24,""
15,28,26,29,35,18,14,24,21,23,30,31,32,26,24,23,20,23,23,23,20,23,31,19,18,""
16,16,14,29,28,38,25,21,25,29,30,34,24,20,26,24,16,15,16,19,16,16,27,19,21,""
17,18,25,38,30,25,27,20,26,17,25,28,29,31,19,24,23,14,19,22,16,25,33,22,31,""
18,22,16,35,30,37,29,16,32,23,32,24,21,23,12,23,21,12,14,18,36,41,40,46,78,""
19,56,63,41,38,50,48,66,53,40,27,21,20,26,15,20,48,23,20,12,19,23,25,46,36,""
20,48,26,66,46,47,45,44,47,45,26,19,30,25,23,22,23,14,22,17,21,31,55,50,60,""
21,79,65,63,46,56,35,58,85,42,37,26,26,18,23,17,16,21,12,23,20,18,24,31,43,""
22,34,31,35,39,28,25,34,30,18,12,22,15,17,23,15,15,13,19,12,23,18,28,31,49,""
23,38,28,35,28,34,21,28,38,27,28,21,28,20,16,28,15,15,17,16,12,18,22,28,38,""
24,30,26,44,39,28,30,28,31,29,22,30,19,22,30,22,16,17,19,21,17,17,30,34,30,""
25,36,36,32,36,25,36,21,36,23,30,29,20,24,22,24,13,16,21,14,21,15,25,27,24,""
26,41,29,31,29,29,26,28,21,15,22,22,15,12,9,13,12,6,15,19,16,20,20,21,29,""
27,30,16,25,41,24,19,24,18,22,24,26,19,16,11,16,14,18,17,18,31,20,28,21,29,""
28,19,24,28,27,24,20,20,25,25,22,22,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]}ly`Idjzl'a,""
