Jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
1,34,30,42,96,98,93,135,101,117,89,147,188,77,102,125,75,52,30,39,14,10,13,19,22
2,47,63,68,68,74,126,132,160,114,103,88,103,81,130,90,97,66,54,22,18,28,15,21,101
3,28,35,42,60,86,262,282,311,195,232,103,102,152,147,154,74,54,25,15,17,12,13,8,24
4,17,30,27,41,56,135,148,187,203,107,124,95,168,158,150,148,83,98,127,52,69,383,250,225
5,323,224,89,101,127,176,127,212,231,82,118,60,314,269,253,261,289,156,251,242,162,28,106,305
6,236,236,58,40,59,89,261,288,209,129,171,148,290,187,499,222,61,128,492,367,447,258,213,353
7,421,169,296,130,101,107,124,140,107,72,68,198,140,330,186,167,196,45,27,87,73,8,15,16
8,30,60,33,78,107,122,58,134,124,111,71,56,124,146,92,71,31,16,13,4,10,9,10,13
9,23,18,27,52,134,147,167,149,179,135,86,89,209,206,180,115,42,52,8,5,10,15,37,13
10,23,33,80,101,154,180,166,184,199,159,114,116,211,219,204,149,105,224,21,35,21,6,21,56
11,41,94,97,106,168,138,172,180,213,136,74,98,179,158,68,62,47,61,14,35,14,15,24,25
12,44,60,92,124,138,181,236,247,222,165,141,144,177,221,189,159,94,57,16,24,29,55,45,19
13,27,32,54,88,85,153,154,208,171,154,114,123,198,172,146,94,116,168,138,138,30,38,110,88
14,54,67,90,90,140,196,214,281,185,161,144,129,242,249,170,191,275,90,162,309,174,17,21,13
15,42,25,57,135,180,341,141,111,92,87,97,165,247,286,219,355,224,221,270,359,233,39,28,29
16,34,60,47,69,75,147,205,254,228,161,109,124,220,312,307,373,462,339,103,305,100,26,20,58
17,49,77,109,139,145,288,471,279,173,154,119,280,404,315,177,230,222,83,249,167,156,29,31,216
18,45,61,55,158,77,137,170,208,181,159,105,120,154,143,111,91,87,85,47,28,18,30,48,49
19,70,89,103,122,140,154,193,213,382,257,134,220,209,170,195,157,154,188,25,33,18,40,103,53
20,77,88,97,111,147,145,255,301,475,470,150,228,345,215,163,129,94,67,18,25,54,24,28,41
21,67,67,114,131,146,131,165,151,132,122,95,106,178,193,165,203,285,66,125,92,71,35,54,65
22,26,36,63,67,-1,142,180,185,260,401,319,290,323,314,378,188,468,325,83,85,281,119,44,129
23,147,121,116,109,134,169,197,193,191,382,288,199,281,148,118,193,156,47,37,29,17,36,38,48
24,66,56,91,108,179,167,141,205,148,139,99,90,117,149,119,112,67,178,294,164,185,188,276,81
25,58,87,111,121,117,125,143,187,151,152,112,88,96,130,109,105,98,367,250,160,62,22,344,465
26,429,365,105,138,140,148,145,298,230,354,370,290,308,237,133,149,305,289,397,392,370,288,110,43
27,72,72,108,140,134,124,150,178,181,161,107,144,266,426,295,374,292,311,181,21,12,16,18,50
28,72,77,91,104,140,135,133,177,160,140,155,145,116,137,132,135,92,52,134,115,65,43,38,54
29,49,66,84,109,139,152,145,161,92,108,101,59,87,120,141,120,349,397,241,170,100,37,147,53
30,53,75,102,117,148,137,102,178,184,167,107,77,102,115,123,78,78,189,201,195,71,403,124,77
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
