oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,5,8,13,17,14,5,3,13,6,3,6,7,5,20,2,5,1,2,6,3,4,2,2,""
02,5,3,7,4,7,8,4,5,2,7,3,3,9,10,6,5,0,5,2,5,5,2,2,6,""
03,6,2,6,10,5,6,5,6,8,2,3,8,5,9,4,6,1,0,4,6,8,6,4,6,""
04,4,5,12,7,6,8,9,9,5,11,3,5,7,5,3,11,16,1,4,2,2,11,16,9,""
05,20,12,11,14,14,14,11,10,10,9,8,6,15,7,15,15,7,10,10,10,11,10,11,15,""
06,16,17,17,16,18,11,13,12,9,7,15,7,12,6,8,5,8,10,13,9,9,12,11,13,""
07,8,19,9,11,20,14,19,20,23,10,3,14,10,11,14,14,7,4,12,9,7,5,7,14,""
08,13,22,21,23,24,28,27,21,23,16,10,12,9,12,24,14,14,8,9,24,28,21,20,17,""
09,18,20,19,17,17,21,8,21,29,24,11,9,13,17,12,14,11,11,6,4,4,5,8,16,""
10,27,30,27,19,35,19,17,6,16,11,3,10,0,6,3,1,5,1,1,2,5,1,2,2,""
11,6,9,8,3,9,4,0,9,6,6,1,3,9,1,5,3,1,6,3,7,7,7,6,9,""
12,9,6,4,10,13,6,6,4,8,14,11,11,6,12,9,6,11,11,8,12,10,14,8,18,""
13,21,21,25,19,27,13,17,14,11,20,14,21,23,13,7,11,11,14,10,10,14,18,14,20,""
14,18,17,30,25,24,22,24,27,21,8,5,5,13,17,19,9,13,7,6,4,9,9,17,20,""
15,20,18,19,25,20,21,11,20,14,15,9,11,17,18,10,10,16,4,2,5,4,10,8,16,""
16,22,32,35,28,26,35,29,21,25,13,10,14,12,17,13,8,5,9,2,8,20,2,5,10,""
17,19,27,25,34,24,30,22,18,23,18,16,12,16,18,18,42,18,11,11,23,18,18,27,17,""
18,33,37,48,38,28,35,34,37,37,19,11,22,20,16,23,8,18,16,10,12,30,29,24,20,""
19,24,22,35,38,46,40,34,21,30,12,11,12,13,24,12,13,20,13,11,15,17,14,17,26,""
20,31,31,37,57,51,33,31,18,33,37,36,21,22,22,47,13,13,7,16,9,7,19,25,30,""
21,34,51,47,32,36,26,25,30,25,30,16,19,16,18,11,15,19,13,12,22,16,9,19,23,""
22,21,29,48,44,46,21,26,22,25,12,21,13,8,5,8,7,11,10,9,12,15,13,8,23,""
23,25,33,48,30,18,42,33,43,25,34,8,10,5,4,2,8,16,11,6,9,13,11,11,15,""
24,29,44,37,32,5,28,14,16,29,20,20,7,11,10,10,10,9,9,8,6,7,14,14,18,""
25,20,22,22,22,21,14,9,10,17,13,12,5,7,5,4,5,6,10,10,12,10,5,5,5,""
26,11,11,6,21,7,9,1,6,10,8,5,4,1,10,5,4,2,3,5,13,18,17,11,13,""
27,21,21,21,27,35,25,29,17,15,15,13,11,7,14,21,13,14,12,12,11,16,13,11,19,""
28,24,17,16,9,6,8,9,6,8,4,4,3,1,4,5,6,18,5,5,7,7,11,8,14,""
29,9,10,17,9,13,10,27,13,15,17,22,11,14,9,17,11,10,25,10,9,13,13,12,18,""
30,31,21,32,29,31,14,21,15,27,16,22,14,9,7,9,8,12,9,8,5,7,7,14,14,""
31,19,21,24,25,25,28,21,17,8,16,11,7,3,3,9,12,6,9,8,16,18,17,9,21,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
