oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,3,1,6,4,8,1,""
02,2,1,2,8,3,2,2,13,3,3,2,7,7,7,6,7,4,6,4,4,5,2,2,6,""
03,6,3,3,4,5,7,6,6,8,2,6,1,6,3,5,8,4,4,2,3,1,1,6,4,""
04,3,-1,4,4,4,4,13,5,3,4,5,7,3,3,3,2,3,1,5,5,2,4,7,2,""
05,6,4,5,2,7,4,1,5,7,8,14,8,5,6,8,4,11,2,1,4,6,3,3,4,""
06,2,5,3,3,4,9,3,-1,5,3,7,4,2,6,5,5,3,4,4,5,2,1,2,2,""
07,1,3,5,1,3,4,7,1,3,4,2,1,3,4,2,1,3,2,2,7,5,2,3,2,""
08,1,6,1,10,5,11,4,7,2,4,6,10,3,3,4,4,14,16,13,4,3,2,3,1,""
09,4,2,5,5,4,4,3,5,5,7,4,7,4,9,7,8,3,3,2,4,3,5,4,1,""
10,5,4,3,9,1,3,4,-1,1,7,3,4,2,1,2,4,3,4,11,2,-1,2,1,1,""
11,4,3,7,5,6,5,8,4,6,6,3,6,3,5,3,-1,11,7,6,4,2,2,2,5,""
12,4,1,1,12,8,5,5,9,4,7,4,2,4,5,2,3,1,4,3,3,2,3,-1,4,""
13,3,5,4,2,5,4,7,18,4,5,6,3,4,7,5,6,5,4,4,3,3,2,4,5,""
14,2,1,3,8,14,10,11,4,3,3,4,5,3,7,5,1,5,2,5,3,5,3,5,12,""
15,1,3,9,2,7,2,-1,-1,-1,-1,-1,-1,2,4,6,8,7,4,3,2,3,-1,3,2,""
16,3,3,2,7,1,5,3,-1,-1,1,-1,-1,-1,2,-1,2,4,5,5,3,-1,4,1,3,""
17,5,5,-1,1,6,4,4,-1,3,4,3,3,3,3,4,2,2,5,2,5,6,-1,5,3,""
18,-1,3,5,3,8,8,7,7,1,7,2,1,7,5,6,3,3,4,7,3,2,6,-1,3,""
19,3,11,4,17,12,6,8,12,7,4,5,3,1,3,3,1,2,3,4,1,4,1,2,1,""
20,4,3,2,1,11,6,5,4,6,4,2,2,8,3,6,-1,-1,-1,-1,1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,3,5,5,4,14,8,3,4,5,5,3,1,""
22,2,1,7,4,2,8,2,5,6,5,5,10,7,5,10,7,7,3,5,6,4,1,2,8,""
23,3,9,7,3,3,6,7,2,6,8,2,3,6,3,15,1,4,7,5,3,1,3,3,6,""
24,5,9,3,17,4,19,2,4,1,3,4,11,5,6,2,7,1,4,6,7,1,2,4,-1,""
25,5,4,6,3,5,8,4,3,4,1,5,2,5,2,2,5,5,5,5,3,3,4,4,1,""
26,4,3,5,1,8,12,7,5,5,3,4,9,2,19,19,4,2,4,5,3,2,3,2,1,""
27,2,4,3,4,9,7,8,4,16,7,10,3,4,5,4,2,4,6,4,5,8,3,4,6,""
28,6,2,5,6,4,11,6,5,2,5,9,2,5,3,6,1,17,7,1,4,-1,3,6,1,""
29,4,3,5,5,7,9,5,6,7,5,4,3,4,3,3,8,8,7,5,2,6,3,5,3,""
30,2,4,1,5,7,4,7,6,7,8,5,11,7,3,7,5,7,7,4,1,1,3,4,4,""
31,3,1,1,11,12,10,9,2,4,2,6,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
