oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,31,36,29,32,15,29,27,14,20,19,27,25,24,24,20,19,20,12,11,11,23,31,34,""
02,35,38,47,45,36,34,28,29,24,19,23,27,27,26,23,24,22,24,13,14,16,19,17,38,""
03,41,47,47,40,34,36,31,34,35,30,29,34,19,23,19,16,17,20,16,21,22,23,39,33,""
04,41,39,49,48,49,46,39,30,26,38,22,31,25,20,19,12,16,13,16,21,19,26,28,32,""
05,44,63,54,53,32,29,26,24,15,19,24,23,22,13,25,25,17,17,20,18,18,21,22,34,""
06,45,49,58,38,33,20,22,34,28,25,24,25,29,23,7,16,17,17,13,16,27,23,34,35,""
07,45,43,55,53,52,36,23,30,31,21,27,22,21,20,15,21,11,13,14,17,19,26,33,35,""
08,49,58,47,55,38,24,30,21,23,27,22,25,17,26,31,22,29,23,27,33,27,29,35,47,""
09,42,49,51,37,40,27,27,30,37,31,25,19,28,16,12,14,11,17,21,20,22,27,32,41,""
10,55,63,68,56,44,35,42,29,29,34,27,22,28,17,11,16,6,15,18,15,28,28,34,43,""
11,46,50,37,43,48,32,19,33,29,29,26,27,28,19,16,12,17,20,13,20,19,34,43,49,""
12,56,65,43,48,37,23,33,41,25,27,25,19,16,15,15,18,11,12,16,19,20,24,32,42,""
13,41,44,58,52,44,31,31,24,31,24,26,23,33,17,13,12,12,13,13,24,23,33,34,45,""
14,48,57,62,65,45,34,36,33,26,23,24,26,24,24,10,15,14,15,10,17,34,25,30,35,""
15,40,58,51,51,43,34,34,30,25,31,19,20,15,15,12,15,9,14,18,20,21,26,36,51,""
16,45,62,47,46,49,42,38,44,33,29,20,27,25,20,13,8,12,14,16,19,17,33,42,27,""
17,50,51,49,49,39,42,33,25,20,30,32,15,12,13,8,3,10,9,12,20,19,20,32,40,""
18,44,50,51,40,38,23,22,29,22,21,12,15,16,14,9,16,16,9,9,16,21,42,34,51,""
19,50,72,58,54,47,30,24,28,20,23,15,19,17,15,13,8,12,10,17,18,20,34,34,47,""
20,51,69,74,58,46,43,27,30,21,32,18,16,19,16,12,12,13,17,15,17,23,26,44,46,""
21,41,65,46,63,44,46,37,26,28,25,21,17,17,18,13,14,12,8,11,15,26,35,40,49,""
22,49,60,73,56,41,36,39,33,32,27,29,19,26,19,14,16,9,10,16,10,25,26,28,37,""
23,50,59,52,58,39,34,31,21,23,25,14,17,19,15,16,13,11,11,12,11,20,21,46,47,""
24,53,62,50,60,47,34,18,21,22,22,10,12,16,15,10,8,12,9,9,19,16,25,27,36,""
25,62,51,51,48,44,29,28,24,32,29,25,15,14,14,15,13,9,16,22,13,17,24,24,31,""
26,58,54,51,59,51,21,24,31,32,23,28,24,21,12,15,16,10,9,18,19,22,30,30,47,""
27,45,67,40,53,59,33,32,32,25,20,23,24,17,28,20,18,9,13,22,18,36,29,43,56,""
28,58,53,48,50,49,50,26,33,31,31,26,16,25,18,16,13,12,15,10,22,27,28,35,49,""
29,61,61,62,61,59,43,45,37,29,40,27,25,19,13,11,20,13,17,17,21,27,34,40,47,""
30,44,61,60,63,57,37,38,32,35,21,18,24,27,19,21,15,12,9,12,14,26,25,29,22,""
31,36,51,40,53,43,34,32,31,11,20,16,6,8,18,15,15,3,11,17,14,15,-1,-1,-1,""
