jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,57,34,26,20,63,43,43,15,24,26,47,31,33,38,19,56,200,48,138,96,61,82,66,60
02,38,62,74,76,144,99,100,83,108,90,121,267,425,320,287,184,127,143,220,242,245,161,214,168
03,276,119,88,78,189,157,108,92,127,104,71,181,137,156,156,172,146,120,144,98,99,125,176,162
04,185,96,74,73,190,123,135,111,127,132,114,170,137,117,148,142,121,137,127,79,96,122,148,112
05,172,103,83,67,142,93,106,45,72,99,69,106,120,105,138,127,115,136,115,76,85,109,145,100
06,142,71,67,69,110,54,93,126,208,147,132,189,192,187,206,171,93,63,115,62,43,119,201,248
07,263,134,153,160,225,214,232,241,151,212,206,156,224,198,271,207,277,87,180,172,147,135,103,122
08,133,74,104,122,158,221,197,192,115,168,164,193,184,220,132,115,109,150,125,219,150,209,170,131
09,100,81,65,104,124,148,137,120,92,70,105,241,157,159,182,170,132,139,127,88,109,131,169,142
10,207,82,99,124,319,233,240,233,274,261,246,293,296,280,257,186,98,202,124,105,107,173,238,186
11,312,156,143,148,186,194,197,158,260,169,184,264,313,284,342,348,306,267,178,152,150,247,237,234
12,400,194,292,209,363,316,389,394,302,270,297,324,346,311,345,313,268,183,156,103,125,176,234,224
13,289,213,195,192,277,266,264,200,244,164,156,220,191,162,183,196,202,181,155,118,129,135,163,178
14,251,173,178,194,149,243,265,216,212,246,193,168,237,314,331,267,293,248,271,261,156,61,48,51
15,49,44,103,196,390,386,309,356,400,483,346,383,354,305,231,313,204,202,350,199,177,234,241,263
16,260,181,197,241,309,341,275,295,283,232,250,284,407,353,309,280,151,182,125,82,101,125,164,143
17,245,183,226,165,203,121,106,103,167,119,88,180,181,146,190,178,150,172,145,107,122,142,205,173
18,247,128,121,101,178,191,189,155,178,134,157,211,209,193,244,105,118,130,99,63,72,76,91,160
19,152,37,77,187,258,317,334,300,211,332,330,358,343,330,347,269,240,142,88,68,94,132,192,168
20,224,100,104,102,179,153,108,110,94,95,111,132,131,126,180,144,119,135,136,110,125,168,222,178
21,223,103,92,104,95,51,132,188,171,153,124,172,307,324,359,300,278,185,263,190,214,309,267,232
22,149,113,153,102,228,214,187,165,247,393,397,317,340,209,94,78,68,10,5,10,59,120,80,196
23,145,38,13,60,109,88,52,56,63,264,333,407,361,382,459,427,373,431,335,278,132,133,206,131
24,86,50,64,39,109,86,57,73,119,103,91,112,106,107,15,2,21,36,30,24,24,55,107,92
25,104,26,18,15,62,29,92,121,106,67,45,85,89,72,66,85,52,31,38,13,16,1,15,65
26,114,66,82,61,138,125,98,105,55,55,67,125,110,90,128,87,55,12,9,6,3,13,34,18
27,92,17,46,44,66,39,30,28,17,9,11,31,19,22,7,30,37,29,36,27,19,32,47,41
28,79,40,44,51,59,66,77,41,75,100,55,30,52,61,109,65,61,45,25,22,15,21,20,17
29,33,75,79,22,39,24,16,29,17,21,28,17,32,55,40,61,63,47,33,44,56,72,73,35
30,52,28,22,30,44,28,27,31,46,39,50,59,46,46,57,79,52,32,41,23,35,56,68,43
31,77,23,22,23,84,48,40,25,88,41,33,62,62,63,50,86,55,35,47,21,39,63,60,71
