may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,2,11,12,12,10,15,14,10,19,23,21,13,14,11,11,6,8,5,4,4,7,12,9,""
02,10,12,12,8,8,18,19,21,22,21,14,9,11,13,6,2,8,8,4,4,1,7,6,5,""
03,9,8,17,12,10,14,25,19,23,25,14,11,12,19,13,8,5,7,5,5,4,4,5,9,""
04,12,8,13,13,9,15,27,28,22,28,22,12,10,11,17,11,6,9,6,5,1,5,6,7,""
05,8,11,12,9,18,15,18,19,30,18,30,16,13,16,14,8,9,5,5,4,4,4,11,8,""
06,11,13,14,15,23,23,25,23,21,25,16,19,15,16,18,13,6,1,5,1,4,10,5,7,""
07,10,9,8,10,19,19,34,30,21,27,18,14,20,13,12,17,5,2,5,7,9,8,7,11,""
08,13,15,17,8,15,23,25,22,30,19,18,13,22,16,20,6,12,11,24,7,4,6,8,5,""
09,13,11,15,19,38,36,17,49,35,33,18,18,11,22,21,14,2,5,6,7,5,6,8,17,""
10,14,12,15,20,12,36,29,19,36,21,19,17,15,25,32,15,7,8,9,3,5,9,8,12,""
11,18,10,11,15,18,22,20,21,27,17,15,18,19,21,21,20,8,24,3,5,5,14,9,7,""
12,10,14,11,19,14,30,21,20,22,19,10,15,15,26,24,18,12,5,8,5,5,9,9,22,""
13,16,18,9,11,18,34,21,25,29,19,24,27,11,38,35,25,19,6,4,4,3,8,7,15,""
14,8,12,16,12,20,28,32,32,23,21,21,14,7,17,19,15,12,8,6,5,9,6,6,13,""
15,10,12,9,15,6,23,15,27,18,19,17,16,22,21,23,16,9,8,9,11,5,8,10,12,""
16,18,13,15,17,22,19,33,33,26,17,17,18,18,22,12,8,12,8,14,5,8,6,15,13,""
17,17,17,14,13,16,25,30,22,18,29,14,14,16,24,20,14,7,8,10,5,8,5,8,13,""
18,21,15,10,13,19,23,30,29,23,21,13,11,23,13,20,16,9,8,7,11,-1,9,9,13,""
19,10,11,9,16,23,32,25,30,17,17,15,14,19,20,23,22,15,12,5,14,11,8,16,14,""
20,8,7,17,19,18,29,20,42,32,18,31,18,17,27,26,22,15,4,9,6,7,10,12,19,""
21,16,22,12,13,13,15,22,27,27,26,16,16,12,24,13,13,12,7,3,8,12,12,7,18,""
22,17,16,13,20,22,17,14,28,21,16,19,15,14,21,19,23,11,10,5,8,7,10,12,13,""
23,17,13,16,19,15,17,27,20,25,24,16,16,17,26,18,15,14,4,6,7,11,9,13,21,""
24,16,21,16,17,20,37,26,32,32,27,29,16,20,23,26,24,19,6,10,11,5,15,13,25,""
25,17,21,20,27,31,23,19,18,29,19,17,18,26,25,22,18,18,9,10,7,8,8,15,13,""
26,18,17,18,27,37,33,27,23,27,19,23,16,34,27,6,22,9,10,6,9,8,10,11,15,""
27,15,11,9,19,20,27,33,21,27,17,24,23,22,16,24,17,13,17,7,1,3,9,12,12,""
28,10,9,11,9,15,15,9,14,13,23,17,9,18,20,15,17,13,12,3,3,8,13,9,10,""
29,11,12,15,12,7,11,25,21,21,17,9,13,13,25,25,20,12,10,8,5,4,9,22,12,""
30,17,18,14,21,17,19,21,19,16,19,15,9,20,32,15,24,11,5,5,7,6,3,11,11,""
31,13,16,11,11,14,20,15,20,16,14,15,13,16,14,24,13,12,6,-1,-1,-1,-1,-1,0,""
