may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,64,79,62,63,76,69,70,98,97,83,68,70,78,62,51,29,26,21,25,23,29,-1,-1,-1,""
02,-1,-1,-1,58,80,91,68,81,88,84,65,81,64,61,40,35,17,27,23,10,28,37,47,45,""
03,70,78,49,73,56,75,73,86,80,78,71,65,66,67,47,26,16,11,18,21,30,23,40,48,""
04,52,58,59,76,77,105,-1,-1,-1,-1,70,65,50,54,44,31,26,21,19,20,26,41,58,53,""
05,54,70,53,82,85,82,110,97,92,83,82,74,50,69,39,39,17,19,16,22,26,32,37,47,""
06,53,56,59,64,73,66,97,132,110,83,77,62,61,51,41,41,28,26,17,20,16,-1,49,58,""
07,67,62,73,85,84,91,87,93,104,98,91,74,68,71,40,34,37,16,12,32,31,36,55,58,""
08,77,76,68,93,82,109,85,108,96,60,60,67,66,42,42,40,34,21,17,23,27,37,48,61,""
09,83,70,76,84,87,113,73,108,111,74,95,86,89,70,51,43,30,25,26,25,28,3,59,63,""
10,56,68,47,73,76,95,76,105,108,91,70,67,75,50,61,37,26,26,20,36,34,36,49,60,""
11,74,79,58,75,86,74,92,114,95,72,101,80,77,69,53,42,25,20,21,30,29,51,36,62,""
12,80,71,65,81,76,83,86,82,92,73,77,74,83,53,48,36,31,31,21,25,35,36,54,80,""
13,77,65,69,81,77,90,97,102,94,85,82,61,67,65,45,53,35,23,20,23,34,34,59,59,""
14,64,66,75,59,93,77,104,95,58,83,73,73,68,59,46,30,26,34,24,23,24,37,45,53,""
15,51,49,51,78,78,76,87,84,86,79,59,61,66,56,50,47,22,22,25,28,34,39,41,53,""
16,63,66,48,64,87,91,89,99,85,65,63,76,65,58,49,37,25,25,26,24,30,26,49,57,""
17,64,81,74,96,91,77,89,83,103,96,80,79,58,60,61,40,23,18,18,24,31,36,45,62,""
18,64,92,51,81,94,87,89,91,85,60,72,62,61,60,39,34,31,19,31,20,31,42,54,55,""
19,60,60,61,66,67,93,94,105,77,61,75,62,66,69,59,41,32,17,19,23,40,37,66,51,""
20,66,51,62,71,81,84,83,92,85,71,62,75,65,50,62,31,16,19,29,30,20,47,36,50,""
21,52,50,45,70,92,89,99,88,72,-1,-1,-1,-1,-1,-1,-1,24,24,18,16,33,28,31,52,""
22,54,64,67,54,62,58,76,82,77,59,57,58,54,61,39,44,29,25,14,19,30,25,45,41,""
23,53,61,58,66,65,71,72,74,67,56,54,57,64,44,43,54,35,25,21,24,26,24,43,49,""
24,55,51,56,74,74,75,70,103,96,80,53,54,52,62,42,26,29,23,20,28,30,21,44,52,""
25,52,66,47,59,76,83,74,75,62,60,59,45,51,67,36,41,25,16,20,26,26,43,43,43,""
26,48,48,59,56,77,78,94,129,101,88,76,75,65,66,46,34,42,26,22,21,24,30,41,63,""
27,58,51,75,82,66,91,98,91,98,96,76,96,63,59,35,35,27,29,18,16,29,39,37,48,""
28,62,72,95,93,86,92,81,90,86,71,67,74,63,50,58,40,31,19,22,18,16,31,47,52,""
29,81,66,81,75,70,64,79,78,65,66,75,53,42,62,41,44,27,34,21,31,34,23,41,33,""
30,45,51,53,57,60,63,80,112,89,108,66,71,56,51,65,50,41	,37,15	,28,27	,44,37	,59,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,74	,56,61	,71,59	,73,117	,88,93	,83,74	,57,83	,66,67	,55,36	,21,22	,33,24	,34,48	,63,""
[E]o{'m,"kf`zIhz}{fehk'kl"
