may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,3,3,5,6,9,5,14,10,17,18,15,21,21,22,28,30,56,71,56,63,37,26,18,""
02,6,7,8,8,9,13,9,17,18,22,20,25,26,51,59,51,45,73,58,46,52,49,25,8,""
03,12,6,11,9,19,15,29,21,33,25,35,48,49,55,74,71,72,83,66,58,45,54,32,22,""
04,8,7,7,7,9,17,17,29,30,29,38,51,64,84,82,71,64,78,69,51,51,47,34,9,""
05,12,3,4,11,8,14,17,23,27,28,30,50,48,65,68,73,66,72,54,58,43,36,16,13,""
06,11,8,9,6,13,9,27,20,33,24,47,73,63,84,75,80,91,87,85,72,57,46,30,19,""
07,7,4,7,9,16,19,20,21,19,25,47,59,70,61,79,83,93,61,79,55,60,38,22,20,""
08,10,5,10,12,13,17,22,24,25,27,32,60,63,68,80,88,90,108,93,89,58,35,24,7,""
09,8,8,9,5,10,16,23,16,21,25,38,38,49,68,85,80,78,81,72,68,45,42,41,12,""
10,6,9,7,8,11,10,17,23,14,19,30,30,48,48,73,91,93,81,82,63,68,57,26,21,""
11,11,11,14,12,18,11,24,25,34,31,50,53,52,66,77,73,102,98,101,83,74,60,44,20,""
12,15,16,16,10,18,17,22,29,21,46,34,50,62,58,64,78,99,77,76,67,63,37,28,17,""
13,7,5,4,12,8,20,21,30,28,29,38,53,49,63,70,80,82,89,73,68,66,37,40,9,""
14,9,7,11,11,7,13,21,26,25,33,28,39,61,64,68,83,108,102,80,74,63,60,33,21,""
15,9,7,6,8,25,21,29,26,24,40,40,57,61,84,75,83,92,97,85,73,58,51,30,14,""
16,10,9,8,5,4,14,18,25,71,20,40,36,23,64,67,63,79,75,69,61,66,54,29,13,""
17,2,3,5,2,7,10,22,15,17,25,35,36,62,77,69,86,97,96,82,82,67,55,30,16,""
18,6,15,11,14,15,17,25,33,36,27,42,44,38,72,96,93,83,82,76,68,72,60,39,15,""
19,12,9,6,13,9,17,14,16,29,26,51,45,44,50,75,67,83,68,81,60,73,53,35,10,""
20,8,6,12,11,9,20,23,22,24,31,31,54,56,54,49,63,73,71,64,73,46,47,29,15,""
21,2,4,6,8,8,11,11,24,28,25,28,35,34,47,57,51,71,58,76,48,43,26,25,4,""
22,4,1,2,7,5,10,17,19,22,29,33,39,45,63,50,59,71,59,49,55,58,45,20,22,""
23,5,12,8,33,41,22,22,29,31,31,44,45,57,62,72,64,117,98,117,68,61,64,30,15,""
24,16,4,10,10,11,11,18,23,19,26,30,34,38,40,61,68,67,72,75,57,60,42,29,18,""
25,8,13,13,10,12,11,23,31,45,34,39,49,46,53,61,62,87,77,73,55,58,32,39,14,""
26,3,6,8,11,9,10,17,30,31,31,42,47,57,66,66,68,71,82,76,80,83,44,34,11,""
27,8,5,6,8,4,14,17,29,32,33,46,40,57,54,62,78,74,92,87,83,54,56,38,15,""
28,4,5,4,11,12,22,24,22,39,10,183,89,38,22,58,94,102,104,76,62,64,49,24,11,""
29,3,10,13,10,5,6,22,23,34,16,21,14,15,28,58,83,71,75,102,71,64,48,40,14,""
30,10,6,3,6,13,12,17,25,22,32,27,34,46,56,75,75,83,87,81,83,70,46,12,10,""
31,4,5,5,4,6,15,16,13,22,32,36,36,51,50,72,78,84,78,93,80,66,43,25,-1,""
