may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,41,44,41,74,81,112,118,143,134,148,157,145,181,185,220,241,150,152,170,160,107,62,49,57,""
02,57,35,36,103,83,104,120,139,154,174,145,149,173,217,208,228,250,237,195,174,112,99,84,66,""
03,53,44,65,70,88,130,141,168,199,175,155,182,211,233,268,268,271,239,212,161,106,121,98,77,""
04,51,35,63,59,75,103,141,146,170,167,156,188,218,237,220,254,239,194,179,128,120,62,55,55,""
05,43,53,47,72,79,106,144,165,150,171,159,208,230,211,210,222,258,215,179,172,101,86,62,30,""
06,26,37,38,59,85,81,114,145,143,152,153,191,224,243,200,208,262,244,180,137,85,49,63,55,""
07,45,48,54,52,73,85,115,152,162,167,168,197,251,219,239,221,168,183,148,132,112,92,85,82,""
08,55,51,65,80,95,123,150,144,171,160,181,206,236,267,292,257,262,231,178,152,114,77,74,77,""
09,54,43,59,60,84,140,138,111,171,175,177,207,212,266,264,287,270,236,220,155,108,105,86,45,""
10,37,33,53,50,76,71,132,175,205,180,110,172,202,256,256,278,281,238,181,138,100,78,90,68,""
11,62,54,56,62,84,107,148,158,184,171,161,173,175,158,241,244,247,223,191,144,113,95,87,74,""
12,46,50,67,70,80,105,129,169,184,138,147,177,206,211,245,253,267,196,177,134,117,122,117,57,""
13,67,60,62,72,77,129,99,152,163,174,183,210,195,236,248,273,241,186,189,162,138,101,89,61,""
14,47,49,69,66,102,112,171,168,172,189,185,184,232,230,256,267,259,227,186,153,138,91,84,93,""
15,60,61,75,79,106,129,130,191,195,191,191,208,229,241,260,281,288,225,215,173,122,100,76,73,""
16,62,71,77,99,96,112,151,164,144,182,161,185,188,210,252,234,258,200,164,139,48,29,39,56,""
17,41,54,64,82,71,107,161,167,196,154,169,161,178,233,246,232,217,165,121,117,82,77,71,75,""
18,63,66,65,74,94,136,147,173,189,201,177,195,188,204,220,245,214,218,174,125,99,67,75,61,""
19,55,42,61,67,94,109,135,185,184,184,181,194,229,238,237,252,212,205,176,125,65,58,39,34,""
20,32,37,54,56,83,121,126,171,170,162,162,202,212,212,223,204,225,218,194,121,102,75,51,44,""
21,41,32,82,38,54,92,146,179,202,215,201,221,173,207,193,220,230,214,146,118,128,100,99,96,""
22,85,72,56,100,79,122,172,202,200,234,223,228,258,257,201,258,188,195,180,151,122,90,70,66,""
23,94,52,91,75,93,117,157,151,184,184,180,214,202,248,242,252,276,237,171,136,102,75,90,66,""
24,74,57,74,98,69,91,130,155,137,165,164,208,187,213,220,224,247,173,188,148,116,90,88,75,""
25,87,78,84,92,114,109,150,179,188,188,178,184,200,200,237,236,253,219,175,147,105,82,79,75,""
26,78,59,89,98,120,105,166,172,183,188,183,208,222,239,232,235,216,219,182,125,109,76,74,87,""
27,76,69,64,63,72,121,129,169,186,201,169,210,187,191,225,213,214,202,152,112,76,55,69,49,""
28,44,60,57,74,88,115,136,150,198,218,181,224,157,186,227,218,195,193,129,148,101,73,85,81,""
29,69,63,62,90,101,94,126,152,171,141,121,144,188,205,204,249,224,180,131,113,64,78,63,60,""
30,38,37,42,72,87,107,173,190,172,221,215,206,240,231,226,215,236,221,163,141,80,47,76,69,""
31,69,58,56,59,83,105,140,183,177,174,207,213,210,215,226,252,217,213,156,121,117,88,82,-1,""
