jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,21,20,36,27,18,26,21,18,17,17,14,19,12,10,14,9,8,16,10,17,24,23,14,""
02,29,28,30,45,23,26,27,22,25,29,27,19,12,8,11,3,14,12,11,11,16,19,15,23,""
03,22,17,27,24,25,24,19,22,17,19,21,17,23,18,14,10,18,13,8,14,15,20,23,31,""
04,44,61,74,88,95,94,62,28,25,28,42,51,59,59,56,41,29,16,25,13,15,24,25,26,""
05,22,23,32,42,40,32,20,20,11,14,9,15,10,13,8,8,5,13,10,10,12,15,17,23,""
06,30,24,20,25,37,21,15,15,11,18,8,10,14,10,5,6,8,13,5,10,15,20,22,16,""
07,22,31,24,35,36,23,13,6,11,19,22,9,8,6,11,3,4,7,9,12,15,16,16,14,""
08,13,27,21,23,24,23,19,16,18,13,13,14,15,8,9,10,12,6,13,14,18,14,11,18,""
09,15,19,14,27,22,15,17,17,11,16,15,10,7,8,8,7,8,8,14,13,12,15,7,17,""
10,20,15,20,21,19,17,16,14,13,9,10,6,12,16,2,3,8,8,11,7,12,13,8,19,""
11,14,23,15,26,16,21,8,14,11,10,14,13,9,12,6,6,7,12,14,8,9,11,18,14,""
12,15,26,14,30,24,21,15,16,6,10,12,10,8,8,8,9,11,9,10,12,20,15,17,18,""
13,22,18,23,21,22,18,13,15,20,12,20,11,9,7,10,7,12,9,8,8,9,21,21,18,""
14,23,26,25,26,28,16,22,15,20,9,11,8,10,4,5,5,7,5,4,6,6,14,10,10,""
15,8,17,22,21,25,15,14,14,9,14,13,11,11,8,5,6,8,6,9,11,13,15,14,13,""
16,19,22,26,26,25,13,16,8,9,8,10,8,7,10,7,5,10,8,5,9,12,15,9,14,""
17,15,17,21,20,19,15,9,14,7,14,15,15,13,13,12,8,7,9,11,12,9,13,21,18,""
18,20,20,23,23,25,19,26,10,19,14,6,12,12,17,12,5,4,9,3,13,19,17,22,20,""
19,26,37,26,38,25,19,14,11,10,15,10,12,10,7,4,7,8,6,7,5,11,14,17,18,""
20,13,28,22,25,23,14,10,15,12,18,13,19,15,10,16,8,7,12,10,9,23,16,17,30,""
21,17,25,32,22,18,17,14,13,18,13,11,13,9,8,10,8,7,6,13,10,10,19,14,19,""
22,15,20,14,17,20,12,12,11,9,11,8,6,10,13,5,4,4,5,4,16,21,11,18,18,""
23,13,16,16,25,18,20,17,15,8,11,11,7,14,2,5,7,4,7,3,12,13,16,11,14,""
24,17,20,31,24,26,21,21,14,17,18,15,9,15,11,11,11,4,9,13,10,16,19,17,24,""
25,23,27,30,22,25,16,14,12,18,17,12,10,11,8,9,6,8,7,6,10,13,17,25,16,""
26,19,20,27,29,24,17,25,15,8,14,12,5,12,8,4,5,5,7,10,9,12,15,18,14,""
27,25,19,23,18,18,13,19,16,10,18,11,12,7,10,10,6,8,9,6,10,14,15,11,12,""
28,28,24,28,20,18,18,17,15,12,22,20,10,9,8,7,6,10,4,7,10,15,12,22,11,""
29,19,14,18,19,20,13,15,8,11,7,10,11,7,4,7,14,6,11,5,10,15,17,12,16,""
30,13,22,17,16,15,17,12,10,13,13,6,9,8,12,8,6,6,8,11,14,10,15,9,17,""
31,11,24,21,13,22,23,13,10,13,10,6,10,6,11,7,2,4,6,8,9,14,-1,-1,-1,""
