jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,4,10,7,12,17,22,31,23,23,19,17,17,20,23,23,25,30,16,10,27,8,27,2,""
02,12,17,7,11,12,21,12,32,26,22,22,23,31,37,26,23,20,5,15,30,19,21,29,45,""
03,5,9,5,8,8,13,17,36,35,33,29,36,38,31,29,51,25,15,13,23,19,10,10,12,""
04,13,17,21,33,24,39,59,82,82,114,110,97,99,167,149,97,37,47,43,42,27,11,11,9,""
05,4,4,8,8,12,13,19,29,26,27,17,15,27,23,26,18,11,16,16,14,21,12,9,6,""
06,13,6,4,7,10,15,21,35,21,31,27,31,21,26,19,25,12,24,16,10,10,5,7,6,""
07,9,7,1,25,12,20,27,55,31,31,27,23,25,24,24,18,15,11,20,20,13,15,4,5,""
08,4,7,10,12,8,5,15,27,29,41,36,29,27,23,26,34,25,21,22,13,10,11,10,2,""
09,0,4,11,4,16,20,31,25,38,22,26,30,19,24,24,22,29,14,23,18,10,12,12,6,""
10,14,4,7,8,10,18,26,24,33,20,22,19,23,29,11,14,13,19,26,14,15,10,10,10,""
11,5,5,13,11,15,12,17,13,30,42,33,36,27,23,24,28,19,17,33,20,15,7,16,13,""
12,6,13,12,10,13,33,17,46,23,43,29,35,28,27,24,28,17,18,36,16,18,15,11,10,""
13,6,9,1,10,18,12,19,28,28,45,30,22,36,32,22,27,20,21,17,41,22,7,11,6,""
14,7,13,7,11,15,14,16,27,19,31,22,29,17,23,22,18,16,19,11,11,7,9,19,3,""
15,3,6,18,12,13,12,15,27,30,32,26,15,23,26,30,31,20,24,15,25,13,9,6,1,""
16,23,4,1,12,7,14,23,25,25,25,27,21,18,18,22,20,33,17,14,24,14,12,7,9,""
17,6,11,12,6,13,25,28,28,33,21,30,34,28,30,19,37,21,34,21,21,14,11,11,6,""
18,7,5,3,8,17,19,25,24,24,25,29,22,23,26,29,29,26,28,22,14,17,11,18,12,""
19,4,10,13,7,17,16,25,28,35,32,41,42,36,35,25,15,28,25,26,20,17,13,17,13,""
20,46,15,4,4,13,18,22,22,31,29,27,29,32,36,21,51,27,13,32,19,31,11,8,8,""
21,7,7,4,10,19,8,16,26,26,28,23,24,30,25,20,24,17,24,22,33,11,10,9,9,""
22,2,7,3,6,14,21,12,24,21,18,33,13,40,19,22,23,16,17,5,19,10,5,4,8,""
23,15,17,8,18,15,17,18,17,31,37,35,21,28,20,25,24,11,17,19,23,19,4,7,4,""
24,15,5,7,7,11,19,10,13,23,19,21,18,24,21,14,22,15,19,25,15,6,10,8,11,""
25,7,7,6,4,7,15,15,14,19,22,103,26,11,6,21,13,17,22,12,11,16,8,5,6,""
26,2,3,1,3,9,17,14,20,8,26,16,14,20,10,13,8,15,15,13,17,10,11,4,2,""
27,12,4,7,4,8,13,14,24,21,15,24,17,17,15,12,11,18,14,19,11,28,12,3,3,""
28,2,4,4,8,6,21,15,19,15,20,13,20,22,13,15,18,15,22,9,17,9,10,7,4,""
29,6,5,8,8,15,5,14,20,35,20,21,18,9,13,11,23,15,8,17,16,13,10,3,5,""
30,11,6,12,14,16,28,20,32,37,19,20,24,22,17,21,31,23,26,33,15,16,11,9,8,""
31,7,5,6,5,7,13,17,15,24,19,23,20,18,21,18,14,17,18,17,15,10,5,7,-1,""
